name x y flux0 flux1 flux2 width rv
F09533  27.553   7.491 1.70e-17 1.27e-17 9.55e-18  7.15 -1051.33
F09522  27.556   7.528 1.37e-17 1.16e-17 7.19e-18 10.73 -1051.17
F09521  27.556   7.499 1.31e-17 1.15e-17 6.43e-18 15.31 -1051.35
F09520  27.558   7.505 1.94e-17 1.08e-17 6.88e-18  6.96 -1051.23
F09501  27.559   7.501 1.86e-17 1.23e-17 1.04e-17  7.88 -1051.23
F09499  27.560   7.501 1.23e-17 1.09e-17 6.14e-18  8.25 -1051.21
F09524  27.560   7.495 1.94e-17 1.32e-17 1.07e-17 11.39 -1051.34
F09507  27.560   7.565 2.15e-17 1.63e-17 8.18e-18  8.66 -1051.30
F09538  27.563   7.475 1.47e-17 1.10e-17 6.69e-18 10.06 -1051.13
F09519  27.571   7.521 1.58e-17 1.22e-17 6.06e-18  8.23 -1051.34
F09529  27.579   7.493 1.92e-17 1.17e-17 9.31e-18 11.03 -1051.46
F09512  27.580   7.495 1.75e-17 1.32e-17 6.03e-18  9.03 -1051.15
F09509  27.597   7.482 1.69e-17 1.01e-17 8.22e-18 10.57 -1051.17
F09517  27.602   7.623 2.63e-17 1.62e-17 9.08e-18 11.68 -1051.21
F09527  27.611   7.464 1.58e-17 1.01e-17 7.78e-18 11.55 -1051.23
F09506  27.635   7.536 1.29e-17 1.15e-17 8.75e-18  5.73 -1051.23
F09525  27.674   7.503 1.50e-17 1.15e-17 6.09e-18 12.11 -1051.09
F09537  27.702   7.307 1.54e-17 1.36e-17 8.16e-18  7.45 -1051.19
F09497  27.706   7.689 1.79e-17 1.21e-17 9.36e-18 13.52 -1051.20
F09516  27.892   7.612 2.45e-17 1.52e-17 1.11e-17 16.88 -1051.16
F09496  27.914   7.354 1.72e-17 1.37e-17 7.36e-18 12.39 -1051.10
F03451  29.930   3.537 1.22e-17 1.05e-17 5.95e-18 10.96 -1122.73
F03458  29.976   3.621 1.38e-17 1.25e-17 7.67e-18  9.73 -1122.70
