Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P08111 214.625 49.375 1.81e-14 1.24e-14 7.68e-15 0.007 -1.36 143 0 BackF01
P08893 211.837 89.11 6.47e-15 4.60e-15 2.87e-15 0.007 0.18 143 0 BackF03
P04316 221.235 89.495 1.26e-13 7.45e-14 2.75e-14 0.005 -0.81 200 0 BackF03
P09943 210.082 92.119 1.18e-15 1.03e-15 7.12e-16 0.007 0.33 143 49.26829268292683 BackF04
P09632 211.076 93.546 2.60e-14 1.80e-14 8.23e-15 0.006 -0.17 167 0 BackF04
P09419 213.326 92.277 4.59e-16 4.31e-16 4.34e-16 0.01 -0.51 100 0 BackF04
P01637 213.776 91.747 6.88e-15 4.00e-15 2.67e-15 0.005 0.29 200 0 BackF04
P05574 214.2 93.655 5.77e-12 4.22e-12 2.35e-12 0.004 -0.20 250 0 BackF04
P03576 215.361 93.286 5.51e-15 3.77e-15 2.34e-15 0.005 0.36 200 0 BackF04
P06943 216.214 95.404 2.51e-14 1.66e-14 8.35e-15 0.007 0.45 143 0 BackF04
P06213 216.301 95.298 3.33e-13 1.90e-13 7.49e-14 0.006 -0.84 167 0 BackF04
P00827 216.156 92.426 4.07e-13 2.20e-13 8.12e-14 0.006 0.46 167 0 BackF04
P06128 216.435 93.673 4.26e-17 2.11e-17 9.50e-18 0.005 0.46 200 0 BackF04
P07502 216.911 96.881 3.66e-16 3.14e-16 2.66e-16 0.004 0.36 250 0 BackF04
P04108 217.296 96.957 2.84e-17 4.13e-17 4.38e-17 0.007 -0.04 143 0 BackF04
P04371 217.189 92.592 3.33e-12 1.91e-12 8.60e-13 0.006 0.30 167 0 BackF04
P06137 217.312 93.415 5.46e-13 3.10e-13 1.21e-13 0.006 -0.16 167 0 BackF04
P06989 217.812 92.867 5.63e-14 2.88e-14 1.59e-14 0.005 0.21 200 0 BackF04
P03658 218.211 93.945 1.49e-13 6.97e-14 3.24e-14 0.007 0.15 143 0 BackF04
P01851 218.111 93.311 8.22e-16 6.93e-16 4.97e-16 0.004 0.07 250 48.531767218366255 BackF04
P01080 218.492 95.917 8.20e-17 4.44e-17 1.91e-17 0.006 0.05 167 0 BackF04
P08536 218.45 95.522 4.25e-12 1.88e-12 9.47e-13 0.004 -0.91 250 0 BackF04
P08793 218.429 96.429 2.06e-14 1.11e-14 7.18e-15 0.006 -0.02 167 0 BackF04
P00354 218.648 96.703 4.23e-17 5.32e-17 5.69e-17 0.007 -0.02 143 0 BackF04
P03829 218.771 94.951 3.58e-13 1.74e-13 7.42e-14 0.005 -0.89 200 0 BackF04
P01812 218.878 94.942 1.70e-13 8.77e-14 3.90e-14 0.005 -0.95 200 0 BackF04
P05277 219.273 93.902 2.62e-13 1.24e-13 6.53e-14 0.007 -1.00 143 0 BackF04
P04333 219.419 95.62 9.65e-17 1.27e-16 1.38e-16 0.006 -0.55 167 0 BackF04
P08400 219.859 93.792 4.25e-13 1.97e-13 1.03e-13 0.006 -0.68 167 0 BackF04
P05142 219.759 92.122 7.71e-16 7.36e-16 5.35e-16 0.006 -0.38 167 48.949919224555735 BackF04
P07459 219.853 95.474 9.54e-12 5.84e-12 3.39e-12 0.004 -1.17 250 0 BackF04
P00257 220.119 95.126 3.00e-15 2.76e-15 1.61e-15 0.005 -0.48 200 0 BackF04
P01721 220.315 94.879 1.29e-15 1.07e-15 8.28e-16 0.005 -0.55 200 49.59083469721767 BackF04
P00124 220.301 95.406 1.13e-14 7.83e-15 4.36e-15 0.007 -0.93 143 0 BackF04
P04944 220.694 96.972 2.14e-16 2.43e-16 1.84e-16 0.007 -1.79 143 0 BackF04
P08667 220.501 93.088 1.20e-14 7.40e-15 3.60e-15 0.005 -1.03 200 0 BackF04
P06844 220.78 98.239 6.10e-16 5.50e-16 3.89e-16 0.003 -1.58 333 49.48285247686445 BackF04
P08700 220.949 94.659 2.79e-13 1.42e-13 6.12e-14 0.005 -1.02 200 0 BackF04
P09518 220.955 95.829 1.14e-14 7.32e-15 4.68e-15 0.006 -1.79 167 0 BackF04
P03843 221.007 95.198 3.07e-14 2.10e-14 9.15e-15 0.005 -1.41 200 0 BackF04
P03870 221.335 95.041 3.79e-16 4.49e-16 3.28e-16 0.005 -1.62 200 0 BackF04
P07531 221.374 93.212 2.87e-14 1.82e-14 8.88e-15 0.006 -1.37 167 0 BackF04
P07275 221.394 98.041 7.37e-15 4.89e-15 3.23e-15 0.006 -2.07 167 0 BackF04
P01101 221.516 95.523 2.06e-12 3.44e-12 4.68e-12 0.005 -1.94 200 0 BackF04
P09491 221.543 91.897 4.93e-17 7.24e-17 7.93e-17 0.006 -1.76 167 0 BackF04
P01100 221.561 95.422 7.73e-13 4.12e-13 1.76e-13 0.008 -2.22 125 0 BackF04
P08345 221.733 97.326 4.26e-12 2.27e-12 9.67e-13 0.004 -2.30 250 0 BackF04
P02936 221.731 96.478 4.25e-15 3.08e-15 1.75e-15 0.006 -2.30 167 0 BackF04
P06836 221.707 94.849 1.41e-13 7.55e-14 3.59e-14 0.004 -2.13 250 0 BackF04
P09488 221.901 95.549 2.64e-13 1.17e-13 5.95e-14 0.005 -1.69 200 0 BackF04
P07868 221.92 95.006 4.26e-16 4.38e-16 3.49e-16 0.004 -2.16 250 0 BackF04
P01701 221.802 95.998 1.04e-16 1.06e-16 1.16e-16 0.006 -2.01 167 0 BackF04
P03211 221.916 95.265 2.64e-13 1.19e-13 6.40e-14 0.005 -1.89 200 0 BackF04
P03998 222.064 96.982 1.91e-15 1.35e-15 9.69e-16 0.005 -2.53 200 50.027517886626306 BackF04
P04047 222.071 94.749 5.49e-16 6.02e-16 4.17e-16 0.006 -2.11 167 0 BackF04
P02873 222.05 93.813 7.45e-17 9.68e-17 9.46e-17 0.003 -2.16 333 0 BackF04
P03500 222.038 96.386 2.52e-13 1.52e-13 5.65e-14 0.006 -2.37 167 0 BackF04
P04007 222.014 94.923 2.10e-14 1.36e-14 7.89e-15 0.007 -1.92 143 0 BackF04
P00186 222.216 95.888 1.13e-14 7.52e-15 3.99e-15 0.005 -2.38 200 0 BackF04
P05095 222.28 96.062 7.60e-15 4.93e-15 2.89e-15 0.006 -2.49 167 0 BackF04
P01082 222.151 95.361 3.97e-12 1.93e-12 9.14e-13 0.006 -2.39 167 0 BackF04
P04901 222.358 95.524 4.37e-16 5.06e-16 3.89e-16 0.005 -2.49 200 0 BackF04
P00984 222.277 96.222 7.27e-16 7.51e-16 4.57e-16 0.006 -2.94 167 48.635634028892454 BackF04
P02884 222.084 92.633 4.11e-12 2.01e-12 9.39e-13 0.005 -1.99 200 0 BackF04
P05245 222.425 96.499 2.39e-17 1.01e-17 4.25e-18 0.006 -2.65 167 0 BackF04
P02949 222.359 95.599 3.39e-15 2.38e-15 1.63e-15 0.005 -3.00 200 0 BackF04
P02538 222.489 96.504 3.94e-13 2.15e-13 8.39e-14 0.004 -2.86 250 0 BackF04
P07898 222.651 95.521 6.18e-14 3.33e-14 1.49e-14 0.003 -2.76 333 0 BackF04
P09516 222.582 95.608 2.22e-16 2.48e-16 2.01e-16 0.006 -2.83 167 0 BackF04
P05705 222.554 95.846 3.19e-13 2.06e-13 6.84e-14 0.007 -3.05 143 0 BackF04
P07629 222.872 95.918 1.20e-13 5.51e-14 2.53e-14 0.007 -3.20 143 0 BackF04
P06436 222.895 96.981 4.98e-12 2.94e-12 1.47e-12 0.004 -3.47 250 0 BackF04
P03969 222.969 95.559 3.46e-17 5.78e-17 5.51e-17 0.005 -3.52 200 0 BackF04
P06500 222.828 93.495 1.70e-17 2.77e-17 3.39e-17 0.006 -3.04 167 0 BackF04
P10036 223.083 95.553 9.05e-12 8.40e-12 6.03e-12 0.007 -3.69 143 0 BackF04
P08034 223.165 97.078 2.87e-12 4.65e-12 5.25e-12 0.004 -3.14 250 19.89494418910046 BackF04
P01217 223.2 95.623 3.01e-17 4.39e-17 4.67e-17 0.006 -3.08 167 0 BackF04
P02018 223.173 96.212 1.26e-14 8.37e-15 4.37e-15 0.005 -3.77 200 0 BackF04
P03645 223.205 95.765 1.35e-14 8.50e-15 4.89e-15 0.005 -3.84 200 0 BackF04
P04016 223.363 93.778 4.70e-13 2.38e-13 1.01e-13 0.006 -3.74 167 0 BackF04
P02349 223.501 98.169 9.18e-12 7.81e-12 5.76e-12 0.006 -3.67 167 0 BackF04
P05395 223.453 90.717 9.75e-16 8.98e-16 7.05e-16 0.005 -3.65 200 50.13789299503585 BackF04
P05204 223.554 93.12 5.01e-13 2.52e-13 1.17e-13 0.005 -3.42 200 0 BackF04
P04330 223.763 95.564 1.36e-14 9.30e-15 4.84e-15 0.004 -3.20 250 0 BackF04
P02744 223.908 96.19 1.34e-15 1.06e-15 7.73e-16 0.007 -3.08 143 48.84470714669533 BackF04
P08881 223.699 92.143 3.93e-17 6.20e-17 6.22e-17 0.005 -3.89 200 0 BackF04
P02241 223.809 95.095 9.25e-12 9.23e-12 7.59e-12 0.006 -3.46 167 18.249347520578194 BackF04
P02289 223.976 100.977 4.01e-17 5.52e-17 5.46e-17 0.005 -4.40 200 0 BackF04
P01967 224.087 94.977 5.45e-15 3.92e-15 2.65e-15 0.007 -3.42 143 0 BackF04
P04004 223.921 94.354 1.30e-13 6.34e-14 3.41e-14 0.007 -2.79 143 0 BackF04
P01073 224.369 97.296 1.15e-14 6.12e-15 3.39e-15 0.005 -4.03 200 0 BackF04
P02242 224.257 97.702 6.16e-16 5.75e-16 4.08e-16 0.006 -4.32 167 0 BackF04
P04733 224.21 96.586 1.44e-11 8.40e-12 5.35e-12 0.006 -3.66 167 0 BackF04
P01216 224.468 97.962 5.49e-17 8.94e-17 7.02e-17 0.005 -3.99 200 0 BackF04
P07727 224.833 96.165 1.62e-16 2.22e-16 1.73e-16 0.006 -3.87 167 0 BackF04
P01444 224.982 96.013 9.43e-12 4.79e-12 3.18e-12 0.005 -4.34 200 0 BackF04
P00151 315.144 138.531 2.46e-16 3.92e-16 4.37e-16 0.019 0.75 53 0 DownA01
P09686 315.776 145.082 2.24e-11 1.80e-11 1.14e-11 0.008 -2.56 125 0 DownA01
