name x y flux0 flux1 flux2 width rv
F12084  -3.295  -3.045 4.23e-17 2.94e-17 1.55e-17 21.95 -758.13
F12103  -3.292  -3.158 3.99e-17 2.40e-17 1.68e-17 17.99 -758.22
F12088  -3.288  -3.144 3.71e-17 3.04e-17 2.14e-17 15.10 -758.16
F12093  -3.272  -3.110 4.26e-17 2.54e-17 1.73e-17 14.38 -758.23
F12090  -3.266  -3.125 3.52e-17 1.92e-17 2.02e-17 18.00 -758.17
F12081  -3.224  -3.289 2.90e-17 2.44e-17 1.69e-17 12.79 -758.05
F12072  -3.217  -2.988 3.24e-17 3.12e-17 2.50e-17 15.33 -757.92
F12106  -3.210  -3.057 3.43e-17 2.94e-17 1.22e-17 10.58 -758.13
F12064  -3.171  -3.031 4.08e-17 2.61e-17 2.12e-17 16.35 -758.28
F12069  -3.152  -3.155 3.93e-17 2.30e-17 1.48e-17  7.08 -758.12
F12099  -3.122  -3.183 4.63e-17 3.38e-17 2.00e-17 24.39 -758.28
