name x y flux0 flux1 flux2 width rv
F00074  19.158 -37.822 8.52e-17 3.63e-17 3.28e-17 14.74 -511.51
F00066  19.160 -37.788 8.39e-17 6.66e-17 3.39e-17 15.78 -511.40
F00092  19.187 -37.882 9.11e-17 7.09e-17 4.94e-17 23.19 -511.62
F00094  19.204 -38.130 6.90e-17 5.26e-17 2.66e-17 25.46 -511.53
F00079  19.216 -37.605 1.15e-16 6.45e-17 3.89e-17 22.91 -511.59
F00065  19.221 -37.531 6.53e-17 5.09e-17 3.71e-17 23.55 -511.45
F00069  19.224 -37.708 6.24e-17 3.73e-17 3.22e-17 21.37 -511.70
F00089  19.233 -37.857 6.79e-17 4.82e-17 3.77e-17 22.17 -511.67
F00076  19.241 -37.257 7.67e-17 5.17e-17 2.90e-17 11.97 -511.71
F00049  19.249 -37.562 7.69e-17 5.20e-17 2.23e-17 13.69 -511.52
F00062  19.254 -37.526 8.60e-17 4.69e-17 2.58e-17 17.09 -511.55
F00085  19.256 -37.449 7.81e-17 5.35e-17 2.91e-17 19.20 -511.60
F00098  19.281 -37.669 7.69e-17 5.59e-17 2.63e-17 13.10 -511.55
F00061  19.284 -37.376 1.17e-16 5.46e-17 4.10e-17 17.99 -511.68
F00071  19.314 -37.543 1.15e-16 6.29e-17 3.72e-17 32.06 -511.75
F00048  19.937 -37.455 6.54e-17 6.54e-17 3.44e-17 19.53 -511.57
F10713  25.210 -42.170 3.25e-17 1.65e-17 1.09e-17  8.90 -908.47
F10735  25.242 -41.969 2.18e-17 1.69e-17 1.08e-17 19.91 -908.50
F10726  25.342 -42.055 2.99e-17 1.62e-17 1.30e-17 14.34 -908.24
F10718  25.506 -42.113 2.47e-17 1.54e-17 8.89e-18  8.24 -908.51
F10751  25.514 -42.081 2.07e-17 1.43e-17 1.70e-17 15.14 -908.49
F10734  25.568 -42.101 1.76e-17 1.99e-17 1.26e-17 11.67 -908.57
F10747  25.603 -42.022 1.64e-17 1.65e-17 9.24e-18 11.67 -908.68
F10757  25.609 -42.155 1.34e-17 1.42e-17 8.01e-18 11.63 -908.61
F10719  25.614 -42.111 2.04e-17 1.09e-17 8.45e-18  9.05 -908.52
F10744  25.616 -42.183 1.83e-17 1.15e-17 6.09e-18 20.09 -908.57
F10717  25.618 -42.127 1.59e-17 1.47e-17 1.05e-17 16.67 -908.59
F10745  25.626 -42.017 2.41e-17 1.51e-17 1.01e-17 13.20 -908.59
F10729  25.629 -42.127 3.09e-17 1.62e-17 1.61e-17 11.96 -908.65
F10740  25.648 -41.869 1.74e-17 1.67e-17 1.09e-17  9.82 -908.59
F10750  25.648 -42.119 2.42e-17 1.84e-17 9.09e-18  8.19 -908.57
F10743  25.665 -42.080 1.89e-17 1.05e-17 9.02e-18  9.93 -908.70
F10727  25.668 -42.047 2.87e-17 2.22e-17 1.06e-17 10.80 -908.65
F10724  25.669 -42.166 4.60e-17 1.69e-17 1.72e-17 12.09 -908.74
F10720  25.671 -42.208 2.30e-17 1.90e-17 1.05e-17  8.36 -908.69
F10738  25.675 -42.111 1.72e-17 1.25e-17 8.91e-18 11.82 -908.67
F10722  25.679 -42.001 2.68e-17 1.43e-17 1.11e-17 18.86 -908.53
F10739  25.680 -42.092 2.76e-17 1.97e-17 1.64e-17 11.02 -908.43
F10725  25.684 -42.134 2.28e-17 1.59e-17 1.38e-17 11.49 -908.60
F10754  25.687 -42.087 2.36e-17 1.59e-17 9.12e-18 14.66 -908.50
F10748  25.689 -42.133 2.29e-17 1.78e-17 1.33e-17 11.22 -908.65
F10728  25.691 -42.318 2.73e-17 1.38e-17 8.78e-18  9.80 -908.62
F10741  25.693 -42.102 2.60e-17 2.17e-17 8.38e-18 23.25 -908.53
F10749  25.705 -42.136 2.99e-17 1.97e-17 1.33e-17 11.71 -908.54
F10723  25.712 -42.136 1.82e-17 1.01e-17 1.11e-17 14.16 -908.62
F10755  25.721 -42.367 2.41e-17 1.55e-17 7.55e-18  9.86 -908.49
F10714  25.724 -42.034 2.66e-17 1.47e-17 1.18e-17  8.49 -908.69
F10742  25.727 -42.248 1.50e-17 1.64e-17 7.67e-18 12.40 -908.43
F10733  25.748 -42.081 3.08e-17 1.80e-17 1.41e-17 15.55 -908.63
F10712  25.757 -42.088 2.31e-17 1.62e-17 1.36e-17 16.48 -908.70
F10716  25.760 -42.186 2.61e-17 1.71e-17 1.11e-17 14.35 -908.54
F10721  25.761 -42.167 1.71e-17 1.62e-17 9.84e-18 17.30 -908.58
F10732  25.782 -42.149 2.81e-17 1.89e-17 9.13e-18 16.13 -908.66
F10736  25.796 -42.161 2.45e-17 1.57e-17 1.80e-17 13.45 -908.62
F10731  25.826 -42.186 2.06e-17 1.65e-17 1.07e-17 14.19 -908.25
F10756  25.837 -42.154 2.19e-17 1.40e-17 1.35e-17 10.98 -908.51
F10746  25.845 -41.955 2.55e-17 1.83e-17 9.31e-18 14.56 -908.65
F10737  25.880 -42.301 2.17e-17 1.80e-17 1.49e-17 12.84 -908.56
F10715  25.917 -42.303 2.21e-17 1.49e-17 9.54e-18  8.60 -908.73
F10753  25.985 -42.178 2.32e-17 1.96e-17 9.90e-18  7.12 -908.65
F10730  26.058 -42.266 1.94e-17 1.45e-17 1.04e-17  6.08 -908.46
