name x y flux0 flux1 flux2 width rv
F09332  10.536 -38.750 1.89e-17 1.31e-17 7.96e-18 12.36 -1082.93
F09323  10.545 -38.822 1.67e-17 1.36e-17 4.79e-18 13.69 -1083.11
F09321  10.548 -38.791 1.88e-17 1.43e-17 8.74e-18  8.12 -1083.11
F09329  10.552 -38.898 1.71e-17 1.08e-17 7.40e-18 12.46 -1083.01
F09318  10.569 -38.770 2.18e-17 1.63e-17 1.06e-17 12.69 -1083.03
F09331  10.582 -38.774 2.09e-17 1.20e-17 1.01e-17 11.85 -1083.15
F09333  10.597 -38.768 1.80e-17 1.35e-17 8.77e-18 12.89 -1082.97
F09312  10.616 -38.686 1.51e-17 1.18e-17 8.37e-18  9.82 -1083.06
F09307  10.626 -38.786 1.43e-17 1.14e-17 8.07e-18  6.54 -1083.04
F09328  10.744 -38.608 1.86e-17 1.03e-17 7.69e-18  7.58 -1083.18
