name x y flux0 flux1 flux2 width rv
F11740  31.830 -14.771 3.26e-17 2.73e-17 1.59e-17  5.98 -725.21
F11764  31.830 -14.827 4.16e-17 2.93e-17 1.67e-17 10.16 -724.84
F11714  31.831 -14.762 3.72e-17 3.25e-17 2.03e-17 18.25 -724.90
F11727  31.838 -14.796 3.13e-17 2.33e-17 9.78e-18 20.85 -725.22
F11729  31.838 -14.677 4.54e-17 1.92e-17 1.54e-17 18.00 -725.14
F11724  31.838 -14.767 4.19e-17 2.87e-17 1.36e-17 13.73 -724.96
F11697  31.839 -14.763 6.20e-17 3.81e-17 2.00e-17 17.17 -725.04
F11695  31.839 -14.765 3.87e-17 2.73e-17 2.20e-17 16.14 -725.16
F11723  31.848 -14.718 2.57e-17 1.77e-17 1.14e-17 18.93 -725.01
F11747  31.849 -14.805 4.23e-17 3.23e-17 2.18e-17 25.13 -725.11
F11725  31.850 -14.762 1.78e-17 1.54e-17 1.23e-17 15.14 -725.36
F11730  31.850 -14.719 4.54e-17 3.84e-17 2.22e-17 13.92 -725.11
F11759  31.851 -14.924 4.32e-17 2.78e-17 2.34e-17 16.22 -725.01
F11749  31.853 -14.771 3.81e-17 2.91e-17 1.33e-17 15.16 -724.94
F11745  31.860 -14.788 3.50e-17 2.28e-17 1.51e-17 18.05 -725.12
F11761  31.861 -14.653 2.35e-17 2.13e-17 1.23e-17 11.45 -725.16
F11710  31.862 -14.784 3.81e-17 2.61e-17 2.50e-17 17.91 -725.15
F11716  31.862 -14.990 3.79e-17 2.22e-17 1.38e-17 21.10 -725.06
F11694  31.863 -14.621 5.04e-17 3.11e-17 2.03e-17 12.83 -725.10
F11758  31.865 -14.656 4.68e-17 2.57e-17 1.95e-17 17.95 -725.06
F11699  31.876 -14.729 5.13e-17 2.50e-17 1.61e-17 10.01 -724.95
F11702  31.881 -14.869 2.99e-17 2.59e-17 2.26e-17 12.55 -725.08
F11746  31.883 -14.826 2.86e-17 1.15e-17 1.19e-17 15.83 -724.98
F11735  31.889 -14.943 3.55e-17 3.40e-17 2.50e-17 11.89 -724.90
F11726  31.901 -14.779 3.86e-17 2.77e-17 2.01e-17 13.81 -725.06
F11706  31.911 -14.963 2.97e-17 2.36e-17 1.47e-17  8.48 -725.02
F11748  31.911 -14.713 4.63e-17 3.56e-17 2.02e-17 12.87 -725.29
F11737  31.915 -14.746 3.79e-17 3.02e-17 2.28e-17 11.19 -725.20
F11718  31.919 -14.752 3.42e-17 2.50e-17 1.48e-17 23.82 -725.05
F11707  31.935 -14.749 3.04e-17 1.99e-17 1.49e-17 16.67 -725.05
F11757  31.938 -14.751 3.34e-17 1.78e-17 1.66e-17 19.13 -725.18
F11732  31.942 -14.533 3.70e-17 2.16e-17 1.52e-17 10.47 -725.33
F11754  31.947 -14.927 4.18e-17 3.18e-17 1.79e-17 11.00 -725.32
F11704  31.965 -14.615 3.65e-17 3.28e-17 2.19e-17 15.81 -725.09
F11711  31.989 -14.640 3.41e-17 2.47e-17 2.21e-17 15.62 -725.13
F11756  32.012 -14.831 4.91e-17 3.00e-17 1.44e-17 12.41 -725.15
F11709  32.015 -14.841 3.19e-17 2.39e-17 1.22e-17 10.14 -725.20
F11753  32.038 -14.916 3.14e-17 2.31e-17 1.40e-17 11.94 -725.12
F11705  32.065 -14.651 3.96e-17 2.95e-17 1.75e-17 21.47 -724.99
F11701  32.080 -14.915 3.44e-17 2.62e-17 1.30e-17 21.21 -724.99
F11712  32.193 -14.792 3.56e-17 2.91e-17 1.44e-17 19.18 -724.97
F10511  40.820  -4.546 1.90e-17 1.01e-17 7.17e-18  9.49 -1050.54
F10520  40.940  -4.246 1.93e-17 1.02e-17 7.72e-18  8.09 -1050.56
F10518  40.947  -3.962 2.18e-17 1.46e-17 1.25e-17  8.59 -1050.49
F10502  40.963  -4.350 2.47e-17 1.42e-17 9.98e-18 10.78 -1050.24
F10499  40.963  -4.301 2.14e-17 1.12e-17 7.23e-18 13.63 -1050.35
F10507  40.981  -4.268 1.70e-17 1.06e-17 9.42e-18  7.10 -1050.46
F10513  40.987  -4.400 2.19e-17 1.50e-17 9.49e-18  8.36 -1050.73
F10522  40.989  -4.328 1.66e-17 1.26e-17 7.12e-18 11.30 -1050.62
F10509  40.991  -4.311 1.47e-17 1.08e-17 7.20e-18  9.66 -1050.53
F10516  40.992  -4.335 1.52e-17 1.06e-17 6.33e-18 11.95 -1050.60
F10503  41.013  -4.271 1.58e-17 1.55e-17 7.87e-18 15.59 -1050.71
F10521  41.016  -4.290 1.66e-17 1.08e-17 8.23e-18  6.19 -1050.72
F10500  41.017  -4.076 2.06e-17 1.84e-17 1.06e-17 12.28 -1050.51
F10524  41.019  -4.311 1.89e-17 1.71e-17 1.14e-17 15.87 -1050.65
F10510  41.032  -4.308 2.28e-17 1.40e-17 9.15e-18 10.75 -1050.55
F10494  41.040  -4.289 1.64e-17 1.59e-17 6.45e-18  4.79 -1050.65
F10495  41.040  -4.311 1.74e-17 1.39e-17 8.20e-18 11.28 -1050.40
F10497  41.044  -4.339 2.65e-17 1.46e-17 1.37e-17  9.86 -1050.45
F10505  41.052  -4.307 2.15e-17 1.53e-17 6.82e-18  9.92 -1050.74
F10496  41.054  -4.123 1.82e-17 1.11e-17 9.66e-18  5.86 -1050.66
F10504  41.094  -4.302 2.62e-17 1.12e-17 6.80e-18 12.55 -1050.45
F10508  41.121  -4.484 1.75e-17 1.20e-17 9.51e-18 10.04 -1050.71
F10492  41.137  -3.809 1.70e-17 1.21e-17 6.81e-18 10.09 -1050.49
F10514  41.181  -4.382 2.27e-17 1.69e-17 1.02e-17 11.39 -1050.44
F10501  41.224  -4.094 1.78e-17 1.23e-17 7.29e-18  9.61 -1050.50
F10517  41.372  -4.202 2.16e-17 1.33e-17 8.74e-18 12.94 -1050.53
F02962  41.502  -6.418 3.54e-17 1.88e-17 1.50e-17 20.05 -843.00
F02941  42.075  -6.989 1.59e-17 1.05e-17 6.98e-18 12.19 -843.03
F02965  42.084  -6.698 2.57e-17 2.39e-17 1.13e-17 10.63 -843.08
F02948  42.119  -7.116 2.73e-17 2.15e-17 1.53e-17 10.77 -843.08
F02957  42.126  -7.859 2.62e-17 1.69e-17 1.33e-17 19.04 -843.09
F02946  42.130  -6.652 1.72e-17 1.34e-17 9.32e-18 12.53 -843.24
F02949  42.165  -7.179 1.89e-17 1.39e-17 8.14e-18 17.50 -843.06
F02966  42.170  -7.070 2.12e-17 1.77e-17 1.46e-17 10.77 -843.09
F02981  42.208  -7.046 3.05e-17 1.88e-17 1.18e-17 15.06 -843.17
F02937  42.214  -7.073 1.96e-17 1.29e-17 8.73e-18 10.39 -843.10
F02971  42.218  -6.852 2.79e-17 1.59e-17 1.21e-17 13.02 -843.10
F02978  42.223  -7.101 2.06e-17 1.60e-17 9.30e-18 13.81 -843.02
F02964  42.232  -6.988 3.24e-17 2.30e-17 1.62e-17 12.66 -843.04
F02952  42.249  -6.836 2.54e-17 1.58e-17 1.24e-17 10.41 -843.39
F02958  42.256  -6.903 3.19e-17 1.73e-17 1.38e-17 17.12 -843.10
F02938  42.262  -7.149 2.42e-17 2.30e-17 1.22e-17 17.34 -843.25
F02963  42.275  -6.915 2.11e-17 1.26e-17 7.45e-18 11.09 -843.28
F02947  42.280  -6.953 2.16e-17 1.82e-17 1.25e-17 15.54 -843.12
F02969  42.281  -6.911 2.77e-17 1.93e-17 1.33e-17 12.62 -843.18
F02975  42.290  -6.924 2.18e-17 1.62e-17 8.63e-18 15.67 -843.31
F02944  42.292  -6.966 1.83e-17 1.46e-17 1.11e-17  9.95 -843.28
F02945  42.295  -6.963 1.94e-17 2.45e-17 9.02e-18 10.21 -843.08
F02977  42.299  -6.964 2.15e-17 1.51e-17 9.79e-18 10.98 -843.14
F02976  42.301  -6.942 2.60e-17 1.51e-17 1.24e-17 10.28 -843.13
F02956  42.301  -6.948 2.16e-17 1.60e-17 1.04e-17 17.53 -843.03
F02968  42.304  -6.963 1.89e-17 1.47e-17 9.74e-18 16.52 -843.16
F02982  42.310  -6.966 2.31e-17 2.11e-17 1.11e-17 10.00 -842.95
F02960  42.312  -6.955 3.36e-17 1.79e-17 1.15e-17 11.66 -843.26
F02970  42.318  -6.877 2.75e-17 1.96e-17 9.49e-18 17.10 -843.25
F02943  42.320  -7.060 2.33e-17 1.68e-17 1.10e-17 14.65 -843.06
F02973  42.323  -6.942 2.45e-17 1.83e-17 1.36e-17  6.43 -843.20
F02972  42.325  -6.939 2.95e-17 1.59e-17 1.18e-17 11.03 -843.10
F02951  42.328  -6.924 2.54e-17 1.82e-17 1.41e-17 12.64 -842.99
F02980  42.332  -7.217 3.34e-17 1.44e-17 1.63e-17 12.70 -843.07
F02961  42.338  -6.784 1.94e-17 2.01e-17 9.75e-18 10.83 -843.11
F02967  42.349  -7.046 2.32e-17 1.96e-17 1.19e-17  8.77 -843.11
F02979  42.352  -6.705 2.90e-17 1.93e-17 1.10e-17 18.09 -843.18
F02940  42.357  -6.927 3.12e-17 2.22e-17 1.36e-17 14.93 -843.27
F02950  42.359  -7.275 3.29e-17 2.51e-17 1.68e-17 13.39 -843.01
F02954  42.409  -6.864 3.52e-17 1.88e-17 1.27e-17 13.65 -843.20
F02974  42.437  -6.966 3.62e-17 1.89e-17 1.25e-17  9.89 -843.13
F02953  42.517  -6.993 3.15e-17 1.84e-17 1.32e-17  6.35 -843.19
F02959  42.521  -6.955 2.44e-17 2.12e-17 1.10e-17 15.14 -843.19
F02955  42.614  -7.020 2.31e-17 1.84e-17 1.04e-17 19.58 -843.02
F02939  42.923  -6.971 2.93e-17 2.14e-17 1.36e-17  9.95 -843.04
F08508  43.756 -10.732 1.60e-17 1.09e-17 8.93e-18 12.30 -1111.25
F08499  43.777 -10.740 1.62e-17 1.17e-17 8.12e-18 13.76 -1111.24
F08494  43.837 -10.906 1.84e-17 1.14e-17 6.89e-18 14.19 -1111.27
F08487  43.837 -11.073 1.13e-17 1.40e-17 6.05e-18 11.19 -1111.38
F08465  43.847 -11.380 1.86e-17 1.75e-17 5.99e-18  9.66 -1111.12
F08474  43.850 -11.048 1.47e-17 1.11e-17 9.50e-18  3.30 -1111.42
F08511  43.854 -11.092 1.79e-17 1.01e-17 6.76e-18  6.55 -1111.24
F08491  43.867 -10.895 1.72e-17 1.38e-17 7.50e-18  6.93 -1111.31
F08467  43.888 -11.039 2.05e-17 1.77e-17 7.79e-18  9.80 -1111.18
F08481  43.907 -10.975 1.27e-17 1.30e-17 6.53e-18 10.75 -1111.38
F08477  43.925 -10.927 1.67e-17 1.06e-17 6.39e-18 12.04 -1111.10
F08461  43.926 -10.844 2.17e-17 1.44e-17 7.20e-18  9.00 -1111.31
F08473  43.936 -11.045 1.56e-17 1.37e-17 5.68e-18 12.70 -1111.15
F08497  43.938 -10.979 1.77e-17 1.02e-17 8.54e-18  6.72 -1111.17
F08503  43.945 -10.973 1.54e-17 1.06e-17 5.98e-18 11.43 -1111.31
F08489  43.946 -11.199 1.76e-17 1.13e-17 8.28e-18  9.25 -1111.23
F08513  43.961 -10.906 1.49e-17 1.14e-17 8.14e-18  8.65 -1111.29
F08490  43.969 -11.359 1.81e-17 1.13e-17 6.85e-18 12.81 -1111.26
F08507  43.983 -11.001 1.51e-17 1.31e-17 7.06e-18  9.55 -1111.17
F08492  43.987 -11.017 1.62e-17 1.21e-17 8.59e-18  9.16 -1111.29
F08510  43.989 -11.032 2.39e-17 1.62e-17 1.15e-17 10.35 -1111.21
F08479  43.991 -11.136 1.73e-17 1.15e-17 8.14e-18  7.19 -1111.27
F08496  43.996 -11.054 1.51e-17 1.21e-17 9.20e-18 13.88 -1111.20
F08514  43.998 -11.064 1.37e-17 1.11e-17 8.22e-18  7.90 -1111.31
F08468  43.999 -11.147 1.34e-17 1.10e-17 8.01e-18 10.99 -1111.30
F08472  44.003 -11.023 2.30e-17 1.26e-17 7.97e-18 12.09 -1111.26
F08478  44.029 -10.939 1.58e-17 1.13e-17 8.80e-18  5.09 -1111.35
F08502  44.032 -11.152 1.53e-17 1.01e-17 7.96e-18  9.14 -1111.31
F08505  44.038 -10.973 1.24e-17 1.15e-17 5.77e-18 11.21 -1111.23
F08486  44.041 -11.070 1.36e-17 1.07e-17 6.60e-18 10.26 -1111.12
F08463  44.046 -11.126 1.92e-17 1.47e-17 8.83e-18  6.58 -1111.25
F08504  44.065 -11.039 1.60e-17 1.41e-17 7.04e-18 14.12 -1111.34
F08484  44.079 -11.083 1.70e-17 1.08e-17 7.00e-18 10.99 -1111.13
F08485  44.079 -11.137 1.55e-17 1.31e-17 7.22e-18  7.47 -1111.20
F08509  44.084 -11.002 1.52e-17 1.46e-17 8.57e-18 14.32 -1111.33
F08495  44.116 -11.075 1.86e-17 1.78e-17 1.03e-17  9.27 -1111.32
F08483  44.294 -10.871 1.23e-17 1.08e-17 6.63e-18 10.87 -1111.19
