name x y flux0 flux1 flux2 width rv
F02106  -4.591 -24.710 5.18e-17 3.31e-17 1.78e-17 14.07 -690.00
F02109  -4.490 -25.036 4.16e-17 2.84e-17 1.92e-17 21.54 -689.99
F02102  -4.442 -24.391 4.77e-17 3.98e-17 3.18e-17 11.39 -690.02
F02084  -4.421 -24.728 4.45e-17 2.90e-17 1.64e-17 25.57 -689.70
F02082  -4.309 -24.679 5.85e-17 3.01e-17 2.33e-17 15.24 -689.83
F02113  -4.287 -24.650 3.64e-17 3.27e-17 1.89e-17 18.74 -690.00
F02097  -4.285 -24.692 6.56e-17 3.89e-17 2.57e-17 17.48 -689.93
F02099  -4.276 -24.500 2.48e-17 1.99e-17 1.29e-17 13.70 -689.96
F02092  -4.271 -24.521 3.25e-17 2.32e-17 1.63e-17 10.49 -689.95
F02094  -4.242 -24.562 5.76e-17 2.97e-17 2.45e-17 18.28 -690.02
F02103  -4.233 -24.510 5.34e-17 3.01e-17 2.03e-17 16.28 -689.84
F02081  -4.223 -24.350 3.08e-17 2.34e-17 1.24e-17 11.02 -690.02
F02079  -4.215 -24.746 4.39e-17 3.54e-17 1.71e-17 19.25 -689.95
F02114  -4.200 -24.601 5.33e-17 3.77e-17 2.06e-17 12.89 -689.95
F02093  -4.198 -24.785 5.28e-17 3.77e-17 2.25e-17 11.16 -689.91
F02108  -4.193 -24.531 3.58e-17 3.04e-17 1.67e-17 15.86 -689.92
F02107  -4.187 -24.399 6.02e-17 3.72e-17 3.35e-17 16.21 -690.05
F02085  -4.180 -24.505 5.91e-17 2.70e-17 2.27e-17 19.04 -690.02
F02087  -4.174 -24.478 3.21e-17 3.58e-17 1.97e-17 15.68 -689.95
F02096  -4.170 -24.658 3.26e-17 2.29e-17 2.27e-17 10.90 -690.03
F02095  -4.167 -24.519 2.51e-17 2.28e-17 1.19e-17 23.62 -690.01
F02112  -4.165 -24.525 3.00e-17 2.60e-17 1.47e-17  7.75 -689.89
F02100  -4.149 -24.472 3.45e-17 3.12e-17 1.87e-17 10.77 -689.95
F02076  -4.148 -24.577 4.17e-17 2.78e-17 2.32e-17 17.35 -690.02
F02088  -4.143 -24.622 3.33e-17 3.26e-17 1.73e-17 19.17 -690.12
F02105  -4.124 -24.405 2.67e-17 1.67e-17 1.45e-17 17.99 -689.97
F02091  -4.124 -24.662 3.93e-17 2.84e-17 1.81e-17  8.29 -690.03
F02111  -4.119 -24.609 7.54e-17 3.29e-17 2.89e-17  7.93 -689.78
F02080  -4.119 -24.618 3.46e-17 2.26e-17 1.88e-17 13.85 -690.08
F02090  -4.104 -24.394 4.84e-17 3.82e-17 2.32e-17 16.89 -690.03
F02101  -4.089 -24.863 4.51e-17 3.75e-17 1.89e-17 16.92 -689.95
F02086  -4.079 -24.629 4.80e-17 2.64e-17 1.64e-17 16.36 -689.88
F02104  -4.067 -24.464 4.99e-17 4.08e-17 1.87e-17 15.54 -689.97
F02089  -4.064 -24.536 3.69e-17 2.66e-17 1.41e-17 16.19 -689.90
F02078  -3.998 -24.459 3.45e-17 3.16e-17 1.72e-17 13.00 -689.94
F02110  -3.959 -24.178 2.98e-17 2.95e-17 1.68e-17 12.62 -689.97
F02098  -3.893 -24.354 3.80e-17 3.20e-17 1.67e-17  9.36 -689.99
F02083  -3.758 -24.548 4.27e-17 2.96e-17 2.57e-17 13.25 -689.91
