name x y flux0 flux1 flux2 width rv
F10033 -11.954  21.631 2.70e-17 1.44e-17 1.05e-17  7.54 -926.79
F10020 -11.950  21.451 2.59e-17 2.03e-17 1.20e-17 14.67 -926.74
F10027 -11.949  21.445 1.35e-17 1.09e-17 5.74e-18  7.21 -926.93
F10062 -11.947  21.759 2.55e-17 1.77e-17 9.59e-18  9.81 -926.69
F10044 -11.941  21.394 2.51e-17 1.65e-17 1.08e-17 11.35 -926.95
F10017 -11.935  21.454 2.48e-17 1.79e-17 8.50e-18  6.90 -926.94
F10047 -11.929  21.451 1.78e-17 1.29e-17 7.40e-18  7.47 -926.91
F10052 -11.918  21.430 2.42e-17 2.01e-17 1.19e-17 14.71 -926.79
F10064 -11.909  21.426 2.23e-17 1.35e-17 8.89e-18  8.46 -927.00
F10059 -11.885  21.533 2.79e-17 1.87e-17 1.16e-17 13.44 -926.68
F10024 -11.884  21.372 1.67e-17 1.23e-17 8.12e-18 15.37 -926.73
F10051 -11.883  21.582 2.52e-17 1.94e-17 1.48e-17 11.58 -926.88
F10049 -11.879  21.404 2.10e-17 1.63e-17 1.13e-17 17.01 -926.97
F10065 -11.873  21.501 2.54e-17 2.03e-17 1.14e-17 11.30 -927.08
F10048 -11.860  21.424 1.73e-17 1.32e-17 8.67e-18 12.79 -926.80
F10029 -11.834  21.494 1.71e-17 1.34e-17 9.70e-18 15.09 -926.87
F10028 -11.824  21.403 2.81e-17 1.62e-17 8.74e-18 14.18 -926.84
F10061 -11.812  21.370 1.51e-17 1.19e-17 6.97e-18  7.72 -926.91
F10039 -11.808  21.816 1.71e-17 1.31e-17 7.55e-18  8.65 -927.06
F10018 -11.777  21.215 2.12e-17 1.40e-17 8.26e-18 11.20 -926.62
F10022 -11.764  21.485 2.14e-17 1.36e-17 8.88e-18 11.33 -926.88
F10063 -11.753  21.130 3.39e-17 2.17e-17 1.53e-17 12.95 -926.86
F10046 -11.678  21.520 2.39e-17 1.40e-17 1.13e-17 10.92 -926.83
