name x y flux0 flux1 flux2 width rv
F05923 -23.205  -3.800 5.30e-17 2.97e-17 2.35e-17 11.87 -675.81
F05919 -23.136  -3.756 5.62e-17 3.57e-17 2.32e-17 22.08 -675.83
F05921 -22.984  -3.950 5.85e-17 3.75e-17 2.03e-17 20.93 -675.88
F10786 -19.518  -2.233 8.28e-17 6.66e-17 3.81e-17 43.53 -358.39
F10758 -18.792  -1.470 1.17e-16 9.09e-17 5.75e-17 24.65 -358.27
F10785 -18.763  -2.171 1.06e-16 7.29e-17 6.05e-17 31.47 -358.49
F10777 -18.724  -1.986 1.69e-16 1.02e-16 7.19e-17 32.49 -358.31
F10764 -18.693  -1.962 1.86e-16 1.05e-16 6.46e-17 34.18 -358.20
F10768 -18.676  -1.524 1.89e-16 1.66e-16 1.11e-16 26.99 -358.13
F10788 -18.597  -1.323 1.07e-16 9.05e-17 5.54e-17 37.80 -358.20
F10780 -18.587  -1.307 9.34e-17 8.00e-17 4.14e-17 38.32 -358.56
F10772 -18.574  -1.602 1.97e-16 1.32e-16 8.36e-17 40.34 -358.43
F10775 -18.548  -1.289 1.28e-16 1.22e-16 6.17e-17 43.80 -358.32
F10773 -18.540  -1.070 1.16e-16 7.45e-17 5.89e-17 27.29 -358.47
F10769 -18.525  -1.289 1.46e-16 1.02e-16 7.69e-17 30.55 -358.32
F10784 -18.507  -1.426 1.63e-16 1.48e-16 6.53e-17 23.01 -358.34
F10763 -18.507  -1.326 1.32e-16 1.10e-16 6.26e-17 37.12 -358.27
F10759 -18.502  -1.330 2.00e-16 1.17e-16 7.11e-17 24.79 -358.29
F10760 -18.479  -1.314 1.66e-16 1.35e-16 7.19e-17 37.57 -358.24
F10767 -18.478  -1.076 9.79e-17 8.74e-17 4.71e-17 36.02 -358.33
F10761 -18.470  -1.232 1.06e-16 6.78e-17 4.67e-17 35.04 -358.39
F10776 -18.458  -1.407 1.56e-16 1.04e-16 5.58e-17 42.62 -358.26
F10766 -18.426  -1.429 1.75e-16 1.00e-16 6.34e-17 37.36 -358.57
F10782 -18.413  -0.581 1.78e-16 1.26e-16 6.87e-17 28.07 -358.27
F10762 -18.405  -1.595 1.71e-16 1.24e-16 7.71e-17 22.95 -358.24
F10781 -18.397  -1.440 1.37e-16 9.59e-17 5.05e-17 21.36 -358.42
F10783 -18.397  -1.769 1.67e-16 1.57e-16 7.61e-17 20.22 -358.26
F10770 -18.382  -1.392 1.60e-16 1.10e-16 7.84e-17 24.46 -358.46
F10771 -18.324  -0.494 1.52e-16 1.29e-16 7.31e-17 25.25 -358.28
F10765 -18.303  -1.805 1.19e-16 8.30e-17 5.75e-17 29.63 -358.28
F10779 -18.280  -1.395 1.15e-16 1.04e-16 6.73e-17 25.30 -358.32
F10774 -18.272  -1.380 1.40e-16 1.04e-16 1.01e-16 40.20 -358.26
F10787 -18.193  -1.398 2.05e-16 1.35e-16 9.01e-17 37.76 -358.41
F10789 -18.140  -0.690 1.67e-16 9.59e-17 6.40e-17 21.06 -358.26
F10778 -18.016  -1.750 1.54e-16 7.43e-17 5.61e-17 33.83 -358.59
