name x y flux0 flux1 flux2 width rv
F08980 -26.676   6.526 1.96e-17 1.12e-17 7.66e-18 13.71 -1087.85
F08952 -26.656   6.338 1.58e-17 1.14e-17 7.15e-18 10.82 -1087.79
F08956 -26.642   6.452 1.52e-17 1.13e-17 7.71e-18 10.49 -1087.84
F08967 -26.394   6.038 1.81e-17 1.51e-17 8.91e-18 12.34 -1087.96
F08986 -26.355   6.609 1.94e-17 1.35e-17 9.57e-18 12.62 -1087.74
F07088 -25.010  14.827 2.31e-17 1.58e-17 1.01e-17  5.70 -832.24
F02757 -23.802   5.551 3.54e-17 2.69e-17 1.87e-17 22.11 -725.56
F02762 -23.658   5.048 6.44e-17 3.57e-17 2.15e-17 15.43 -725.66
F02771 -23.634   4.950 3.85e-17 2.55e-17 1.91e-17 12.96 -725.67
F02789 -23.573   5.009 4.85e-17 2.67e-17 1.86e-17 13.12 -725.73
F02751 -23.508   4.859 3.82e-17 2.96e-17 1.88e-17 12.81 -725.76
F02750 -23.498   4.638 3.51e-17 2.80e-17 1.29e-17 23.79 -725.71
F02793 -23.481   4.841 2.80e-17 1.95e-17 1.17e-17  8.18 -725.66
F02784 -23.478   4.786 3.01e-17 2.19e-17 1.69e-17 20.26 -725.68
F02769 -23.449   4.855 3.26e-17 2.77e-17 1.44e-17  9.83 -725.69
F02768 -23.444   4.857 3.67e-17 2.34e-17 1.85e-17 15.50 -725.76
F02764 -23.442   4.760 3.23e-17 2.14e-17 1.31e-17 13.90 -725.64
F02773 -23.433   4.755 2.98e-17 2.17e-17 1.17e-17 11.87 -725.84
F02755 -23.425   4.865 3.43e-17 2.28e-17 1.98e-17 10.63 -725.68
F02765 -23.418   4.938 3.48e-17 2.62e-17 1.70e-17 16.62 -725.64
F02778 -23.411   5.170 3.89e-17 3.30e-17 1.75e-17 12.21 -725.83
F02780 -23.398   5.013 4.11e-17 2.34e-17 1.54e-17 17.05 -725.59
F02754 -23.384   4.950 3.45e-17 3.03e-17 1.74e-17 10.06 -725.73
F02767 -23.375   4.794 4.40e-17 2.47e-17 1.50e-17 17.70 -725.69
F02776 -23.374   4.971 3.96e-17 1.97e-17 1.87e-17 11.00 -725.75
F02781 -23.368   4.916 3.26e-17 2.00e-17 1.54e-17  9.47 -725.67
F02792 -23.362   4.905 3.02e-17 2.42e-17 1.28e-17 17.36 -725.61
F02790 -23.358   4.877 3.68e-17 2.82e-17 1.62e-17 11.40 -725.65
F02785 -23.356   4.727 4.11e-17 2.30e-17 1.71e-17 17.45 -725.72
F02779 -23.352   4.835 3.36e-17 3.21e-17 1.98e-17 21.79 -725.58
F02787 -23.343   4.816 4.17e-17 3.39e-17 2.25e-17 19.10 -725.78
F02748 -23.332   4.899 3.36e-17 1.98e-17 1.31e-17  9.46 -725.73
F02753 -23.330   4.900 3.54e-17 3.11e-17 1.47e-17 25.43 -725.89
F02759 -23.327   4.857 3.29e-17 2.51e-17 1.86e-17 14.45 -725.82
F02760 -23.324   4.899 3.30e-17 2.43e-17 1.28e-17 17.26 -725.82
F02783 -23.324   4.906 5.03e-17 2.30e-17 1.52e-17 14.45 -725.84
F02756 -23.305   4.700 3.32e-17 1.96e-17 1.25e-17 10.38 -725.69
F02788 -23.302   5.050 3.73e-17 3.43e-17 1.76e-17 18.17 -725.72
F02770 -23.297   4.856 3.41e-17 2.55e-17 1.31e-17 11.00 -725.82
F02758 -23.296   4.946 3.52e-17 2.28e-17 1.62e-17 17.02 -725.87
F02752 -23.296   4.918 3.83e-17 2.98e-17 1.44e-17  7.34 -725.64
F02761 -23.286   4.946 3.82e-17 3.55e-17 2.57e-17 15.03 -725.60
F02782 -23.281   4.880 4.01e-17 2.25e-17 1.45e-17 11.82 -725.74
F02777 -23.278   4.847 3.88e-17 2.65e-17 1.74e-17 16.22 -725.64
F02749 -23.265   4.885 4.34e-17 2.94e-17 1.44e-17 14.05 -725.78
F02772 -23.263   4.815 4.36e-17 2.86e-17 1.58e-17 13.16 -725.62
F02775 -23.263   4.992 3.91e-17 2.47e-17 2.19e-17 11.85 -725.80
F02786 -23.208   5.079 2.37e-17 1.90e-17 9.53e-18 15.70 -725.81
F02791 -23.191   4.522 3.63e-17 2.24e-17 1.36e-17 10.54 -725.64
F02774 -23.186   4.831 3.89e-17 4.06e-17 2.76e-17 16.28 -725.64
F02763 -23.156   4.791 3.55e-17 2.72e-17 1.80e-17  9.03 -725.74
F02766 -22.809   4.693 4.36e-17 2.50e-17 1.63e-17 11.63 -725.67
F10283 -19.061  11.587 1.49e-17 1.03e-17 7.39e-18 17.54 -897.50
F10284 -18.830  11.595 2.56e-17 1.35e-17 9.60e-18 14.50 -897.47
F10285 -18.661  11.720 2.46e-17 2.07e-17 1.01e-17 14.08 -897.54
