name x y flux0 flux1 flux2 width rv
F01996  33.794 -14.961 5.39e-17 4.28e-17 1.70e-17 14.94 -635.08
F01966  33.795 -14.967 4.43e-17 4.04e-17 2.01e-17 29.97 -635.08
F01976  33.801 -14.987 4.68e-17 2.74e-17 2.63e-17 13.78 -635.24
F01974  33.805 -14.961 6.74e-17 3.37e-17 2.74e-17 18.59 -635.30
F01986  33.810 -14.890 5.39e-17 3.88e-17 2.36e-17 28.36 -635.23
F01965  33.814 -14.974 3.85e-17 2.83e-17 1.92e-17 13.10 -635.21
F01967  33.822 -14.902 4.36e-17 4.03e-17 2.35e-17 19.43 -635.04
F01968  33.829 -14.984 6.04e-17 3.29e-17 2.12e-17 13.54 -635.18
F01990  33.846 -14.842 4.88e-17 2.97e-17 2.36e-17 16.94 -635.15
F01961  33.861 -14.963 6.12e-17 3.19e-17 2.23e-17 24.34 -635.32
F01971  33.887 -14.953 4.49e-17 3.11e-17 2.61e-17 14.32 -635.16
F01978  33.895 -14.853 6.27e-17 3.81e-17 2.30e-17 16.32 -635.11
F01977  33.904 -14.947 6.25e-17 3.66e-17 2.86e-17  7.01 -635.19
F01981  33.930 -14.587 3.73e-17 2.32e-17 1.80e-17 16.75 -635.10
F01988  34.042 -14.882 3.86e-17 3.65e-17 1.63e-17 22.02 -635.28
F01984  34.050 -14.778 4.18e-17 2.57e-17 1.60e-17 11.34 -635.15
F01973  34.057 -14.964 7.00e-17 5.63e-17 2.78e-17 20.36 -635.14
F01995  34.147 -14.550 4.11e-17 3.62e-17 2.28e-17 16.70 -635.22
F01963  34.355 -14.540 6.11e-17 3.27e-17 2.38e-17 19.41 -635.22
F02803  41.766  -9.778 1.87e-17 1.48e-17 1.13e-17 14.52 -912.45
F02802  41.835  -9.909 2.45e-17 1.41e-17 8.78e-18 14.50 -912.35
F02810  41.864  -9.820 1.85e-17 1.63e-17 6.86e-18 14.74 -912.53
F02799  41.896  -9.638 2.27e-17 1.87e-17 1.11e-17  8.99 -912.54
F02801  41.913 -10.016 2.47e-17 2.16e-17 9.08e-18  8.74 -912.39
F02812  41.917 -10.261 2.35e-17 1.81e-17 1.15e-17  9.41 -912.44
F02798  41.944  -9.855 2.73e-17 1.64e-17 1.31e-17  7.67 -912.47
F02806  41.974  -9.846 3.17e-17 1.95e-17 1.51e-17 10.12 -912.49
F02815  41.978  -9.863 2.28e-17 2.24e-17 1.14e-17 16.51 -912.42
F02796  41.986  -9.863 2.94e-17 1.93e-17 1.35e-17 20.16 -912.52
F02807  41.987  -9.116 2.72e-17 1.80e-17 9.44e-18 11.04 -912.47
F02794  41.992  -9.854 2.60e-17 1.39e-17 9.47e-18 11.63 -912.63
F02813  42.002  -9.849 1.75e-17 1.38e-17 7.14e-18  9.56 -912.37
F02816  42.009  -9.855 2.32e-17 1.84e-17 1.00e-17 19.06 -912.43
F02811  42.012 -10.002 2.37e-17 1.32e-17 8.49e-18 13.94 -912.50
F02809  42.012  -9.809 2.02e-17 1.91e-17 9.79e-18  9.76 -912.56
F02804  42.014  -9.925 2.66e-17 1.61e-17 1.03e-17 13.70 -912.57
F02817  42.014  -9.867 2.18e-17 1.26e-17 7.01e-18 13.51 -912.53
F02800  42.015  -9.760 2.29e-17 1.66e-17 1.09e-17 13.15 -912.53
F02797  42.016  -9.839 1.99e-17 1.36e-17 1.00e-17 20.78 -912.58
F02795  42.111 -10.355 2.55e-17 1.86e-17 8.62e-18 18.98 -912.68
F02808  42.146  -9.718 2.86e-17 2.22e-17 1.43e-17 11.55 -912.58
F02805  42.205  -9.865 1.89e-17 1.33e-17 8.93e-18 13.79 -912.55
