name x y flux0 flux1 flux2 width rv
F11454  -8.062  10.301 1.71e-17 1.34e-17 7.78e-18  7.40 -1098.82
F11459  -8.061  10.280 1.57e-17 1.05e-17 8.36e-18 12.41 -1099.03
F11447  -8.058  10.221 1.21e-17 1.01e-17 6.80e-18 11.01 -1098.80
F11461  -8.050  10.298 1.87e-17 1.23e-17 7.09e-18 18.47 -1098.97
F11441  -8.050  10.311 1.97e-17 1.16e-17 8.73e-18 10.65 -1098.84
F11440  -8.041  10.291 1.51e-17 1.08e-17 6.95e-18  8.82 -1098.96
F11457  -8.037  10.276 2.37e-17 1.22e-17 8.76e-18  9.35 -1099.00
F11444  -8.034  10.304 1.32e-17 1.04e-17 7.56e-18 12.59 -1098.99
F11445  -8.032  10.396 1.32e-17 1.12e-17 8.42e-18 13.41 -1098.88
F11450  -8.032  10.288 1.33e-17 1.06e-17 8.08e-18 12.15 -1098.86
F11464  -8.031  10.309 1.57e-17 1.27e-17 9.11e-18 10.04 -1098.88
F11434  -8.029  10.319 2.49e-17 1.58e-17 1.01e-17  4.91 -1098.88
F11432  -8.025  10.300 1.78e-17 1.40e-17 8.41e-18 11.67 -1098.86
F11463  -8.021  10.296 1.56e-17 1.11e-17 1.05e-17 12.67 -1098.99
F11433  -8.016  10.294 1.70e-17 1.26e-17 7.09e-18  7.70 -1098.82
F11443  -8.013  10.373 2.05e-17 1.55e-17 8.84e-18  7.44 -1098.76
F11462  -8.008  10.250 1.58e-17 1.19e-17 8.12e-18 11.45 -1098.92
F11438  -7.999  10.273 2.36e-17 1.20e-17 8.73e-18  9.00 -1098.85
F11456  -7.984  10.465 1.76e-17 1.24e-17 8.80e-18 10.44 -1099.08
F11430  -7.948  10.663 2.62e-17 1.54e-17 1.18e-17 14.62 -1098.99
F11436  -7.927  10.218 1.68e-17 1.31e-17 7.77e-18  8.65 -1098.84
F11455  -7.921  10.241 1.57e-17 1.10e-17 7.16e-18 14.58 -1098.69
F11426  -7.920  10.616 2.37e-17 1.41e-17 7.94e-18 13.09 -1098.97
F11451  -7.893  10.190 1.52e-17 1.14e-17 6.88e-18  9.96 -1098.86
F11458  -7.854  10.468 1.90e-17 1.08e-17 8.42e-18 10.60 -1098.91
F11427  -7.819  10.287 1.61e-17 1.03e-17 9.23e-18 11.31 -1098.92
F07589  -3.422   2.989 6.43e-17 5.46e-17 3.54e-17 18.60 -558.22
F07606  -3.253   3.346 5.96e-17 4.58e-17 2.28e-17 16.22 -558.05
F07595  -3.249   3.865 4.86e-17 3.95e-17 2.36e-17 17.72 -558.33
F07593  -3.175   3.665 5.29e-17 4.25e-17 3.06e-17 10.54 -558.21
F07596  -3.100   3.756 6.13e-17 4.12e-17 2.70e-17 17.80 -558.07
F07603  -2.984   3.336 9.24e-17 4.59e-17 2.58e-17 27.87 -558.03
F07598  -2.960   3.364 6.42e-17 5.25e-17 3.37e-17 20.97 -558.17
F07591  -2.923   3.358 7.62e-17 3.84e-17 3.05e-17 13.34 -558.15
F07601  -2.908   3.450 7.66e-17 4.07e-17 4.00e-17 30.08 -558.26
F07599  -2.889   3.394 3.66e-17 3.25e-17 2.27e-17 24.36 -558.23
F07604  -2.884   3.392 7.57e-17 4.09e-17 2.98e-17 16.43 -558.04
F07611  -2.880   3.393 5.56e-17 3.71e-17 2.16e-17 16.29 -558.22
F07609  -2.880   3.391 3.99e-17 3.05e-17 1.67e-17 13.11 -558.24
F07607  -2.873   3.397 6.55e-17 5.15e-17 3.40e-17 11.38 -558.10
F07612  -2.859   3.453 5.99e-17 3.71e-17 3.14e-17 16.29 -558.23
F07594  -2.857   3.468 4.93e-17 3.10e-17 1.99e-17 17.84 -558.01
F07597  -2.835   3.399 5.10e-17 3.61e-17 2.43e-17 16.41 -558.20
F07592  -2.816   3.645 7.24e-17 5.37e-17 3.19e-17 20.53 -558.22
F07605  -2.809   3.300 5.47e-17 4.53e-17 2.40e-17 21.54 -558.18
F07602  -2.769   3.942 5.54e-17 3.45e-17 1.97e-17 12.99 -558.05
F07590  -2.735   3.304 6.98e-17 4.52e-17 2.32e-17 20.31 -558.09
F07610  -2.696   3.989 6.53e-17 5.48e-17 2.89e-17 17.71 -557.97
F07600  -2.686   3.370 4.42e-17 4.10e-17 2.79e-17 27.12 -558.11
F07608  -2.674   3.437 6.14e-17 4.08e-17 2.77e-17 18.21 -558.29
