name x y flux0 flux1 flux2 width rv
F08434  32.510  19.817 7.94e-17 5.54e-17 3.36e-17 35.35 -516.99
F08415  32.582  20.127 8.27e-17 4.48e-17 4.12e-17 24.37 -516.97
F08426  32.673  20.326 6.93e-17 4.59e-17 2.90e-17 30.09 -516.91
F08422  32.704  19.662 4.75e-17 3.45e-17 2.23e-17 22.47 -516.90
F10091  36.230  28.019 1.72e-17 1.09e-17 7.85e-18 11.90 -969.17
F10072  36.469  28.101 2.09e-17 1.65e-17 1.04e-17 10.16 -969.07
F10097  36.494  28.049 1.75e-17 1.37e-17 7.71e-18 10.79 -969.02
F10086  36.507  27.990 1.46e-17 1.10e-17 7.15e-18 10.12 -968.87
F10084  36.516  27.890 2.04e-17 1.62e-17 1.05e-17 11.06 -968.96
F10087  36.537  27.847 2.97e-17 1.89e-17 1.16e-17 10.38 -968.95
F10075  36.597  28.177 2.46e-17 1.68e-17 1.18e-17 14.73 -969.05
F10074  36.600  28.243 2.40e-17 1.62e-17 1.21e-17  7.48 -969.17
F10068  36.612  27.940 2.62e-17 1.89e-17 1.26e-17  9.82 -969.15
F10094  36.630  28.083 2.51e-17 2.02e-17 1.22e-17 17.76 -968.96
F10085  36.647  28.092 1.80e-17 1.72e-17 1.09e-17 16.52 -969.13
F10092  36.652  28.083 2.23e-17 1.60e-17 1.06e-17 10.59 -968.83
F10079  36.652  28.357 2.11e-17 1.43e-17 8.38e-18 17.90 -969.03
F10090  36.657  28.079 1.81e-17 1.31e-17 9.47e-18 11.06 -969.13
F10100  36.658  28.022 1.89e-17 1.27e-17 1.15e-17 12.70 -969.02
F10077  36.667  28.111 2.92e-17 1.97e-17 9.93e-18 13.80 -969.08
F10076  36.678  28.079 2.05e-17 1.59e-17 9.58e-18 12.39 -969.11
F10070  36.680  27.861 1.65e-17 1.23e-17 8.04e-18 10.35 -969.07
F10093  36.690  28.090 1.54e-17 1.24e-17 7.51e-18 12.20 -969.07
F10096  36.691  28.068 2.32e-17 1.59e-17 1.07e-17 10.44 -968.92
F10081  36.696  28.091 1.38e-17 1.23e-17 8.47e-18 20.10 -969.22
F10080  36.702  28.094 2.21e-17 2.00e-17 1.06e-17 12.19 -968.93
F10082  36.703  28.075 2.55e-17 1.37e-17 7.18e-18  7.54 -968.88
F10067  36.705  28.053 2.19e-17 1.41e-17 8.36e-18  9.65 -968.81
F10098  36.705  28.099 1.58e-17 1.24e-17 6.79e-18 15.49 -969.01
F10089  36.706  28.129 2.18e-17 1.58e-17 1.03e-17  6.03 -969.18
F10088  36.709  28.069 1.48e-17 1.09e-17 7.78e-18 14.13 -969.06
F10099  36.722  28.066 2.44e-17 1.68e-17 1.05e-17 10.46 -969.17
F10095  36.727  27.995 2.39e-17 1.54e-17 9.18e-18  9.37 -968.96
F10071  36.738  28.338 2.14e-17 1.46e-17 9.45e-18 11.73 -969.10
F10069  36.744  28.187 1.68e-17 1.15e-17 6.78e-18  6.54 -969.12
F10083  36.767  28.202 2.62e-17 1.48e-17 9.83e-18 11.42 -968.95
F10073  36.829  28.176 1.94e-17 1.22e-17 8.29e-18  9.31 -968.94
F10078  36.910  28.518 2.21e-17 1.96e-17 1.20e-17 16.19 -969.00
F10066  36.995  27.942 1.94e-17 1.63e-17 8.35e-18 16.78 -968.80
