name x y flux0 flux1 flux2 width rv
F02161 -16.878 -19.838 1.53e-17 1.45e-17 7.78e-18 16.35 -1108.96
F02152 -16.873 -19.760 1.26e-17 1.04e-17 6.45e-18 13.98 -1108.91
F02153 -16.871 -19.868 1.83e-17 1.04e-17 8.25e-18  6.65 -1108.58
F02155 -16.870 -19.839 1.80e-17 1.38e-17 5.57e-18 16.94 -1108.74
F02125 -16.870 -15.383 1.87e-17 2.06e-17 9.00e-18 13.27 -905.41
F02148 -16.863 -19.764 1.67e-17 1.03e-17 6.56e-18  9.90 -1108.60
F02144 -16.862 -19.754 1.67e-17 1.17e-17 6.48e-18  8.23 -1108.83
F02141 -16.861 -19.810 1.40e-17 1.23e-17 8.10e-18  7.71 -1108.77
F02151 -16.859 -19.796 1.50e-17 1.00e-17 9.03e-18 21.72 -1108.93
F02158 -16.851 -19.817 1.56e-17 1.20e-17 4.82e-18  5.85 -1108.90
F02154 -16.828 -19.837 1.53e-17 1.32e-17 7.07e-18  7.08 -1108.83
F02160 -16.822 -19.818 1.82e-17 1.02e-17 6.75e-18  6.49 -1108.73
F02157 -16.775 -19.354 2.77e-17 1.70e-17 8.79e-18  8.58 -1108.88
F04370 -16.716 -19.207 2.95e-17 1.28e-17 1.13e-17 11.73 -950.63
F02149 -16.714 -19.779 1.77e-17 1.29e-17 7.92e-18 10.40 -1108.84
F04360 -16.673 -19.240 3.04e-17 1.91e-17 1.25e-17 11.80 -950.36
F04374 -16.662 -19.251 2.02e-17 1.42e-17 1.29e-17  7.94 -950.62
F04367 -16.658 -18.980 2.16e-17 1.54e-17 9.64e-18 12.82 -950.54
F04384 -16.651 -19.270 2.82e-17 1.44e-17 1.11e-17 13.57 -950.45
F04382 -16.639 -19.247 2.08e-17 1.29e-17 1.09e-17  9.06 -950.31
F04393 -16.629 -19.107 1.52e-17 1.24e-17 8.58e-18 13.94 -950.62
F04365 -16.615 -19.233 1.57e-17 1.14e-17 9.29e-18 16.16 -950.57
F04371 -16.610 -19.182 2.33e-17 1.61e-17 9.58e-18 10.91 -950.61
F04388 -16.607 -19.218 2.45e-17 1.54e-17 7.64e-18 16.03 -950.60
F04356 -16.606 -19.228 2.57e-17 1.87e-17 9.47e-18  7.64 -950.32
F04379 -16.605 -19.225 3.01e-17 2.60e-17 1.15e-17 13.32 -950.55
F04372 -16.602 -19.189 1.73e-17 1.06e-17 7.65e-18  8.17 -950.58
F04357 -16.602 -19.202 1.88e-17 1.37e-17 7.77e-18 15.40 -950.39
F04389 -16.599 -19.221 3.01e-17 1.86e-17 1.44e-17 12.39 -950.38
F04369 -16.598 -19.163 1.63e-17 1.23e-17 8.58e-18  6.02 -950.41
F04390 -16.593 -19.122 1.57e-17 1.07e-17 8.45e-18 14.67 -950.38
F04391 -16.593 -19.219 1.56e-17 1.45e-17 9.75e-18 15.60 -950.69
F04378 -16.585 -19.206 2.13e-17 2.03e-17 1.10e-17 10.51 -950.29
F04385 -16.573 -19.464 2.10e-17 1.28e-17 7.19e-18  7.87 -950.48
F04380 -16.569 -19.198 2.61e-17 1.79e-17 1.27e-17  7.60 -950.63
F04364 -16.563 -19.392 2.90e-17 1.88e-17 9.26e-18 13.11 -950.41
F04381 -16.561 -19.297 1.78e-17 2.03e-17 8.75e-18  8.28 -950.49
F04359 -16.561 -19.215 2.19e-17 1.55e-17 1.27e-17 12.52 -950.35
F04376 -16.560 -19.163 2.44e-17 1.65e-17 9.79e-18 13.61 -950.77
F04394 -16.559 -19.247 2.01e-17 2.40e-17 1.26e-17  6.63 -950.79
F04366 -16.558 -19.209 1.84e-17 1.24e-17 1.04e-17 14.03 -950.46
F04355 -16.551 -19.070 2.22e-17 1.61e-17 7.45e-18  9.75 -950.66
F04358 -16.548 -19.210 2.37e-17 1.57e-17 1.22e-17 13.70 -950.59
F04368 -16.547 -19.206 1.86e-17 1.52e-17 9.62e-18  8.87 -950.48
F04375 -16.500 -19.375 2.42e-17 2.10e-17 1.20e-17  8.96 -950.66
F04373 -16.498 -19.165 1.49e-17 1.74e-17 1.15e-17  7.39 -950.45
F04392 -16.375 -19.502 2.44e-17 1.78e-17 1.33e-17 18.68 -950.48
F04387 -16.335 -18.787 2.43e-17 1.34e-17 1.06e-17  8.06 -950.46
F04383 -16.252 -19.175 1.70e-17 1.31e-17 8.50e-18  8.45 -950.51
