name x y flux0 flux1 flux2 width rv
F11257 -23.991  40.338 5.11e-17 3.77e-17 2.44e-17 21.20 -618.25
F11266 -23.972  40.284 4.59e-17 3.08e-17 2.18e-17 19.96 -618.11
F11265 -23.969  40.357 5.51e-17 3.55e-17 2.29e-17 14.32 -618.44
F11276 -23.957  40.277 5.09e-17 4.13e-17 2.54e-17 18.43 -618.34
F11230 -23.952  40.252 5.02e-17 3.52e-17 2.42e-17 14.86 -618.39
F11239 -23.938  40.140 6.42e-17 4.54e-17 3.20e-17 24.59 -618.42
F11258 -23.930  40.299 5.75e-17 4.10e-17 2.73e-17 15.80 -618.29
F11268 -23.926  40.300 5.70e-17 3.80e-17 2.70e-17 20.33 -618.44
F11271 -23.924  40.303 4.25e-17 3.07e-17 1.99e-17 13.07 -618.38
F11247 -23.924  40.315 5.61e-17 3.74e-17 2.44e-17  6.95 -618.44
F11231 -23.921  40.249 4.26e-17 2.87e-17 1.88e-17 15.30 -618.37
F11256 -23.921  40.300 5.04e-17 3.97e-17 2.35e-17 10.40 -618.31
F11267 -23.920  40.303 5.93e-17 4.20e-17 2.91e-17 11.66 -618.45
F11246 -23.919  40.176 4.29e-17 2.84e-17 1.91e-17 24.23 -618.19
F11278 -23.915  40.455 4.41e-17 3.18e-17 2.07e-17 24.79 -618.30
F11238 -23.907  40.468 7.46e-17 5.11e-17 3.57e-17 13.31 -618.29
F11253 -23.906  40.031 2.76e-17 2.08e-17 1.24e-17 20.05 -618.26
F11227 -23.894  40.272 3.61e-17 2.71e-17 1.72e-17 19.21 -618.31
F11263 -23.890  40.293 4.90e-17 3.27e-17 2.17e-17 23.92 -618.33
F11228 -23.852  40.207 4.49e-17 3.28e-17 2.05e-17 16.56 -618.31
F11261 -23.850  40.252 5.33e-17 4.08e-17 2.54e-17 21.61 -618.35
F11262 -23.850  40.501 4.66e-17 3.45e-17 2.29e-17 15.83 -618.31
F11277 -23.840  40.337 4.94e-17 3.06e-17 2.28e-17 16.58 -618.39
F11260 -23.795  40.318 4.87e-17 3.35e-17 2.35e-17 21.84 -618.33
F11255 -23.785  40.414 6.42e-17 4.41e-17 3.04e-17 15.01 -618.35
F11243 -23.765  40.458 5.01e-17 3.66e-17 2.25e-17 23.86 -618.28
F11259 -23.761  40.335 4.83e-17 3.55e-17 2.29e-17  9.09 -618.25
F11249 -23.736  40.288 5.60e-17 3.97e-17 2.67e-17 15.31 -618.21
F11272 -23.724  40.181 7.04e-17 4.93e-17 3.09e-17 14.69 -618.34
F11273 -23.719  40.381 4.98e-17 3.40e-17 2.09e-17 13.04 -618.36
F11274 -23.707  40.229 5.94e-17 4.17e-17 2.95e-17 13.20 -618.44
F11275 -23.695  40.252 4.59e-17 3.08e-17 2.17e-17 19.31 -618.40
F11245 -23.686  40.322 5.91e-17 4.23e-17 2.61e-17 25.99 -618.24
F11235 -23.654  40.415 6.42e-17 4.26e-17 2.97e-17 16.01 -618.24
F11234 -23.647  39.879 4.41e-17 3.19e-17 2.24e-17 15.78 -618.34
F11251 -23.640  40.162 4.79e-17 3.32e-17 2.16e-17 18.42 -618.33
F11236 -23.621  40.484 5.58e-17 3.97e-17 2.61e-17 15.92 -618.25
F11241 -23.604  40.100 4.52e-17 3.17e-17 1.99e-17 19.12 -618.29
F11229 -23.318  40.391 4.70e-17 3.37e-17 2.22e-17 25.83 -618.06
