name x y flux0 flux1 flux2 width rv
F05771  -4.800  12.036 4.27e-17 2.76e-17 2.06e-17 16.12 -712.19
F05765  -4.758  12.126 4.01e-17 3.13e-17 1.84e-17  8.27 -712.15
F05754  -4.756  12.176 4.74e-17 3.17e-17 2.63e-17 13.60 -712.33
F05749  -4.733  11.960 4.51e-17 2.68e-17 1.96e-17  9.40 -712.23
F05791  -4.692  11.801 4.00e-17 2.31e-17 1.53e-17 17.75 -712.34
F05787  -4.678  11.980 4.17e-17 2.07e-17 1.83e-17  9.14 -712.27
F05779  -4.655  12.011 4.27e-17 2.41e-17 1.86e-17 14.42 -712.55
F10903  -4.377   8.059 3.94e-17 2.31e-17 1.73e-17 25.18 -818.36
F10933  -4.318   7.646 3.61e-17 2.43e-17 1.67e-17 15.21 -818.30
F10912  -4.236   8.135 3.78e-17 2.24e-17 1.79e-17 15.84 -817.98
F10932  -4.204   7.571 3.07e-17 2.49e-17 1.57e-17 16.09 -818.25
F10910  -4.185   7.560 2.02e-17 1.31e-17 8.18e-18 10.35 -818.22
F10920  -4.173   8.099 2.96e-17 2.03e-17 1.16e-17 11.93 -818.14
F10924  -4.159   8.011 2.19e-17 1.58e-17 1.06e-17 11.67 -818.33
F10908  -4.154   7.957 2.53e-17 1.97e-17 1.66e-17 14.60 -818.29
F10938  -4.154   7.852 2.37e-17 1.37e-17 9.82e-18 10.11 -818.21
F10919  -4.147   8.057 2.44e-17 1.41e-17 1.13e-17 18.59 -818.03
F10925  -4.137   8.002 2.37e-17 2.11e-17 1.24e-17 11.20 -818.20
F10901  -4.129   8.046 4.84e-17 2.84e-17 1.76e-17 13.54 -818.17
F10913  -4.126   8.039 3.49e-17 2.57e-17 1.50e-17 11.32 -818.10
F10926  -4.124   8.078 3.33e-17 2.27e-17 1.67e-17  8.66 -818.25
F10936  -4.121   8.194 2.32e-17 1.59e-17 9.81e-18  9.72 -818.18
F10918  -4.121   8.031 2.94e-17 2.56e-17 1.75e-17 14.62 -818.28
F10917  -4.120   7.970 2.36e-17 2.27e-17 1.44e-17 10.15 -818.24
F10937  -4.116   8.013 2.93e-17 2.43e-17 1.33e-17 11.13 -818.20
F10929  -4.116   8.056 3.20e-17 2.71e-17 1.77e-17  9.16 -818.11
F10930  -4.114   7.963 4.06e-17 2.30e-17 1.73e-17 13.20 -818.20
F10939  -4.112   8.044 2.76e-17 1.98e-17 1.21e-17 10.95 -818.21
F10916  -4.108   8.002 2.91e-17 2.52e-17 1.35e-17 14.00 -818.15
F10935  -4.107   7.995 2.50e-17 1.54e-17 1.28e-17  9.91 -818.33
F10941  -4.107   8.036 2.85e-17 2.43e-17 1.31e-17 16.46 -818.26
F10922  -4.105   8.034 1.87e-17 1.40e-17 1.02e-17 15.80 -818.17
F10928  -4.096   8.012 3.00e-17 2.18e-17 1.35e-17 13.55 -818.16
F10907  -4.093   8.020 2.55e-17 1.49e-17 9.77e-18  9.73 -818.37
F10923  -4.093   8.042 2.87e-17 2.27e-17 1.27e-17 12.85 -818.10
F10906  -4.081   7.894 3.33e-17 2.22e-17 1.38e-17 15.34 -818.08
F10900  -4.078   8.032 3.55e-17 2.38e-17 1.71e-17 18.19 -818.18
F10909  -4.062   8.040 3.72e-17 2.07e-17 1.48e-17 11.12 -818.04
F10905  -4.058   8.027 2.49e-17 1.28e-17 1.10e-17 19.27 -818.36
F10911  -4.030   7.999 2.97e-17 2.26e-17 1.81e-17 14.64 -818.22
F10921  -4.023   7.974 3.74e-17 1.86e-17 1.64e-17 15.49 -818.17
F10927  -4.015   8.112 3.14e-17 1.87e-17 1.11e-17 12.72 -818.15
F10940  -3.980   8.000 2.63e-17 1.85e-17 1.24e-17 14.40 -818.14
F10915  -3.972   7.972 3.92e-17 2.34e-17 1.38e-17 11.14 -818.32
F10914  -3.948   8.038 2.38e-17 1.63e-17 1.19e-17  4.56 -818.19
F10934  -3.936   8.144 3.53e-17 2.13e-17 1.31e-17 11.30 -818.31
F10931  -3.923   7.955 3.82e-17 2.27e-17 1.64e-17 11.27 -818.30
F10904  -3.923   8.165 2.83e-17 2.29e-17 1.36e-17 19.17 -818.25
F10902  -3.868   7.830 2.85e-17 1.73e-17 1.06e-17 15.13 -818.18
