name x y flux0 flux1 flux2 width rv
F02440 -17.839  -7.874 2.61e-17 3.06e-17 1.51e-17  9.95 -803.64
F02428 -17.837  -7.763 2.39e-17 1.84e-17 1.07e-17  7.32 -803.58
F02458 -17.837  -7.795 2.73e-17 2.37e-17 1.25e-17 13.40 -803.50
F02439 -17.834  -7.837 3.74e-17 1.86e-17 1.16e-17 14.47 -803.59
F02431 -17.828  -7.771 4.19e-17 2.65e-17 1.27e-17 10.40 -803.52
F02447 -17.821  -7.636 2.42e-17 1.58e-17 1.18e-17 13.45 -803.62
F02415 -17.820  -7.766 3.14e-17 1.92e-17 1.25e-17 12.47 -803.55
F02446 -17.819  -7.753 2.74e-17 1.91e-17 1.07e-17  8.75 -803.42
F02452 -17.815  -7.744 2.02e-17 1.60e-17 8.48e-18 13.04 -803.54
F02427 -17.814  -7.658 1.97e-17 1.68e-17 1.16e-17 13.57 -803.69
F02433 -17.814  -7.777 1.70e-17 1.63e-17 1.06e-17 11.41 -803.53
F02456 -17.811  -7.796 2.88e-17 1.83e-17 1.37e-17 12.61 -803.79
F02410 -17.811  -7.799 3.99e-17 2.61e-17 2.11e-17 10.16 -803.48
F02465 -17.809  -7.763 2.99e-17 2.32e-17 1.31e-17 11.93 -803.50
F02453 -17.808  -7.760 2.47e-17 2.04e-17 1.21e-17 12.46 -803.62
F02451 -17.808  -7.763 3.52e-17 2.34e-17 1.88e-17 20.09 -803.51
F02426 -17.808  -7.766 2.11e-17 1.30e-17 8.53e-18 13.41 -803.60
F02448 -17.808  -7.839 2.29e-17 1.77e-17 1.17e-17 10.90 -803.50
F02416 -17.807  -7.762 2.33e-17 1.61e-17 1.22e-17 17.18 -803.50
F02429 -17.807  -7.776 3.12e-17 2.91e-17 1.06e-17  7.54 -803.60
F02462 -17.806  -7.760 2.76e-17 1.93e-17 1.45e-17 12.63 -803.59
F02457 -17.804  -7.760 4.25e-17 2.75e-17 1.65e-17 15.75 -803.73
F02463 -17.801  -7.758 3.31e-17 2.17e-17 1.48e-17 15.78 -803.75
F02449 -17.798  -7.911 2.39e-17 2.01e-17 1.22e-17 19.07 -803.62
F02412 -17.796  -7.799 3.26e-17 2.35e-17 1.30e-17 10.89 -803.59
F02438 -17.793  -7.784 2.80e-17 2.13e-17 1.06e-17 16.92 -803.57
F02418 -17.792  -7.755 3.05e-17 1.62e-17 1.35e-17 13.91 -803.48
F02411 -17.792  -7.915 2.43e-17 1.37e-17 9.91e-18 16.04 -803.48
F02413 -17.785  -7.779 2.83e-17 1.82e-17 1.46e-17 15.77 -803.70
F02434 -17.782  -7.703 3.68e-17 2.94e-17 2.29e-17 10.27 -803.51
F02436 -17.772  -7.739 2.95e-17 2.57e-17 1.62e-17 15.37 -803.56
F02422 -17.771  -7.789 3.15e-17 1.91e-17 1.49e-17 11.24 -803.51
F02419 -17.771  -7.774 5.16e-17 2.87e-17 2.13e-17 14.44 -803.44
F02466 -17.768  -7.788 2.27e-17 2.07e-17 9.54e-18 14.62 -803.47
F02425 -17.766  -7.727 2.80e-17 1.74e-17 1.53e-17  9.14 -803.54
F02435 -17.744  -7.648 1.84e-17 1.66e-17 8.80e-18 11.35 -803.63
F02443 -17.744  -7.491 3.83e-17 2.48e-17 1.48e-17  9.75 -803.64
F02424 -17.736  -7.640 3.35e-17 1.98e-17 1.34e-17 13.36 -803.64
F02461 -17.719  -7.721 2.43e-17 2.12e-17 1.07e-17 15.15 -803.39
F02406 -17.669  -7.715 4.63e-17 3.15e-17 1.93e-17 10.84 -803.41
F02414 -17.664  -7.715 4.44e-17 2.02e-17 1.35e-17 14.18 -803.57
F02442 -17.664  -7.822 3.25e-17 2.53e-17 1.56e-17  8.95 -803.57
F02432 -17.605  -7.888 2.60e-17 1.70e-17 8.57e-18  5.47 -803.73
F02460 -17.574  -7.513 3.07e-17 2.49e-17 1.62e-17 10.19 -803.58
F02464 -17.509  -7.617 3.64e-17 2.07e-17 1.52e-17 11.45 -803.61
F02450 -17.301  -7.563 3.83e-17 2.65e-17 1.69e-17 22.00 -803.74
F02459 -17.232  -7.887 2.90e-17 1.84e-17 1.05e-17 11.03 -803.64
