name x y flux0 flux1 flux2 width rv
F02344 -40.058  25.035 2.42e-17 1.97e-17 1.26e-17 12.93 -910.73
F02327 -40.032  25.052 2.40e-17 1.82e-17 1.25e-17 11.89 -910.61
F02351 -40.027  24.696 2.37e-17 1.70e-17 1.09e-17 12.28 -910.52
F02329 -40.025  24.739 2.82e-17 1.75e-17 1.23e-17 10.50 -910.81
F02330 -39.967  25.042 2.06e-17 1.97e-17 1.12e-17 15.19 -910.76
F04291 -37.852  28.585 1.44e-17 1.24e-17 7.26e-18 11.34 -1068.85
F04306 -37.843  28.575 1.59e-17 1.21e-17 9.90e-18  9.75 -1068.72
F04297 -37.830  28.564 1.67e-17 1.16e-17 9.08e-18  4.31 -1068.78
F04299 -37.801  28.509 1.61e-17 1.27e-17 7.21e-18  6.05 -1068.91
F04302 -37.800  28.452 1.51e-17 1.17e-17 8.04e-18  6.67 -1068.90
F04310 -37.779  28.240 1.67e-17 1.27e-17 6.44e-18 10.28 -1068.83
F04295 -37.762  28.369 1.66e-17 1.07e-17 6.89e-18  7.56 -1068.78
F04320 -37.761  28.423 2.43e-17 1.44e-17 9.52e-18 14.67 -1068.69
F04305 -37.759  28.458 1.61e-17 1.12e-17 7.33e-18 12.37 -1068.78
F04318 -37.759  28.402 1.96e-17 1.04e-17 7.08e-18  9.49 -1068.83
F04309 -37.759  28.471 2.30e-17 1.70e-17 1.14e-17  7.22 -1068.69
F04329 -37.739  28.421 1.92e-17 1.12e-17 8.01e-18  8.79 -1068.77
F04326 -37.736  28.468 1.71e-17 1.25e-17 9.39e-18  9.77 -1068.86
F04301 -37.730  28.434 1.72e-17 1.14e-17 7.17e-18  6.27 -1068.75
F04300 -37.728  28.589 2.14e-17 1.58e-17 9.86e-18 13.83 -1068.91
F04324 -37.727  28.410 2.14e-17 1.60e-17 8.88e-18 10.70 -1068.73
F04315 -37.723  28.447 1.62e-17 1.13e-17 8.41e-18 10.40 -1068.86
F04308 -37.721  28.435 1.85e-17 1.16e-17 8.33e-18 11.31 -1068.74
F04323 -37.716  28.432 1.87e-17 1.32e-17 9.08e-18 10.94 -1068.72
F04330 -37.716  28.400 1.58e-17 1.06e-17 6.99e-18  9.61 -1068.66
F04298 -37.715  28.430 1.80e-17 1.03e-17 7.86e-18 13.14 -1068.72
F04293 -37.713  28.420 1.59e-17 1.23e-17 7.62e-18  5.98 -1068.87
F04304 -37.713  28.419 1.80e-17 1.03e-17 7.97e-18  9.67 -1068.81
F04313 -37.711  28.421 1.89e-17 1.44e-17 8.43e-18 12.25 -1068.80
F04321 -37.709  28.456 1.95e-17 1.29e-17 8.28e-18  8.97 -1068.75
F04292 -37.709  28.507 1.60e-17 1.06e-17 5.84e-18 12.63 -1068.83
F04337 -37.706  28.444 1.96e-17 1.32e-17 7.70e-18  8.33 -1068.88
F04312 -37.705  28.415 1.48e-17 1.03e-17 5.62e-18  5.17 -1068.83
F04303 -37.703  28.496 2.03e-17 1.22e-17 8.59e-18 16.51 -1068.82
F04336 -37.699  28.541 1.77e-17 1.19e-17 8.74e-18  5.62 -1068.69
F04328 -37.695  28.418 1.48e-17 1.10e-17 7.27e-18 11.14 -1068.80
F04307 -37.685  28.316 1.56e-17 1.09e-17 8.47e-18 15.75 -1068.80
F04322 -37.667  28.405 1.80e-17 1.21e-17 8.50e-18  9.28 -1068.64
F04331 -37.657  28.490 2.45e-17 1.89e-17 9.77e-18  9.34 -1068.78
F04296 -37.633  28.380 1.93e-17 1.30e-17 1.11e-17 11.91 -1068.66
F04294 -37.591  28.425 2.28e-17 1.97e-17 9.95e-18 11.58 -1068.78
F04327 -37.583  28.387 1.40e-17 1.03e-17 6.85e-18  7.06 -1068.86
F04325 -37.506  28.224 1.91e-17 1.21e-17 7.98e-18 10.33 -1068.84
F04289 -34.662  26.673 3.86e-16 2.79e-16 1.93e-16 43.31 -236.66
F04280 -34.520  27.106 2.11e-16 1.56e-16 1.05e-16 46.99 -236.62
F04261 -34.375  26.819 2.59e-16 2.31e-16 1.50e-16 24.65 -236.95
F04288 -34.143  26.572 2.99e-16 2.38e-16 1.52e-16 45.70 -236.77
F04267 -34.143  26.689 3.75e-16 2.37e-16 1.84e-16 32.73 -236.86
F04271 -34.133  26.129 2.60e-16 2.09e-16 1.29e-16 64.48 -236.89
F04265 -34.072  26.683 4.28e-16 2.94e-16 1.97e-16 58.47 -236.81
F04285 -34.054  26.183 3.93e-16 2.51e-16 1.68e-16 60.15 -236.67
F04287 -34.035  26.408 2.40e-16 1.88e-16 1.02e-16 41.65 -236.79
F04269 -34.034  26.711 3.39e-16 2.99e-16 1.69e-16 89.67 -236.73
F04276 -34.018  26.624 3.64e-16 2.74e-16 1.79e-16 63.40 -236.75
F04263 -33.992  26.233 2.84e-16 2.25e-16 1.36e-16 44.73 -236.89
F04286 -33.970  26.657 3.49e-16 2.86e-16 1.60e-16 45.78 -236.70
F04268 -33.906  26.572 2.48e-16 1.86e-16 1.25e-16 48.27 -236.85
F04272 -33.877  26.442 4.23e-16 2.40e-16 1.90e-16 49.49 -236.73
F04278 -33.877  26.649 4.70e-16 2.86e-16 2.14e-16 65.67 -237.04
F04262 -33.869  26.811 4.54e-16 3.06e-16 2.08e-16 34.44 -236.77
F04284 -33.867  26.528 2.99e-16 2.04e-16 1.38e-16 43.48 -236.50
F04279 -33.828  26.528 3.19e-16 2.09e-16 1.37e-16 42.86 -236.68
F04275 -33.822  26.587 3.98e-16 2.66e-16 1.81e-16 37.35 -236.84
F04264 -33.748  27.008 4.87e-16 3.22e-16 2.27e-16 42.57 -236.87
F04274 -33.716  27.196 3.52e-16 2.82e-16 1.59e-16 32.52 -236.57
F04266 -33.607  25.551 4.27e-16 2.69e-16 2.19e-16 54.00 -236.78
F04270 -33.456  26.662 2.29e-16 1.82e-16 1.12e-16 52.94 -236.74
F04273 -33.430  26.732 2.26e-16 1.40e-16 1.01e-16 51.69 -236.60
F04283 -33.403  26.608 3.89e-16 2.76e-16 1.56e-16 56.90 -236.66
F04281 -33.346  26.319 2.86e-16 1.70e-16 1.10e-16 64.33 -236.93
F04277 -33.097  25.914 3.75e-16 2.52e-16 1.50e-16 39.92 -236.85
F04282 -32.617  26.468 2.55e-16 1.93e-16 1.25e-16 33.33 -236.83
