name x y flux0 flux1 flux2 width rv
F02837 -16.184 -10.467 4.11e-17 3.66e-17 1.81e-17 22.94 -642.81
F02862 -16.182 -10.221 3.72e-17 2.87e-17 2.13e-17 15.25 -642.73
F02856 -16.153  -9.946 5.01e-17 3.52e-17 2.41e-17 23.12 -642.66
F02851 -16.153 -10.538 4.96e-17 3.05e-17 3.50e-17 14.20 -642.54
F02827 -16.152 -10.571 6.25e-17 3.80e-17 1.94e-17 12.33 -642.68
F02839 -16.149 -10.292 6.54e-17 3.41e-17 3.26e-17 24.49 -642.68
F02834 -16.146 -10.292 5.43e-17 3.61e-17 2.48e-17 26.83 -642.72
F02859 -16.123 -10.405 3.88e-17 3.15e-17 1.29e-17 10.58 -642.89
F02835 -16.122 -10.373 4.65e-17 3.14e-17 2.22e-17 17.51 -642.71
F02833 -16.113 -10.356 5.10e-17 3.27e-17 1.99e-17 17.71 -642.50
F02853 -16.112 -10.388 3.73e-17 2.75e-17 1.48e-17 17.71 -642.61
F02843 -16.106 -10.447 3.10e-17 2.48e-17 1.75e-17 17.16 -642.68
F02829 -16.099 -10.473 5.79e-17 3.63e-17 1.88e-17 16.84 -642.77
F02844 -16.098 -10.403 4.51e-17 3.89e-17 1.78e-17 26.91 -642.72
F02849 -16.093 -10.372 5.43e-17 3.37e-17 2.35e-17 20.66 -642.73
F02826 -16.092 -10.372 3.90e-17 2.45e-17 2.26e-17 21.63 -642.61
F02861 -16.091 -10.372 4.35e-17 2.31e-17 1.81e-17 16.34 -642.66
F02855 -16.090 -10.372 4.63e-17 2.88e-17 1.79e-17 26.79 -642.60
F02860 -16.090 -10.414 4.61e-17 3.50e-17 2.51e-17 16.59 -642.75
F02838 -16.089 -10.367 2.85e-17 1.92e-17 1.60e-17 23.22 -642.73
F02822 -16.086 -10.537 5.26e-17 3.08e-17 1.77e-17 19.46 -642.57
F02831 -16.085 -10.372 5.30e-17 3.69e-17 2.53e-17 13.75 -642.69
F02819 -16.085 -10.440 4.24e-17 3.30e-17 2.57e-17 18.44 -642.72
F02857 -16.083 -10.364 5.07e-17 3.00e-17 2.00e-17 10.51 -642.82
F02840 -16.080 -10.358 5.45e-17 2.41e-17 2.69e-17 10.47 -642.64
F02845 -16.059 -10.376 4.04e-17 2.97e-17 1.65e-17  8.65 -642.66
F02846 -16.056 -10.392 3.53e-17 2.69e-17 1.65e-17 12.89 -642.83
F02823 -16.054 -10.384 5.01e-17 4.13e-17 2.85e-17 24.43 -642.65
F02836 -16.023 -10.468 5.95e-17 3.53e-17 2.59e-17 21.24 -642.58
F02842 -16.018 -10.297 3.65e-17 3.18e-17 2.06e-17 12.78 -642.58
F02824 -16.002 -10.428 6.30e-17 2.97e-17 2.29e-17 12.95 -642.71
F02847 -15.995 -10.389 7.02e-17 3.85e-17 3.13e-17 11.84 -642.69
F02850 -15.982 -10.403 4.35e-17 3.49e-17 2.06e-17 16.13 -642.77
F02832 -15.975 -10.347 5.24e-17 4.11e-17 2.06e-17 14.88 -642.93
F02854 -15.970 -10.210 4.65e-17 3.70e-17 1.95e-17 11.67 -642.58
F02858 -15.967 -10.399 4.85e-17 3.98e-17 1.94e-17 13.45 -642.58
F02821 -15.965  -9.389 4.62e-17 3.54e-17 2.57e-17 16.80 -642.70
F02852 -15.963 -10.552 5.68e-17 3.00e-17 1.19e-17 17.84 -642.79
F02820 -15.885 -10.175 4.89e-17 3.48e-17 2.02e-17  6.98 -642.58
