name x y flux0 flux1 flux2 width rv
F03595  39.763  -4.115 3.12e-17 2.49e-17 1.53e-17 13.29 -671.97
F03594  39.763  -3.817 5.25e-17 3.02e-17 2.30e-17 22.94 -672.02
F03599  39.767  -3.210 2.32e-17 1.89e-17 1.57e-17 11.69 -671.90
F03580  39.772  -4.347 4.43e-17 3.40e-17 2.24e-17 13.24 -671.77
F03604  39.785  -3.990 3.85e-17 2.32e-17 2.53e-17 14.53 -671.86
F03556  39.792  -3.927 4.42e-17 2.89e-17 1.90e-17 22.02 -672.01
F03557  39.800  -3.938 3.20e-17 2.56e-17 1.64e-17 14.25 -671.99
F03535  39.808  -3.835 4.40e-17 2.72e-17 1.98e-17 21.25 -671.90
F03534  39.814  -4.229 5.73e-17 3.55e-17 1.96e-17 17.30 -671.94
F03563  39.818  -3.915 4.27e-17 3.52e-17 2.30e-17 11.57 -672.02
F03569  39.818  -4.007 5.98e-17 3.70e-17 2.32e-17 19.63 -672.01
F03541  39.818  -4.063 6.16e-17 2.87e-17 1.75e-17 13.98 -671.97
F03549  39.820  -4.144 2.87e-17 2.38e-17 1.59e-17 16.68 -671.86
F03593  39.834  -3.981 4.60e-17 2.88e-17 2.05e-17 19.91 -671.78
F03576  39.841  -3.835 4.94e-17 4.01e-17 2.04e-17 19.02 -671.94
F03582  39.841  -3.754 3.94e-17 2.74e-17 1.56e-17 15.09 -672.09
F03588  39.842  -3.870 4.27e-17 2.76e-17 2.07e-17 14.30 -672.00
F03554  39.842  -3.853 4.00e-17 2.99e-17 1.72e-17 23.34 -671.92
F03547  39.844  -3.805 3.28e-17 2.90e-17 1.76e-17 21.86 -672.05
F03537  39.844  -3.882 2.66e-17 3.02e-17 1.61e-17 21.39 -672.17
F03600  39.851  -3.881 2.90e-17 2.80e-17 1.89e-17 14.02 -672.12
F03585  39.856  -3.940 4.61e-17 3.62e-17 2.32e-17 17.19 -672.05
F03606  39.856  -3.894 4.35e-17 3.81e-17 3.03e-17 20.69 -671.99
F03536  39.861  -3.874 3.89e-17 2.89e-17 1.83e-17 11.57 -671.94
F03561  39.864  -3.895 3.27e-17 2.57e-17 1.32e-17 22.46 -672.12
F03608  39.866  -3.875 1.70e-17 1.52e-17 1.13e-17 16.88 -671.87
F03591  39.867  -3.820 5.58e-17 3.33e-17 1.72e-17 22.96 -671.85
F03542  39.872  -3.891 5.06e-17 2.80e-17 1.72e-17 11.12 -672.11
F03544  39.874  -3.883 4.41e-17 2.47e-17 2.07e-17 14.43 -672.03
F03559  39.878  -3.973 5.22e-17 3.86e-17 2.82e-17 18.32 -671.79
F03562  39.882  -3.887 3.50e-17 2.14e-17 1.45e-17 22.47 -671.81
F03578  39.884  -3.635 5.14e-17 3.68e-17 2.25e-17  6.82 -671.98
F03552  39.884  -3.793 5.03e-17 3.38e-17 2.13e-17 18.09 -671.99
F03581  39.888  -3.798 4.32e-17 3.88e-17 2.50e-17 21.65 -672.09
F03570  39.894  -3.997 2.96e-17 2.38e-17 1.59e-17 13.20 -671.98
F03571  39.899  -3.909 4.88e-17 3.46e-17 2.60e-17 13.39 -672.00
F03558  39.899  -3.828 5.12e-17 3.42e-17 1.80e-17 14.48 -671.93
F03553  39.901  -3.828 4.53e-17 3.22e-17 2.44e-17 12.06 -672.14
F03598  39.901  -3.914 3.86e-17 3.11e-17 1.77e-17 17.10 -672.05
F03551  39.902  -3.839 4.10e-17 2.89e-17 1.76e-17 14.41 -672.09
F03540  39.904  -3.898 5.03e-17 3.70e-17 2.73e-17 19.13 -671.97
F03574  39.905  -3.868 3.78e-17 2.74e-17 1.64e-17 11.39 -672.05
F03602  39.908  -3.952 4.18e-17 2.80e-17 1.80e-17 18.72 -671.95
F03587  39.911  -3.948 4.20e-17 3.68e-17 2.42e-17 20.17 -671.99
F03550  39.913  -3.898 5.99e-17 4.59e-17 2.29e-17 13.43 -671.90
F03590  39.921  -3.819 4.95e-17 3.59e-17 1.95e-17 14.84 -672.04
F03583  39.924  -4.125 5.12e-17 3.43e-17 2.42e-17 21.32 -672.04
F03560  39.932  -3.922 2.83e-17 2.30e-17 1.29e-17 10.14 -672.08
F03543  39.936  -4.014 4.02e-17 1.95e-17 1.61e-17 19.97 -672.14
F03566  39.936  -3.914 3.43e-17 3.00e-17 1.84e-17 13.95 -672.17
F03577  39.939  -3.887 2.88e-17 2.86e-17 1.53e-17 20.83 -672.01
F03596  39.945  -3.682 4.71e-17 2.91e-17 2.13e-17 26.03 -671.76
F03603  39.946  -3.862 4.93e-17 2.93e-17 1.74e-17 10.91 -671.98
F03586  39.949  -3.885 3.27e-17 2.93e-17 1.68e-17 22.97 -671.93
F03589  39.950  -3.844 4.63e-17 3.41e-17 2.89e-17 16.15 -672.00
F03575  39.954  -3.967 3.96e-17 3.03e-17 1.81e-17 23.26 -671.94
F03548  39.968  -3.963 4.05e-17 3.39e-17 2.49e-17 19.22 -671.94
F03601  39.973  -3.953 3.78e-17 2.43e-17 2.26e-17 20.82 -672.18
F03605  39.982  -3.746 4.32e-17 4.15e-17 2.01e-17 19.50 -671.90
F03568  40.010  -3.841 4.89e-17 2.88e-17 1.86e-17 17.02 -671.83
F03573  40.010  -4.886 2.29e-17 1.81e-17 1.13e-17 22.53 -671.87
F03564  40.015  -3.340 4.52e-17 3.67e-17 1.76e-17 13.57 -671.97
F03607  40.020  -3.704 3.16e-17 2.05e-17 1.56e-17 18.87 -671.87
F03546  40.060  -3.846 3.70e-17 3.53e-17 1.92e-17 17.62 -671.98
F03565  40.077  -3.884 4.41e-17 2.39e-17 1.53e-17 17.82 -672.04
F03584  40.103  -3.706 4.89e-17 2.49e-17 2.35e-17 18.62 -671.90
F03567  40.194  -3.267 5.11e-17 2.33e-17 1.79e-17 18.06 -671.98
F03539  40.207  -3.682 5.35e-17 3.37e-17 2.25e-17 20.32 -671.96
F03592  40.361  -3.995 3.22e-17 2.54e-17 1.79e-17  9.76 -672.11
F03269  44.575  -1.836 9.72e-17 6.14e-17 5.13e-17 18.87 -435.63
F03254  44.589  -2.505 1.30e-16 8.04e-17 8.11e-17 21.16 -435.57
F03255  44.610  -1.841 7.43e-17 6.12e-17 3.92e-17 19.00 -435.37
F03260  44.611  -2.020 1.01e-16 7.65e-17 5.26e-17 38.99 -435.43
F03236  44.636  -2.155 1.08e-16 6.58e-17 4.25e-17 34.90 -435.57
F03268  44.642  -1.933 1.00e-16 8.74e-17 4.49e-17 38.86 -435.57
F03237  44.681  -2.044 1.02e-16 5.46e-17 4.67e-17 26.47 -435.61
F03262  44.682  -2.181 1.28e-16 9.01e-17 4.91e-17 28.97 -435.48
F03239  44.692  -2.009 1.10e-16 7.24e-17 4.69e-17 34.05 -435.50
F03265  44.693  -0.353 9.06e-17 8.15e-17 4.09e-17 19.29 -435.35
F03246  44.695  -2.216 1.08e-16 9.13e-17 3.78e-17 19.87 -435.41
F03258  44.706  -1.939 9.13e-17 7.84e-17 5.61e-17 23.84 -435.61
F03238  44.710  -1.993 9.23e-17 7.59e-17 4.36e-17 44.84 -435.61
F03249  44.714  -1.737 1.01e-16 8.44e-17 6.86e-17 20.56 -435.71
F03252  44.717  -1.935 9.42e-17 6.91e-17 4.99e-17 18.82 -435.45
F03253  44.720  -2.016 9.27e-17 5.30e-17 2.91e-17 26.57 -435.39
F03245  44.722  -2.110 8.06e-17 6.68e-17 4.44e-17 32.19 -435.55
F03263  44.733  -2.050 1.11e-16 6.53e-17 4.86e-17 35.63 -435.58
F03244  44.740  -2.049 1.67e-16 8.96e-17 6.12e-17 33.28 -435.58
F03256  44.746  -1.986 6.47e-17 4.90e-17 3.35e-17 11.43 -435.49
F03241  44.746  -2.086 1.25e-16 7.32e-17 5.07e-17 39.78 -435.54
F03251  44.753  -2.098 1.49e-16 7.01e-17 5.00e-17 21.16 -435.58
F03243  44.765  -2.047 8.24e-17 4.93e-17 3.78e-17 31.95 -435.45
F03250  44.774  -1.943 1.32e-16 9.49e-17 5.27e-17 20.15 -435.49
F03257  44.775  -2.055 1.12e-16 6.83e-17 3.74e-17 20.11 -435.57
F03261  44.776  -2.075 7.76e-17 5.86e-17 3.92e-17 16.66 -435.53
F03242  44.785  -2.247 8.76e-17 7.29e-17 5.16e-17 28.23 -435.48
F03240  44.787  -1.588 4.48e-17 5.03e-17 2.37e-17 29.13 -435.33
F03267  44.796  -2.155 6.51e-17 4.89e-17 3.77e-17 31.21 -435.54
F03248  44.814  -1.978 1.12e-16 8.96e-17 4.14e-17 20.69 -435.31
F03247  44.864  -1.992 8.64e-17 4.73e-17 3.46e-17 22.37 -435.35
F03266  44.927  -2.180 8.36e-17 7.47e-17 5.22e-17 26.11 -435.64
F03259  44.994  -1.213 9.57e-17 7.21e-17 3.76e-17 13.64 -435.55
