name x y flux0 flux1 flux2 width rv
F03633  16.209 -43.772 6.68e-17 3.49e-17 3.04e-17 22.94 -614.23
F01244  16.218 -39.697 7.79e-17 6.04e-17 3.49e-17 24.75 -491.57
F03616  16.224 -43.256 5.61e-17 3.04e-17 1.35e-17 23.00 -614.11
F03614  16.233 -43.659 4.61e-17 4.50e-17 2.67e-17 20.97 -614.09
F01250  16.250 -39.589 7.26e-17 7.02e-17 2.91e-17 15.87 -491.80
F03618  16.253 -43.359 3.03e-17 1.43e-17 1.42e-17 15.95 -614.04
F01239  16.276 -39.627 8.47e-17 5.88e-17 4.15e-17 17.63 -491.60
F01246  16.280 -39.767 1.07e-16 6.26e-17 5.49e-17 22.95 -491.60
F01251  16.283 -39.488 6.67e-17 6.30e-17 2.96e-17 19.23 -491.42
F03609  16.338 -43.168 4.57e-17 3.03e-17 1.76e-17 14.17 -613.98
F03647  16.342 -43.641 4.14e-17 2.45e-17 2.31e-17 20.12 -614.09
F03654  16.344 -43.437 3.28e-17 3.85e-17 1.82e-17 17.91 -614.09
F03663  16.364 -43.562 5.62e-17 3.56e-17 2.31e-17 11.82 -614.15
F01258  16.370 -39.414 8.39e-17 7.94e-17 3.23e-17 23.79 -491.54
F03620  16.376 -43.633 5.15e-17 4.92e-17 3.19e-17 21.73 -614.12
F01248  16.413 -39.702 9.07e-17 4.25e-17 3.58e-17 20.90 -491.43
F03642  16.414 -43.613 5.75e-17 3.41e-17 2.17e-17 15.68 -614.46
F03661  16.417 -43.677 6.71e-17 4.70e-17 2.54e-17 11.65 -614.01
F03646  16.419 -44.343 6.22e-17 3.19e-17 3.25e-17 21.29 -613.99
F03640  16.419 -43.433 5.00e-17 5.25e-17 2.06e-17 24.04 -614.00
F01234  16.441 -39.854 6.58e-17 4.84e-17 3.54e-17 17.90 -491.63
F03617  16.463 -43.543 7.71e-17 3.96e-17 1.87e-17 21.89 -614.15
F03635  16.482 -43.501 5.22e-17 4.34e-17 2.77e-17 26.45 -614.17
F03636  16.490 -43.472 6.24e-17 5.55e-17 2.16e-17 16.57 -614.08
F03659  16.501 -43.601 5.94e-17 3.54e-17 2.63e-17 23.83 -614.06
F03638  16.504 -43.589 4.32e-17 3.38e-17 1.88e-17 10.85 -614.15
F03632  16.504 -43.544 6.42e-17 4.88e-17 2.05e-17 16.24 -614.12
F03643  16.511 -43.608 3.28e-17 2.51e-17 1.86e-17 14.52 -613.90
F03628  16.518 -43.618 5.69e-17 4.26e-17 2.34e-17 17.04 -614.11
F03662  16.520 -43.639 4.56e-17 2.33e-17 1.81e-17 10.27 -614.20
F03645  16.521 -43.570 4.38e-17 2.04e-17 2.06e-17  9.67 -614.10
F03612  16.524 -43.594 3.06e-17 2.71e-17 1.50e-17 32.11 -614.05
F03644  16.532 -43.658 5.59e-17 3.60e-17 3.14e-17 23.72 -614.06
F03630  16.535 -43.571 5.06e-17 4.70e-17 2.66e-17 18.90 -614.07
F03626  16.537 -43.625 5.52e-17 4.17e-17 1.99e-17 16.38 -614.17
F03639  16.542 -43.568 4.49e-17 5.25e-17 2.53e-17 18.46 -614.20
F03658  16.543 -43.612 5.38e-17 4.53e-17 2.20e-17 26.81 -613.91
F03615  16.547 -43.468 3.95e-17 3.12e-17 2.53e-17 13.63 -614.18
F03611  16.555 -43.609 5.69e-17 4.06e-17 1.96e-17 11.96 -614.13
F03622  16.556 -43.625 4.95e-17 3.51e-17 2.00e-17  9.61 -613.91
F03657  16.557 -43.777 5.89e-17 3.32e-17 2.83e-17 19.60 -614.28
F03624  16.563 -43.872 4.36e-17 2.64e-17 2.26e-17 17.31 -614.20
F03637  16.572 -43.645 4.76e-17 3.52e-17 1.60e-17 23.09 -614.15
F03653  16.574 -43.596 6.87e-17 5.31e-17 2.02e-17 19.06 -613.96
F03660  16.590 -43.671 3.72e-17 3.18e-17 1.75e-17 22.41 -614.22
F03656  16.599 -43.627 4.67e-17 2.87e-17 2.26e-17 20.98 -614.24
F03629  16.603 -43.560 5.24e-17 3.13e-17 2.30e-17 24.83 -614.10
F03625  16.615 -43.672 5.54e-17 3.88e-17 2.40e-17 15.65 -614.07
F03619  16.702 -43.484 5.73e-17 4.18e-17 2.00e-17 12.04 -613.92
F03655  16.713 -43.676 5.56e-17 3.27e-17 3.85e-17 18.43 -614.22
F03649  16.719 -43.693 2.81e-17 3.22e-17 1.21e-17 16.57 -614.30
F03651  16.745 -43.565 6.02e-17 3.62e-17 2.32e-17  8.36 -614.04
F03627  16.783 -43.943 4.25e-17 3.65e-17 2.02e-17 22.84 -614.18
F01257  16.916 -39.769 7.40e-17 4.40e-17 3.23e-17 17.17 -491.50
F03652  16.916 -43.522 6.03e-17 5.18e-17 2.47e-17 21.07 -614.12
F03650  17.039 -43.340 3.56e-17 3.38e-17 2.61e-17 13.52 -614.04
F03648  17.146 -43.801 4.92e-17 3.52e-17 2.07e-17 21.72 -614.04
F03621  17.267 -43.817 5.81e-17 2.48e-17 2.19e-17 26.30 -614.26
F01247  17.304 -39.571 9.09e-17 5.76e-17 5.57e-17 27.09 -491.51
F03613  17.849 -43.970 6.27e-17 3.36e-17 2.41e-17 18.54 -614.08
F03528  22.653 -41.591 2.34e-17 1.89e-17 1.18e-17 19.01 -785.68
F03530  22.760 -42.163 3.28e-17 2.69e-17 1.39e-17 16.69 -785.63
F03514  22.895 -42.274 3.37e-17 1.78e-17 1.13e-17  9.95 -785.59
F03531  22.930 -42.007 2.41e-17 1.65e-17 8.32e-18 20.17 -785.55
F03505  22.966 -42.067 2.17e-17 2.25e-17 1.33e-17 17.31 -785.67
F03511  22.978 -42.309 4.08e-17 2.30e-17 1.18e-17 15.77 -785.50
F03529  23.015 -42.105 2.79e-17 1.89e-17 7.39e-18 11.97 -785.62
F03509  23.055 -42.361 3.04e-17 2.39e-17 1.41e-17 17.69 -785.58
F03513  23.067 -42.193 2.86e-17 2.74e-17 1.23e-17 16.10 -785.84
F03520  23.068 -42.080 2.73e-17 1.30e-17 1.06e-17  8.52 -785.69
F03512  23.076 -42.150 3.65e-17 1.75e-17 1.22e-17 10.06 -785.71
F03519  23.079 -42.158 2.86e-17 1.79e-17 1.36e-17 14.25 -785.69
F03516  23.090 -42.423 4.28e-17 2.16e-17 1.55e-17 21.78 -785.78
F03504  23.124 -42.074 4.44e-17 3.14e-17 1.63e-17 14.23 -785.55
F03524  23.124 -42.083 2.79e-17 1.44e-17 1.51e-17 11.83 -785.83
F03525  23.132 -42.142 2.44e-17 2.72e-17 1.91e-17 15.96 -785.56
F03506  23.133 -42.155 2.34e-17 2.17e-17 1.26e-17 13.24 -785.54
F03517  23.147 -42.184 3.34e-17 2.82e-17 1.38e-17 20.09 -785.60
F03510  23.152 -42.162 3.42e-17 1.98e-17 1.30e-17 18.29 -785.52
F03518  23.166 -42.200 1.93e-17 2.17e-17 1.24e-17 19.83 -785.42
F03532  23.184 -42.018 3.86e-17 3.46e-17 1.50e-17 10.38 -785.63
F03526  23.191 -42.248 2.72e-17 1.43e-17 1.16e-17 12.11 -785.69
F03508  23.199 -42.174 1.96e-17 1.49e-17 1.06e-17 11.85 -785.74
F03533  23.214 -42.155 2.77e-17 1.71e-17 1.85e-17  9.10 -785.50
F03507  23.221 -42.379 2.72e-17 2.42e-17 1.18e-17 12.32 -785.56
F03522  23.224 -42.435 3.10e-17 3.11e-17 1.26e-17 19.08 -785.67
F03523  23.284 -42.338 4.16e-17 2.32e-17 1.98e-17 16.61 -785.61
F03503  23.285 -41.811 3.34e-17 1.84e-17 1.37e-17 15.15 -785.57
F03527  23.310 -42.138 2.30e-17 1.46e-17 1.26e-17 14.21 -785.69
F03515  23.366 -42.187 3.81e-17 2.04e-17 1.79e-17  9.65 -785.61
F03521  23.435 -42.191 3.26e-17 2.16e-17 1.45e-17 12.08 -785.66
