Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P02827 261.341 90.546 1.41e-15 1.42e-15 8.21e-16 0.004 -2.04 undef 0.0 LeftC04
P06136 261.327 91.183 4.32e-15 2.63e-15 1.81e-15 0.004 -1.86 undef 0.0 LeftC04
P06476 261.527 91.395 3.05e-16 3.34e-16 2.22e-16 0.002 -1.92 undef 0.0 LeftC04
P05415 261.45 91.725 8.74e-15 5.8e-15 2.64e-15 0.003 -1.75 undef 0.0 LeftC04
P05636 261.583 91.191 4.09e-15 2.85e-15 1.68e-15 0.004 -1.95 undef 0.0 LeftC04
P03068 261.543 91.797 9.67e-17 4.99e-17 2.13e-17 0.005 -1.8 undef 0.0 LeftC04
P07239 261.557 91.863 9.5e-14 4.61e-14 2.08e-14 0.003 -1.89 undef 0.0 LeftC04
P04369 261.618 91.053 5.94e-15 3.64e-15 1.78e-15 0.004 -2.22 undef 0.0 LeftC04
P07479 261.617 91.208 1.23e-14 7e-15 4.33e-15 0.004 -2.2 undef 0.0 LeftC04
P03731 261.703 91.173 3.61e-12 2.07e-12 9.4e-13 0.005 -2.29 undef 0.0 LeftC04
P10171 261.743 90.951 1.48e-13 6.57e-14 3.02e-14 0.004 -2.61 undef 0.0 LeftC04
P08870 261.798 90.781 7.13e-17 7.83e-17 7.74e-17 0.005 -2.76 undef 0.0 LeftC04
P08098 261.812 91.214 1.07e-13 5.95e-14 2.61e-14 0.004 -2.6 undef 0.0 LeftC04
P05684 261.82 91.495 1.65e-14 1.05e-14 5.42e-15 0.005 -2.22 undef 0.0 LeftC04
P05624 261.867 90.007 5.26e-14 2.42e-14 1.32e-14 0.004 -2.94 undef 0.0 LeftC04
P09699 261.923 92.622 1.48e-16 1.49e-16 1.32e-16 0.004 -2.06 undef 0.0 LeftC04
P09392 261.847 91.525 4.91e-12 2.92e-12 1.38e-12 0.006 -2.78 167 0.0 LeftC04
P09031 261.962 91.649 5.37e-12 3.94e-12 1.95e-12 0.004 -2.43 undef 0.0 LeftC04
P00798 261.967 91.341 1.34e-16 1.35e-16 1.18e-16 0.002 -2.98 undef 0.0 LeftC04
P07492 261.959 91.002 3.09e-14 1.79e-14 9.2e-15 0.004 -3.22 undef 0.0 LeftC04
P05398 262.123 92.075 3.78e-15 2.56e-15 1.69e-15 0.004 -2.3 undef 0.0 LeftC04
P08934 262.204 91.394 2.37e-15 1.55e-15 1.03e-15 0.005 -3.19 undef 0.0 LeftC04
P04911 262.135 94.542 1.02e-15 8.07e-16 6.09e-16 0.004 -1.93 undef 49.80821917808219 LeftC04
P01930 262.162 90.738 4.06e-17 6.22e-17 4.73e-17 0.004 -3.16 undef 0.0 LeftC04
P07917 262.182 91.091 2.97e-13 8.99e-13 1.82e-12 0.003 -3.25 undef 0.0 LeftC04
P00097 262.48 92.626 1.34e-17 2.34e-17 2.26e-17 0.005 -2.43 undef 0.0 LeftC04
P03296 262.317 90.293 1.33e-16 1.4e-16 1.18e-16 0.005 -3.56 undef 0.0 LeftC04
P04191 262.417 91.691 2.79e-16 2.55e-16 2.03e-16 0.003 -3.14 undef 0.0 LeftC04
P07843 262.406 92.449 2.81e-12 1.4e-12 8.01e-13 0.004 -2.68 undef 0.0 LeftC04
P00106 262.679 93.981 3.21e-15 2.21e-15 1.56e-15 0.004 -2.21 undef 0.0 LeftC04
P01233 262.645 90.923 3.77e-14 1.91e-14 9.99e-15 0.004 -3.65 undef 0.0 LeftC04
P09871 262.75 91.163 1.19e-16 1.25e-16 1.12e-16 0.004 -3.55 undef 0.0 LeftC04
P02140 262.889 93.947 6.24e-17 8.95e-17 1.24e-16 0.01 -0.98 100 0.0 LeftC04
P02729 262.92 93.546 9.5e-14 4.84e-14 2.22e-14 0.002 -1.66 undef 0.0 LeftC04
P00238 262.93 92.181 8.07e-14 4.58e-14 2.38e-14 0.004 -2.97 undef 0.0 LeftC04
P00953 263.087 90.585 2.97e-12 1.51e-12 8.18e-13 0.004 -3.86 undef 0.0 LeftC04
P01032 263.346 91.994 8.9e-15 5.7e-15 3.53e-15 0.003 -3.36 undef 0.0 LeftC04
P09737 263.21 91.984 2.42e-13 1.19e-13 5.36e-14 0.003 -3.68 undef 0.0 LeftC04
P06884 263.248 90.917 2.46e-12 1.31e-12 5.62e-13 0.006 -3.92 167 0.0 LeftC04
P05740 263.386 90.53 5.61e-12 4.06e-12 2.76e-12 0.005 -3.95 undef 0.0 LeftC04
P05058 263.518 94.118 1.04e-13 5.05e-14 2.49e-14 0.004 -2.65 undef 0.0 LeftC04
P03029 263.842 92.495 1.82e-15 1.25e-15 7.89e-16 0.004 -3.49 undef 0.0 LeftC04
P07503 263.859 91.031 8.92e-17 9.48e-17 9.49e-17 0.004 -1.51 undef 0.0 LeftC04
P07083 263.878 91.952 1.62e-13 8.16e-14 3.84e-14 0.003 -3.56 undef 0.0 LeftC04
P00239 263.936 90.782 4.73e-12 3.08e-12 1.5e-12 0.006 -3.83 167 0.0 LeftC04
P03965 264.057 90.65 2.35e-16 2.54e-16 1.82e-16 0.004 -4.26 undef 0.0 LeftC04
P03247 265.457 90.586 2.96e-14 1.65e-14 7.73e-15 0.003 0.02 undef 0.0 LeftC04
