Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P02065 329.704 90.303 9e-14 5.38e-14 3.05e-14 -0.0 1.02 undef 0.0 FrontA04
P07972 329.782 90.727 4.66e-15 2.43e-15 1.05e-15 0.0 1.36 undef 0.0 FrontA04
P03448 329.832 90.605 3.59e-15 1.71e-15 8.2e-16 0.001 1.32 undef 0.0 FrontA04
P03861 329.836 90.433 3.32e-16 1.9e-16 1.01e-16 -0.001 1.14 undef 0.0 FrontA04
P07162 329.976 90.692 7.41e-16 3.62e-16 1.88e-16 0.001 1.19 undef 0.0 FrontA04
P08941 329.886 90.793 3.72e-16 2.19e-16 1.15e-16 0.002 0.64 undef 0.0 FrontA04
P07779 329.95 90.721 8.43e-14 8.58e-14 5.73e-14 -0.001 0.81 undef 0.0 FrontA04
P05071 329.987 90.641 1.02e-15 5.14e-16 2.78e-16 0.002 0.26 undef 0.0 FrontA04
P08050 329.893 90.508 4.54e-15 2.11e-15 9.22e-16 0.001 0.2 undef 0.0 FrontA04
P01260 329.999 90.646 8.22e-14 5.05e-14 2.79e-14 -0.0 0.24 undef 0.0 FrontA04
P06388 329.987 90.723 1.05e-17 9.61e-18 6.08e-18 -0.001 0.15 undef 49.26829268292683 FrontA04
P02857 329.997 90.659 2.07e-17 1.84e-17 1.16e-17 0.002 0.11 undef 0.0 FrontA04
P10392 329.967 90.675 9.73e-16 5.64e-16 2.79e-16 0.0 -0.08 undef 0.0 FrontA04
P00163 329.972 90.429 4.94e-17 3.27e-17 2.03e-17 0.002 -0.12 undef 0.0 FrontA04
P01500 329.924 90.275 6.07e-16 3.45e-16 1.75e-16 0.001 -0.16 undef 0.0 FrontA04
P04262 331.873 89.925 6.75e-14 3.46e-14 1.71e-14 0.001 -2.28 undef 0.0 FrontB03
P08941 330.002 90.811 3.8e-16 2.2e-16 1.17e-16 0.002 0.66 undef 0.0 FrontB04
P07779 330.017 90.64 8.46e-14 8.53e-14 5.8e-14 0.001 0.92 undef 0.0 FrontB04
P05071 330.047 90.5 1.02e-15 5.13e-16 2.78e-16 -0.0 0.29 undef 0.0 FrontB04
P04916 330.057 90.563 8.76e-16 5.77e-16 2.26e-16 0.001 0.36 undef 0.0 FrontB04
P01260 330.016 90.701 8.02e-14 4.93e-14 2.8e-14 0.0 0.25 undef 0.0 FrontB04
P06388 330.095 90.616 1.04e-17 9.31e-18 6e-18 -0.0 0.12 undef 49.05558553696708 FrontB04
P06530 330.168 90.63 6.76e-14 3.97e-14 1.83e-14 0.0 0.16 undef 0.0 FrontB04
P00163 330.044 90.617 4.66e-17 3.3e-17 2.06e-17 0.001 -0.16 undef 0.0 FrontB04
P06101 330.091 90.487 4.31e-15 2.2e-15 1.02e-15 -0.001 -0.13 undef 0.0 FrontB04
P00384 330.043 90.676 3.41e-16 1.98e-16 1.11e-16 0.001 -0.11 undef 0.0 FrontB04
P10269 330.118 90.453 9.5e-16 4.51e-16 2.34e-16 0.002 -0.23 undef 0.0 FrontB04
P01500 330.04 90.284 5.92e-16 3.45e-16 1.77e-16 -0.0 -0.15 undef 0.0 FrontB04
P06628 330.013 90.271 6.69e-17 4.09e-17 2.62e-17 0.001 -0.21 undef 0.0 FrontB04
P03341 330.044 90.862 7.59e-16 4.79e-15 1.31e-14 -0.001 -0.32 undef 0.0 FrontB04
P01712 330.068 90.515 4.94e-15 2.22e-15 9.15e-16 -0.0 -0.61 undef 0.0 FrontB04
P01886 330.057 90.694 3.31e-16 1.7e-16 8.96e-17 0.001 -0.76 undef 0.0 FrontB04
P03215 330.071 90.803 3.09e-16 1.81e-16 1e-16 0.0 -0.88 undef 0.0 FrontB04
P08842 330.066 90.751 5.84e-17 4.43e-17 2.29e-17 0.0 -0.5 undef 0.0 FrontB04
P09543 330.11 90.472 2.29e-17 1.92e-17 1.14e-17 0.002 -0.97 undef 50.24875621890547 FrontB04
P06429 330.019 90.431 8.14e-14 4.83e-14 2.5e-14 0.001 -0.39 undef 0.0 FrontB04
P00088 330.084 90.6 3.5e-16 2.21e-16 1.17e-16 0.001 -0.86 undef 0.0 FrontB04
P06395 330.2 90.541 1e-15 5.78e-16 2.58e-16 0.001 -0.35 undef 0.0 FrontB04
P07289 330.098 90.601 3.18e-16 1.76e-16 8.84e-17 0.002 -0.9 undef 0.0 FrontB04
P09040 330.207 90.723 7.59e-14 4.25e-14 2.16e-14 0.001 -0.52 undef 0.0 FrontB04
P09369 330.093 90.508 6.11e-15 1.51e-14 3.16e-14 0.001 -1.03 undef 0.0 FrontB04
P06011 330.226 90.477 5.25e-17 3.81e-17 2.3e-17 0.002 -1.18 undef 0.0 FrontB04
P07410 330.138 91.094 4e-17 2.55e-17 1.67e-17 0.001 -0.54 undef 0.0 FrontB04
P00790 330.3 90.568 2.74e-16 1.7e-16 8.55e-17 0.001 -1.64 undef 0.0 FrontB04
P07809 330.355 90.546 6.12e-16 3.54e-16 1.81e-16 -0.002 -0.85 undef 0.0 FrontB04
P09807 330.375 90.57 3.12e-15 1.3e-15 6.1e-16 -0.0 -1.72 undef 0.0 FrontB04
P01779 330.282 90.564 7.28e-14 4.75e-14 2.52e-14 -0.002 -1.64 undef 0.0 FrontB04
P02191 330.391 90.464 1.58e-15 7.09e-16 3.97e-16 0.001 -1.78 undef 0.0 FrontB04
P01186 330.472 90.573 7.15e-14 3.65e-14 1.71e-14 -0.001 -1.96 undef 0.0 FrontB04
P03549 330.379 90.487 3.22e-14 1.65e-14 7.88e-15 0.0 -2.22 undef 0.0 FrontB04
P00349 330.509 90.963 7.25e-17 4.57e-17 2.84e-17 0.002 -1.23 undef 0.0 FrontB04
P07432 330.468 90.614 6.39e-16 3.29e-16 1.71e-16 0.0 -2.34 undef 0.0 FrontB04
P08884 330.6 90.759 8.13e-17 5.46e-17 3.44e-17 0.002 -2.11 undef 0.0 FrontB04
P02487 330.582 90.072 8.69e-16 5.08e-16 2.52e-16 0.0 -1.08 undef 0.0 FrontB04
P02806 330.585 90.422 4.65e-17 3.45e-17 1.93e-17 0.0 -2.32 undef 0.0 FrontB04
P09217 330.509 90.957 3.26e-17 2.52e-17 1.51e-17 -0.0 -1.3 undef 0.0 FrontB04
P02413 330.618 90.235 6.85e-16 3.75e-16 1.83e-16 0.001 -1.39 undef 0.0 FrontB04
P06910 330.534 90.971 4e-16 2.34e-16 1.28e-16 0.0 -1.29 undef 0.0 FrontB04
P02004 330.632 90.776 2.63e-17 1.86e-17 1.25e-17 0.002 -2.57 undef 0.0 FrontB04
P05698 330.723 90.614 8.65e-17 6.08e-17 3.86e-17 -0.0 -2.25 undef 0.0 FrontB04
P01398 330.669 90.289 2.45e-15 8.84e-15 2.2e-14 0.002 -2.01 undef 0.0 FrontB04
P07700 330.767 90.706 2.1e-15 1.16e-15 4.61e-16 0.001 -2.78 undef 0.0 FrontB04
P03761 330.908 90.154 3.98e-14 1.97e-14 8.17e-15 -0.001 -1.54 undef 0.0 FrontB04
P07657 330.842 91.141 3.32e-17 2.21e-17 1.45e-17 0.002 -1.28 undef 0.0 FrontB04
P10420 330.906 90.374 9.73e-16 5.72e-16 2.43e-16 0.001 -2.57 undef 0.0 FrontB04
P07277 331.01 90.58 2.42e-15 1.26e-15 5.24e-16 0.002 -3.0 undef 0.0 FrontB04
P07526 331.122 90.811 7.69e-17 5.59e-17 2.86e-17 0.0 -2.57 undef 0.0 FrontB04
P00654 331.078 90.342 9.25e-14 5.37e-14 2.51e-14 -0.001 -2.99 undef 0.0 FrontB04
P00427 330.979 90.459 1.7e-16 1.17e-16 5.53e-17 0.001 -3.06 undef 0.0 FrontB04
P02473 331.064 90.502 2.74e-15 1.54e-15 7.12e-16 0.001 -2.68 undef 0.0 FrontB04
P01323 331.189 90.256 6.56e-17 4.58e-17 2.51e-17 0.001 -2.98 undef 0.0 FrontB04
P06265 331.204 90.432 3.92e-14 1.73e-14 7.56e-15 -0.001 -3.1 undef 0.0 FrontB04
P06319 331.22 90.705 1.07e-13 6.71e-14 3.41e-14 -0.001 -2.98 undef 0.0 FrontB04
P08073 331.325 90.197 1.02e-16 7.33e-17 4.29e-17 -0.002 -2.57 undef 0.0 FrontB04
P09304 331.412 90.251 8.99e-14 7.94e-14 6.47e-14 0.001 -2.74 undef 0.0 FrontB04
P02545 331.613 90.549 3.74e-16 2.39e-16 1.13e-16 -0.001 -3.25 undef 0.0 FrontB04
P09054 333.138 90.845 2.16e-16 1.48e-16 7.03e-17 -0.0 -3.53 undef 0.0 FrontB04
