Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P07940 298.373 43.382 1.16e-17 1.78e-17 1.91e-17 0.005 -1.39 undef 0.0 UpA05
P05048 299.684 43.275 4.79e-12 3.17e-12 2.16e-12 0.005 -1.74 undef 0.0 UpA05
P06663 297.924 43.181 1.42e-17 2.27e-17 2.64e-17 0.004 -1.62 undef 0.0 UpA05
P03935 300.653 43.311 3.23e-12 1.71e-12 7.68e-13 0.003 -1.78 undef 0.0 UpA05
P02968 297.082 43.143 4.42e-14 2.4e-14 1.25e-14 0.004 -1.56 undef 0.0 UpA05
P02579 298.189 43.211 3.75e-14 2.25e-14 1.08e-14 0.006 -1.76 167 0.0 UpA05
P04426 297.429 43.074 6.91e-17 7.57e-17 5.92e-17 0.005 -1.87 undef 0.0 UpA05
P03878 297.812 43.176 7.32e-15 5.28e-15 2.44e-15 0.004 -1.96 undef 0.0 UpA05
P03605 298.392 43.012 3.82e-17 5.14e-17 4.7e-17 0.003 -2.15 undef 0.0 UpA05
P02048 300.022 43.052 2.87e-15 1.91e-15 1.22e-15 0.005 -1.89 undef 0.0 UpA05
P07227 298.644 43.004 5.95e-15 3.57e-15 2.22e-15 0.003 -2.15 undef 0.0 UpA05
P05883 298.222 43.016 7.7e-16 6.07e-16 3.58e-16 0.004 -2.13 undef 51.03874227961819 UpA05
P00991 297.26 42.823 2.61e-12 3.08e-12 2.82e-12 0.004 -2.06 undef 19.5357833655706 UpA05
P06292 298.292 42.876 4.66e-12 3.99e-12 2.41e-12 0.002 -2.17 undef 0.0 UpA05
P00767 296.266 42.652 2.44e-15 1.46e-15 9.36e-16 0.004 -1.84 undef 0.0 UpA05
P04143 299.438 42.74 1.95e-16 1.81e-16 1.47e-16 0.003 -2.24 undef 0.0 UpA05
P03571 298.637 42.741 1.97e-17 2.54e-17 2.71e-17 0.003 -2.27 undef 0.0 UpA05
P02944 295.725 42.531 1.37e-17 1.96e-17 1.85e-17 0.001 -1.89 undef 0.0 UpA05
P05606 298.936 42.638 6.89e-15 4.17e-15 2.36e-15 0.003 -2.26 undef 0.0 UpA05
P06329 298.022 42.284 8.29e-16 6.28e-16 4.24e-16 0.003 -2.38 undef 50.81050866405813 UpA05
P10177 296.084 42.167 1.33e-13 7.51e-14 3.21e-14 0.005 -1.99 undef 0.0 UpA05
P03760 299.556 42.222 2.53e-13 1.18e-13 5.07e-14 0.003 -2.4 undef 0.0 UpA05
P09978 301.196 42.294 7.76e-14 4.31e-14 2.02e-14 0.003 -2.21 undef 0.0 UpA05
P02187 300.378 42.301 1.11e-14 7.38e-15 3.24e-15 0.004 -2.43 undef 0.0 UpA05
P09651 298.456 42.158 2.25e-14 1.3e-14 6.05e-15 0.004 -2.52 undef 0.0 UpA05
P02375 299.426 41.959 1.64e-15 1.32e-15 7.32e-16 0.002 -2.57 undef 0.0 UpA05
P00235 302.484 42.407 1.51e-12 8.28e-13 4.55e-13 0.005 -2.2 undef 0.0 UpA05
P02536 298.532 41.853 1.91e-14 1.12e-14 5.69e-15 0.004 -2.59 undef 0.0 UpA05
P09247 300.497 41.945 8.51e-17 4.23e-17 1.59e-17 0.002 -2.56 undef 0.0 UpA05
P01633 297.443 41.323 1.22e-15 1.08e-15 5.92e-16 0.003 -2.57 undef 0.0 UpA05
P01882 300.657 41.351 7.19e-16 5.58e-16 4.09e-16 0.004 -2.63 undef 49.80821917808219 UpA05
P08904 303.673 41.758 3.77e-12 2.48e-12 1.17e-12 0.004 -2.37 undef 0.0 UpA05
P04200 301.688 41.117 3.59e-14 2.2e-14 9.84e-15 0.004 -2.72 undef 0.0 UpA05
P08604 298.709 40.662 2.18e-17 3.17e-17 2.94e-17 0.004 -2.82 undef 0.0 UpA05
P07428 299.302 40.828 8.64e-14 4.78e-14 2.11e-14 0.003 -2.84 undef 0.0 UpA05
P06059 297.042 40.188 7.13e-17 7.83e-17 6.44e-17 0.003 -2.77 undef 0.0 UpA05
P09603 295.703 39.907 1.04e-15 7.88e-16 5.02e-16 0.005 -2.6 undef 50.02751788662631 UpA05
P08839 300.386 40.273 8.3e-14 4.54e-14 1.76e-14 0.004 -2.89 undef 0.0 UpA05
P04714 301.994 40.524 5.67e-14 2.73e-14 1.48e-14 0.002 -2.87 undef 0.0 UpA05
P02527 298.775 39.697 2.06e-17 2.68e-17 3.06e-17 0.002 -2.96 undef 0.0 UpA05
P09911 301.43 39.664 5.15e-16 4.61e-16 3.07e-16 0.003 -2.91 undef 50.471960022209885 UpA05
P09795 298.702 38.231 3.72e-14 2.26e-14 9.33e-15 0.004 -2.92 undef 0.0 UpA05
P04920 302.471 38.846 3.64e-15 2.2e-15 1.27e-15 0.005 -3.01 undef 0.0 UpA05
P05724 303.489 38.887 6.5e-17 6.36e-17 6.55e-17 0.002 -2.96 undef 0.0 UpA05
