Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P04358 151.392 96.278 1.96e-15 1.29e-15 7.27e-16 0.003 -2.37 undef 0.0 BackB04
P03177 151.453 93.69 1.05e-16 8.36e-17 4.87e-17 0.001 -2.03 undef 49.80821917808219 BackB04
P00706 151.443 97.877 3.07e-16 2.23e-16 1.35e-16 0.001 -2.29 undef 0.0 BackB04
P07580 151.649 94.558 1.24e-14 6.78e-15 3.07e-15 0.002 -2.42 undef 0.0 BackB04
P09862 152.018 93.369 1.88e-14 9.86e-15 4.79e-15 0.001 -1.64 undef 0.0 BackB04
P01000 152.259 92.871 6.06e-16 4.57e-16 2.39e-16 0.001 -1.35 undef 0.0 BackB04
P00714 152.217 93.61 5.7e-16 3.25e-16 1.95e-16 0.0 -1.75 undef 0.0 BackB04
P06509 152.483 95.933 4.61e-13 2.83e-13 1.21e-13 -0.001 -2.68 undef 0.0 BackB04
P07234 152.601 93.362 1.8e-17 1.84e-17 1.54e-17 0.001 -1.53 undef 0.0 BackB04
P06591 152.747 95.534 4.98e-17 4.08e-17 3.31e-17 0.002 -2.75 undef 48.32535885167464 BackB04
P02861 153.102 92.169 2.49e-14 1.27e-14 5.17e-15 0.002 -0.78 undef 0.0 BackB04
