Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P10096 308.959 41.018 8.82e-17 5.1e-17 3.28e-17 -0.0 -1.71 undef 0.0 UpA06
P00623 308.979 41.004 4.06e-17 2.98e-17 1.66e-17 0.0 -0.43 undef 0.0 UpA06
P03462 308.98 41.044 1.45e-15 7.01e-16 2.79e-16 0.001 -1.19 undef 0.0 UpA06
P02025 309.141 41.052 4.23e-17 3.14e-17 2.08e-17 0.001 -2.13 undef 0.0 UpA06
P03679 309.071 41.038 1.19e-15 6.29e-16 2.99e-16 0.001 -1.52 undef 0.0 UpA06
P06143 308.99 40.979 5.69e-17 4.08e-17 2.09e-17 0.0 -1.06 undef 0.0 UpA06
P02097 309.145 41.033 1.98e-16 1.39e-16 8.08e-17 0.001 -2.01 undef 0.0 UpA06
P08877 308.891 41.018 3.91e-17 2.73e-17 1.59e-17 0.001 -0.3 undef 0.0 UpA06
P08313 309.148 41.112 1.61e-17 1.39e-17 8.55e-18 0.0 -3.32 undef 49.699289229086936 UpA06
P08494 308.877 41.069 5.5e-16 2.98e-16 1.66e-16 0.001 -1.48 undef 0.0 UpA06
P03596 308.955 41.006 1.23e-15 6.32e-16 3.2e-16 -0.001 -0.76 undef 0.0 UpA06
P04140 308.901 41.008 8.66e-14 5.54e-14 3.18e-14 0.002 0.04 undef 0.0 UpA06
P04664 309.101 41.008 7.54e-14 3.94e-14 2.14e-14 -0.0 -1.46 undef 0.0 UpA06
P00630 309.134 40.968 3.03e-17 1.96e-17 1.63e-17 0.001 -0.56 undef 0.0 UpA06
P05581 309.439 41.159 4.22e-17 2.71e-17 1.74e-17 0.001 -3.88 undef 0.0 UpA06
P09206 309.317 41.116 2.91e-17 2.34e-17 1.51e-17 0.002 -3.52 undef 0.0 UpA06
P08640 309.502 41.043 4.85e-17 3.94e-17 2.5e-17 0.001 -3.67 undef 0.0 UpA06
P09393 309.077 40.988 2.29e-16 1.25e-16 6.84e-17 -0.0 -2.23 undef 0.0 UpA06
P05219 309.558 41.122 4.56e-17 3.07e-17 1.66e-17 0.001 -4.11 undef 0.0 UpA06
P07279 308.869 40.957 1.33e-16 9.24e-17 4.45e-17 0.001 0.04 undef 0.0 UpA06
P04331 309.136 40.958 1.28e-15 7.08e-16 3.47e-16 0.001 -1.69 undef 0.0 UpA06
P02740 310.2 41.225 3.72e-15 1.57e-15 7.32e-16 0.001 -4.34 undef 0.0 UpA06
P09931 308.954 40.987 2.63e-16 1.59e-16 8.71e-17 0.003 -1.34 undef 0.0 UpA06
P09174 309.37 40.995 7.65e-17 4.29e-17 2.31e-17 0.001 -2.93 undef 0.0 UpA06
P06916 309.433 41.022 2.25e-15 1.17e-15 4.49e-16 0.001 -3.44 undef 0.0 UpA06
P10073 309.028 40.911 8.47e-17 6.21e-17 3.22e-17 -0.001 -1.34 undef 0.0 UpA06
P01546 309.099 40.972 3.52e-16 2.27e-16 1.2e-16 -0.0 -0.89 undef 0.0 UpA06
P03282 309.389 41.055 6.59e-17 4.93e-17 3.16e-17 0.0 -3.78 undef 0.0 UpA06
P02998 309.955 41.099 3.45e-16 2.1e-16 1.11e-16 0.001 -4.36 undef 0.0 UpA06
P08291 309.979 41.225 2.47e-15 1.08e-15 4.57e-16 0.001 -4.47 undef 0.0 UpA06
P00414 309.401 41.021 3.1e-17 2.68e-17 1.56e-17 0.002 -3.46 undef 0.0 UpA06
P04841 309.552 41.052 3.61e-15 1.76e-15 7.77e-16 -0.001 -3.98 undef 0.0 UpA06
P09264 308.902 40.884 1.79e-16 1.02e-16 4.61e-17 0.001 -0.98 undef 0.0 UpA06
P00602 309.648 41.019 5.78e-14 6.34e-14 5.15e-14 -0.0 -3.75 undef 18.746133223345016 UpA06
P05211 309.746 40.966 3.67e-16 2.28e-16 1.23e-16 0.0 -4.1 undef 0.0 UpA06
P01568 311.707 41.48 3.62e-15 2.36e-15 1.02e-15 0.002 -4.44 undef 0.0 UpA06
P09162 309.925 41.099 3.77e-15 1.89e-15 7.52e-16 -0.0 -4.34 undef 0.0 UpA06
P07457 310.223 40.998 4.17e-17 2.78e-17 1.8e-17 -0.0 -4.5 undef 0.0 UpA06
P07260 309.737 40.804 5.58e-14 2.74e-14 1.7e-14 0.001 -3.27 undef 0.0 UpA06
