Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P03240 356.554 50.736 1.31e-17 1.01e-17 6.93e-18 0.002 -0.88 undef 49.59083469721767 FrontC01
P06449 356.627 50.091 1.57e-15 8.42e-16 3.74e-16 0.001 -0.09 undef 0.0 FrontC01
P07569 356.532 50.471 4.18e-14 2.12e-14 1e-14 0.001 -0.8 undef 0.0 FrontC01
P08821 356.664 50.555 1.95e-17 1.59e-17 9.67e-18 0.0 -0.8 undef 0.0 FrontC01
P05182 356.686 50.676 1.62e-15 7.93e-16 3.68e-16 0.0 -1.02 undef 0.0 FrontC01
P02281 356.694 50.365 4.79e-16 2.67e-16 1.35e-16 0.002 -0.86 undef 0.0 FrontC01
P06130 356.799 50.556 1.26e-17 9.91e-18 7e-18 -0.001 -1.05 undef 51.38496325607689 FrontC01
P10345 356.591 51.229 3.74e-16 2.15e-16 1.09e-16 0.0 -0.17 undef 0.0 FrontC01
P07168 356.803 50.522 9.41e-17 6.13e-17 3.21e-17 0.001 -1.12 undef 0.0 FrontC01
P02424 356.662 51.244 1.27e-16 7.99e-17 4.49e-17 0.001 -0.37 undef 0.0 FrontC01
P00829 356.818 50.829 3.71e-14 2.01e-14 9.2e-15 0.001 -0.91 undef 0.0 FrontC01
P06740 356.924 51.43 4.43e-14 2.56e-14 1.23e-14 0.001 -0.16 undef 0.0 FrontC01
P07445 356.791 50.536 1.94e-15 9.13e-16 4.02e-16 0.001 -1.28 undef 0.0 FrontC01
P06361 356.964 51.001 1.24e-16 7.66e-17 4.31e-17 0.0 -0.81 undef 0.0 FrontC01
P02498 356.85 51.093 1.03e-17 8.36e-18 5.48e-18 0.001 -0.82 undef 49.699289229086936 FrontC01
P00028 356.988 50.335 6.79e-16 4.03e-16 1.78e-16 0.003 -1.33 undef 0.0 FrontC01
P09529 356.962 50.347 4.62e-17 3.21e-17 1.88e-17 -0.0 -1.2 undef 0.0 FrontC01
P02402 356.942 50.135 2.86e-17 2.12e-17 1.31e-17 0.0 -0.81 undef 0.0 FrontC01
P00029 357.032 50.767 1.56e-16 9.05e-17 5.12e-17 0.002 -1.51 undef 0.0 FrontC01
P00313 357.203 50.882 4.4e-17 3.31e-17 1.81e-17 -0.001 -1.35 undef 0.0 FrontC01
P09372 357.314 50.356 6.95e-17 4.67e-17 2.54e-17 0.0 -1.74 undef 0.0 FrontC01
P06428 357.441 50.671 4.11e-16 2.6e-16 1.21e-16 0.001 -1.75 undef 0.0 FrontC01
P05473 357.411 50.601 5.8e-16 3.13e-16 1.53e-16 0.002 -1.85 undef 0.0 FrontC01
P08817 357.442 50.741 2.62e-16 1.56e-16 8.23e-17 0.001 -1.75 undef 0.0 FrontC01
P06893 357.57 50.883 9.14e-15 2.05e-14 2.95e-14 0.002 -1.77 undef 0.0 FrontC01
P00201 357.561 49.799 2.91e-16 1.71e-16 8.35e-17 0.0 -1.08 undef 0.0 FrontC01
P04652 357.657 50.079 1.65e-15 7.81e-16 3.81e-16 0.002 -1.65 undef 0.0 FrontC01
P01007 357.807 50.361 3.04e-16 1.81e-16 8.76e-17 -0.001 -1.79 undef 0.0 FrontC01
P04860 357.993 50.822 9.02e-17 5.76e-17 3.25e-17 0.002 -2.04 undef 0.0 FrontC01
P04375 358.494 51.941 3.55e-17 2.56e-17 1.54e-17 -0.0 -1.14 undef 0.0 FrontC01
P06514 358.688 51.75 1.33e-15 6.65e-16 2.93e-16 0.001 -1.55 undef 0.0 FrontC01
P01089 359.199 50.745 3.79e-16 2.15e-16 1.11e-16 -0.001 -2.18 undef 0.0 FrontC01
