Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P04277 243.335 84.237 1.36e-16 1.11e-16 6.9e-17 0.0 0.4 undef 49.80821917808219 LeftB03
P06457 243.375 83.894 3.31e-16 2.75e-16 1.39e-16 0.001 0.4 undef 0.0 LeftB03
P04484 243.518 84.001 1.27e-17 1.37e-17 1.16e-17 0.001 0.13 undef 0.0 LeftB03
P01723 243.405 84.539 7.2e-15 3.18e-15 1.65e-15 0.001 -0.23 undef 0.0 LeftB03
P07982 243.584 83.936 8.44e-15 4.58e-15 2.3e-15 0.002 -1.19 undef 0.0 LeftB03
P02824 243.532 84.097 1.02e-16 8.52e-17 6.77e-17 0.003 -1.03 undef 49.9176276771005 LeftB03
P10210 243.544 83.935 4.61e-16 3.4e-16 2.03e-16 0.002 -0.87 undef 0.0 LeftB03
P08666 243.585 84.395 4.01e-13 2.1e-13 1.1e-13 0.001 -0.29 undef 0.0 LeftB03
P01972 243.832 84.518 1.77e-14 8.28e-15 4.57e-15 0.0 -0.12 undef 0.0 LeftB03
P04522 243.913 84.341 5.44e-15 2.84e-15 1.47e-15 0.002 -0.28 undef 0.0 LeftB03
P05534 243.898 84.377 1.45e-14 7.26e-15 3.32e-15 -0.0 -0.47 undef 0.0 LeftB03
P08529 243.996 84.434 1.05e-14 5.34e-15 2.65e-15 0.002 -0.97 undef 0.0 LeftB03
P00886 244.085 84.694 5.3e-16 3.54e-16 1.91e-16 0.001 -0.32 undef 0.0 LeftB03
P05787 244.034 83.681 2.5e-15 1.37e-15 6.76e-16 0.001 -0.12 undef 0.0 LeftB03
P07019 244.275 85.194 1.04e-17 1.16e-17 1.04e-17 0.001 -0.8 undef 0.0 LeftB03
P05896 244.08 84.942 1.13e-17 1.27e-17 1.25e-17 0.0 -0.83 undef 0.0 LeftB03
P08933 244.311 84.593 4.55e-13 2.29e-13 9.07e-14 0.003 -0.7 undef 0.0 LeftB03
P00079 244.309 84.858 1.17e-17 1.36e-17 1.04e-17 0.001 -0.64 undef 0.0 LeftB03
P01619 244.29 84.919 1.68e-14 8.12e-15 3.77e-15 0.002 -1.53 undef 0.0 LeftB03
P02747 244.204 84.515 8.9e-16 6.17e-16 3.59e-16 0.002 -1.0 undef 0.0 LeftB03
P08130 244.208 84.554 9.77e-15 4.95e-15 2.48e-15 0.002 -1.2 undef 0.0 LeftB03
P07250 244.366 84.616 1.88e-15 1.27e-15 6.43e-16 0.002 -0.6 undef 0.0 LeftB03
P03259 244.301 84.235 6.35e-13 5.27e-13 3.39e-13 -0.0 -0.99 undef 0.0 LeftB03
P10179 244.272 84.664 1.97e-14 8.59e-15 4.03e-15 0.001 -1.46 undef 0.0 LeftB03
P04241 244.474 84.156 1.03e-14 5.01e-15 2.46e-15 0.002 -0.51 undef 0.0 LeftB03
P00595 244.33 84.411 3.49e-15 1.9e-15 9.49e-16 -0.0 -0.96 undef 0.0 LeftB03
P02430 244.521 84.406 2.03e-15 1.24e-15 6.48e-16 0.002 -1.48 undef 0.0 LeftB03
P07990 244.422 84.485 4.12e-15 2.37e-15 1.13e-15 0.001 -2.28 undef 0.0 LeftB03
P09346 244.52 85.078 7.65e-17 6.91e-17 5.07e-17 -0.001 -1.3 undef 49.26829268292683 LeftB03
P01796 244.446 85.388 2.19e-16 1.47e-16 1.05e-16 0.001 -1.51 undef 0.0 LeftB03
P02802 244.444 84.482 8.36e-16 5.67e-16 3.13e-16 0.001 -0.91 undef 0.0 LeftB03
P10166 244.434 85.117 2.8e-13 1.47e-13 6.46e-14 0.0 -1.44 undef 0.0 LeftB03
P09852 244.461 84.415 6.83e-15 4.2e-15 2.14e-15 -0.001 -0.88 undef 0.0 LeftB03
P06218 244.593 84.758 6.83e-15 3.81e-15 1.66e-15 0.001 -1.63 undef 0.0 LeftB03
P07519 244.419 84.874 7.53e-17 7.07e-17 4.71e-17 -0.001 -1.54 undef 49.9176276771005 LeftB03
P05315 244.522 84.316 1.81e-14 9.62e-15 3.89e-15 0.001 -1.33 undef 0.0 LeftB03
P00975 244.482 84.961 9.63e-16 5.01e-16 3.28e-16 0.001 -2.18 undef 0.0 LeftB03
P00538 244.587 84.818 1e-17 1.27e-17 1.02e-17 0.001 -1.31 undef 0.0 LeftB03
P00508 244.55 85.365 9.64e-15 5.17e-15 2.37e-15 0.001 -2.3 undef 0.0 LeftB03
P01365 244.615 84.77 1.03e-17 1.11e-17 9.49e-18 0.003 -1.15 undef 0.0 LeftB03
P07128 244.617 85.469 1.74e-16 1.3e-16 8.16e-17 0.001 -2.75 undef 0.0 LeftB03
P03876 244.621 84.957 1.35e-16 1.19e-16 8.65e-17 0.001 -2.43 undef 50.471960022209885 LeftB03
P01027 244.749 84.779 2.56e-14 1.08e-14 4.97e-15 0.002 -2.18 undef 0.0 LeftB03
P01596 244.625 84.935 1.58e-15 9.66e-16 5.01e-16 0.001 -1.75 undef 0.0 LeftB03
P00112 244.698 84.694 8.82e-15 4.97e-15 2.35e-15 0.0 -2.18 undef 0.0 LeftB03
P03669 244.617 84.754 3.36e-17 3.65e-17 2.22e-17 0.001 -1.58 undef 0.0 LeftB03
P02870 244.743 85.157 2.75e-13 1.31e-13 6.01e-14 0.002 -2.4 undef 0.0 LeftB03
P09127 244.744 84.872 6.81e-17 4.77e-17 3.62e-17 0.002 -2.22 undef 49.16170903190913 LeftB03
P10263 244.856 84.321 1.73e-17 1.88e-17 1.59e-17 0.002 -1.57 undef 0.0 LeftB03
P02655 244.84 84.906 3.23e-15 2.02e-15 9.5e-16 0.001 -2.18 undef 0.0 LeftB03
P10290 244.795 85.032 8.06e-13 4.65e-13 3.35e-13 0.001 -2.69 undef 0.0 LeftB03
P07034 244.889 84.787 2.74e-13 1.41e-13 6.03e-14 -0.001 -1.67 undef 0.0 LeftB03
P08674 244.696 84.725 1.28e-17 1.43e-17 1.27e-17 0.003 -1.84 undef 0.0 LeftB03
P02446 244.748 84.681 3.94e-13 1.78e-13 8.38e-14 0.002 -2.34 undef 0.0 LeftB03
P07064 244.782 84.816 2.6e-16 2.07e-16 1.15e-16 0.003 -2.49 undef 0.0 LeftB03
P06723 244.911 84.957 1.78e-14 1.04e-14 4.44e-15 0.004 -2.53 undef 0.0 LeftB03
P09718 244.746 84.913 4.12e-17 4.24e-17 2.89e-17 0.001 -2.7 undef 48.84470714669533 LeftB03
P09948 244.762 84.974 3.85e-15 2.23e-15 1.08e-15 0.001 -2.55 undef 0.0 LeftB03
P03727 244.845 84.91 1.39e-16 1.19e-16 6.36e-17 0.002 -2.73 undef 50.360110803324105 LeftB03
P04777 244.895 84.782 2.16e-15 1.16e-15 5.97e-16 0.003 -3.31 undef 0.0 LeftB03
P07423 244.86 84.87 6.86e-17 6.1e-17 4.4e-17 0.001 -3.25 undef 49.375339489407935 LeftB03
P09736 244.957 85.363 2.43e-14 1.17e-14 5.1e-15 -0.0 -3.66 undef 0.0 LeftB03
P02731 244.797 84.723 1.15e-17 1.27e-17 1.11e-17 0.0 -3.1 undef 0.0 LeftB03
P01202 244.975 84.788 2.36e-16 1.82e-16 1.13e-16 0.004 -3.13 undef 0.0 LeftB03
P09960 244.842 84.775 2.32e-14 1.21e-14 6.31e-15 0.002 -3.34 undef 0.0 LeftB03
P03166 245.039 85.258 2.25e-14 1.08e-14 5.24e-15 0.002 -3.86 undef 0.0 LeftB03
P03863 245.113 84.295 1.1e-17 1.17e-17 1.12e-17 0.001 -2.32 undef 0.0 LeftB03
P08083 245.127 84.992 1.03e-13 2.1e-13 3.27e-13 0.003 -3.99 undef 0.0 LeftB03
P08199 245.09 84.495 2.14e-15 1.35e-15 6.9e-16 0.0 -2.74 undef 0.0 LeftB03
P08177 245.101 84.817 1.35e-16 1.01e-16 7.59e-17 0.002 -2.97 undef 50.471960022209885 LeftB03
P09684 245.15 85.324 2.58e-15 1.54e-14 5.83e-14 0.001 -4.14 undef 0.0 LeftB03
P05882 245.033 85.626 1.96e-15 1.23e-15 5.15e-16 0.003 -4.04 undef 0.0 LeftB03
P08740 245.029 85.105 7.24e-16 5.4e-16 2.85e-16 0.003 -3.77 undef 0.0 LeftB03
P03144 245.121 85.28 4.42e-15 2.2e-15 1.11e-15 0.002 -3.92 undef 0.0 LeftB03
P09573 245.056 85.268 3.53e-15 1.81e-15 9.07e-16 0.001 -4.13 undef 0.0 LeftB03
P09212 245.2 84.932 1.84e-17 8.59e-18 3.59e-18 0.003 -3.29 undef 0.0 LeftB03
P08031 245.194 85.136 5.62e-13 3.4e-13 1.88e-13 0.002 -3.82 undef 0.0 LeftB03
P09800 245.186 85.017 7.87e-16 5e-16 2.65e-16 0.0 -3.12 undef 0.0 LeftB03
P03070 245.383 85.119 1.34e-14 6.36e-15 3.24e-15 0.001 -4.17 undef 0.0 LeftB03
P09667 245.406 84.869 1.24e-14 5.58e-15 2.78e-15 0.001 -4.11 undef 0.0 LeftB03
P09024 245.217 84.836 8.31e-17 7.21e-17 5.08e-17 0.001 -4.28 undef 49.26829268292683 LeftB03
P05683 245.301 85.51 6.78e-13 5.55e-13 3.04e-13 0.002 -4.35 undef 0.0 LeftB03
P06295 245.406 85.22 2.38e-13 1.18e-13 6.09e-14 0.003 -4.76 undef 0.0 LeftB03
P07752 245.434 84.526 4.16e-15 2.6e-15 1.12e-15 0.002 -3.62 undef 0.0 LeftB03
P04660 245.325 85.232 3.85e-15 1.98e-15 1.14e-15 0.002 -3.99 undef 0.0 LeftB03
P00893 245.288 85.231 7.88e-16 5.89e-16 3.06e-16 -0.0 -4.7 undef 0.0 LeftB03
P10120 245.425 85.255 2.67e-17 2.89e-17 2.15e-17 0.003 -3.6 undef 0.0 LeftB03
P09236 245.473 85.126 2.79e-17 2.99e-17 2.21e-17 -0.0 -4.43 undef 0.0 LeftB03
P02768 245.626 85.44 6.28e-13 3.89e-13 2.04e-13 0.002 -4.27 undef 0.0 LeftB03
P05020 245.618 84.825 3.42e-16 2.71e-16 1.48e-16 0.001 -3.46 undef 0.0 LeftB03
P00710 245.607 85.718 1.2e-14 6.68e-15 2.92e-15 0.001 -4.58 undef 0.0 LeftB03
P02466 245.613 85.436 5.4e-16 3.53e-16 2.2e-16 0.001 -4.41 undef 0.0 LeftB03
P05378 245.717 85.026 7.31e-13 5.76e-13 2.93e-13 0.001 -3.78 undef 0.0 LeftB03
P00000 245.586 85.157 4.64e-13 5.04e-13 3.98e-13 -0.0 -4.34 undef 18.71525633106856 LeftB03
P10207 245.681 85.493 3.28e-14 1.64e-14 6.6e-15 0.003 -5.14 undef 0.0 LeftB03
P06905 245.715 85.473 1.33e-17 1.39e-17 1.28e-17 0.003 -4.36 undef 0.0 LeftB03
P03938 245.757 85.974 3.46e-14 1.7e-14 7.58e-15 0.002 -5.0 undef 0.0 LeftB03
P02072 245.852 85.193 2.58e-15 1.34e-15 6.82e-16 0.002 -4.84 undef 0.0 LeftB03
P07704 245.841 85.325 6.41e-15 3.78e-15 1.65e-15 0.001 -4.47 undef 0.0 LeftB03
P06556 245.985 85.519 7.76e-16 4.49e-16 2.72e-16 0.003 -5.43 undef 0.0 LeftB03
P07965 246.04 85.757 1.45e-15 9.18e-16 4.53e-16 0.001 -4.93 undef 0.0 LeftB03
P09253 246.069 85.724 1.88e-16 1.58e-16 9.38e-17 0.002 -4.44 undef 0.0 LeftB03
P03141 246.147 85.572 5.8e-16 3.64e-16 2.34e-16 0.002 -5.61 undef 0.0 LeftB03
P03412 246.271 85.7 2.76e-14 1.58e-14 5.91e-15 0.001 -5.65 undef 0.0 LeftB03
P02393 246.443 85.92 1.83e-14 8.25e-15 3.85e-15 0.001 -5.24 undef 0.0 LeftB03
P05779 246.483 85.647 5.43e-13 5.75e-13 4.33e-13 0.001 -5.49 undef 18.118397448674504 LeftB03
P01632 246.596 85.605 1.06e-17 1.16e-17 9.99e-18 0.001 -5.69 undef 0.0 LeftB03
P02834 246.706 85.709 2.56e-13 1.42e-13 5.68e-14 0.002 -5.76 undef 0.0 LeftB03
P02544 246.716 85.987 5.24e-13 3.06e-13 1.58e-13 -0.001 -5.85 undef 0.0 LeftB03
P09149 246.77 86.224 1.44e-17 6.5e-18 2.89e-18 -0.0 -5.75 undef 0.0 LeftB03
P03974 246.822 86.049 1.36e-14 7.05e-15 3.32e-15 0.002 -5.96 undef 0.0 LeftB03
P00691 246.812 85.765 4.22e-15 2.44e-15 1.04e-15 0.0 -5.62 undef 0.0 LeftB03
P00418 246.979 86.185 1.24e-17 1.3e-17 1.06e-17 0.003 -4.58 undef 0.0 LeftB03
P07534 247.16 86.187 1.21e-16 1.16e-16 6.51e-17 0.002 -5.32 undef 50.58430717863105 LeftB03
P02090 247.293 86.217 1.97e-15 9.61e-16 5.38e-16 0.001 -5.87 undef 0.0 LeftB03
P07430 247.413 86.896 3.11e-15 1.78e-15 8.81e-16 0.001 -4.76 undef 0.0 LeftB03
P06699 247.625 86.436 1.53e-14 8.38e-15 3.41e-15 0.001 -6.15 undef 0.0 LeftB03
P05848 247.751 86.43 1.21e-14 6.49e-15 2.61e-15 0.002 -5.25 undef 0.0 LeftB03
P07517 247.951 87.147 3.42e-16 2.68e-16 1.24e-16 0.0 -6.22 undef 0.0 LeftB03
P08723 248.397 87.018 1.63e-14 7.13e-15 3.47e-15 0.002 -6.21 undef 0.0 LeftB03
P08845 248.845 87.499 3.79e-17 3.89e-17 2.79e-17 0.002 -5.82 undef 49.59083469721767 LeftB03
P04175 250.878 88.342 2.83e-15 1.83e-15 9.5e-16 0.001 -5.77 undef 0.0 LeftB03
