Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P02497 271.024 56.563 4.2e-15 2.06e-15 9.03e-16 0.0 -2.03 undef 0.0 LeftD01
P03884 271.103 54.17 2.04e-16 1.28e-16 6.91e-17 -0.0 -1.35 undef 0.0 LeftD01
P03176 271.125 56.585 9.54e-17 6.19e-17 3.64e-17 -0.001 -1.78 undef 0.0 LeftD01
P00268 271.054 56.495 1.61e-15 8.77e-16 4.2e-16 -0.001 -1.43 undef 0.0 LeftD01
P07815 271.103 56.292 3.9e-14 1.99e-14 9.16e-15 0.003 -1.45 undef 0.0 LeftD01
P06625 271.113 56.523 3.4e-14 1.75e-14 7.64e-15 0.002 -1.66 undef 0.0 LeftD01
P10459 271.22 56.624 1.15e-16 7.27e-17 4.22e-17 0.002 -2.52 undef 0.0 LeftD01
P06759 271.083 56.124 2.35e-15 1.2e-15 5.65e-16 0.002 -1.62 undef 0.0 LeftD01
P08228 271.09 56.129 7.22e-14 7.34e-14 5.99e-14 -0.0 -1.33 undef 18.308157099697883 LeftD01
P02355 270.979 56.534 1.87e-17 1.42e-17 9.52e-18 0.003 -2.5 undef 50.471960022209885 LeftD01
P07477 271.16 56.342 2.43e-17 1.93e-17 1.2e-17 -0.002 -1.78 undef 0.0 LeftD01
P06232 271.165 56.483 3.06e-15 1.57e-15 7.25e-16 -0.001 -1.61 undef 0.0 LeftD01
P06247 271.219 56.593 5.55e-17 4.01e-17 2.21e-17 -0.0 -2.45 undef 0.0 LeftD01
P03633 271.189 56.488 6.17e-16 3.46e-16 1.7e-16 -0.0 -2.67 undef 0.0 LeftD01
P05011 271.177 56.105 2.98e-16 1.74e-16 9.05e-17 0.0 -1.96 undef 0.0 LeftD01
P08373 271.2 56.51 1.19e-16 7.82e-17 4.41e-17 0.0 -2.17 undef 0.0 LeftD01
P03131 271.31 56.396 2.51e-15 1.33e-15 5.89e-16 -0.001 -2.09 undef 0.0 LeftD01
P02913 271.238 56.501 8.27e-17 5.72e-17 3.02e-17 0.0 -2.46 undef 0.0 LeftD01
P02886 271.156 56.575 1.65e-15 8.48e-16 3.86e-16 0.0 -2.82 undef 0.0 LeftD01
P01180 271.247 56.28 2.69e-16 1.61e-16 8.59e-17 -0.0 -1.49 undef 0.0 LeftD01
P03439 271.05 56.55 2.31e-15 1.19e-15 5.3e-16 -0.002 -2.48 undef 0.0 LeftD01
P03641 271.22 56.814 7.47e-16 4.19e-16 2.04e-16 0.001 -3.02 undef 0.0 LeftD01
P07900 271.235 56.604 4.4e-16 2.47e-16 1.23e-16 0.002 -3.09 undef 0.0 LeftD01
P02045 271.288 56.322 3.85e-15 1.86e-15 8.32e-16 0.001 -2.48 undef 0.0 LeftD01
P06977 271.209 56.496 1.24e-15 6.54e-16 3.14e-16 -0.0 -3.19 undef 0.0 LeftD01
P04592 271.364 57.472 1.11e-16 6.55e-17 3.69e-17 0.003 -3.14 undef 0.0 LeftD01
P01787 271.266 56.832 2.88e-15 1.56e-15 6.61e-16 0.0 -3.34 undef 0.0 LeftD01
P07385 271.347 56.059 1.45e-17 1.21e-17 8.09e-18 -0.001 -2.08 undef 49.9176276771005 LeftD01
P03897 271.349 56.109 2.63e-15 1.25e-15 5.71e-16 0.003 -2.28 undef 0.0 LeftD01
P03478 271.389 56.577 1.31e-16 8.03e-17 4.45e-17 0.002 -3.45 undef 0.0 LeftD01
P07709 271.38 56.545 5.29e-17 3.77e-17 2.23e-17 0.003 -3.28 undef 0.0 LeftD01
P03734 271.343 56.549 4.12e-14 2.18e-14 9.79e-15 -0.0 -3.47 undef 0.0 LeftD01
P05776 271.312 56.971 1.48e-17 1.23e-17 8.01e-18 -0.0 -3.55 undef 51.26903553299493 LeftD01
P03436 271.453 56.053 2.39e-16 1.43e-16 7.5e-17 -0.0 -2.24 undef 0.0 LeftD01
P03801 271.422 56.839 4.01e-16 2.4e-16 1.19e-16 0.001 -3.57 undef 0.0 LeftD01
P03121 271.386 56.716 2.03e-17 1.67e-17 1.03e-17 0.003 -3.55 undef 51.15362971299943 LeftD01
P03171 271.48 57.019 2.05e-16 1.21e-16 6.41e-17 0.002 -3.5 undef 0.0 LeftD01
P04918 271.509 56.115 3.49e-16 2.15e-16 1.01e-16 0.001 -2.36 undef 0.0 LeftD01
P07926 271.551 53.755 1.42e-15 7.28e-16 3.47e-16 0.0 -1.61 undef 0.0 LeftD01
P05537 271.515 56.637 1.17e-16 7.27e-17 3.94e-17 0.002 -3.9 undef 0.0 LeftD01
P01318 271.552 55.987 4.99e-17 3.69e-17 2.28e-17 -0.0 -2.64 undef 0.0 LeftD01
P00444 271.454 56.679 3.76e-16 2.12e-16 1.08e-16 0.001 -3.83 undef 0.0 LeftD01
P07715 271.462 56.437 2.14e-15 1.04e-15 4.9e-16 0.001 -3.45 undef 0.0 LeftD01
P04528 271.599 56.493 6.51e-14 3.55e-14 1.74e-14 0.0 -3.42 undef 0.0 LeftD01
P07309 271.873 56.954 7.88e-17 5.15e-17 3.07e-17 0.001 -4.19 undef 0.0 LeftD01
P09653 271.879 56.733 4.22e-16 2.59e-16 1.28e-16 -0.0 -4.16 undef 0.0 LeftD01
P00054 271.737 56.59 1.5e-16 9.22e-17 5.25e-17 -0.0 -3.86 undef 0.0 LeftD01
P04974 271.795 55.67 2.31e-17 1.83e-17 1.16e-17 -0.001 -2.41 undef 0.0 LeftD01
P05458 271.87 56.396 1.44e-16 1.01e-16 5.23e-17 0.002 -3.45 undef 0.0 LeftD01
P05159 271.831 56.617 9.07e-16 4.91e-16 2.12e-16 -0.0 -4.1 undef 0.0 LeftD01
P05520 271.912 56.424 7.6e-14 4.46e-14 2.22e-14 0.002 -3.89 undef 0.0 LeftD01
P03099 272.11 57.464 1.69e-16 1.06e-16 5.64e-17 0.001 -4.19 undef 0.0 LeftD01
P01543 272.166 56.567 2.31e-17 1.91e-17 1.16e-17 0.002 -3.86 undef 0.0 LeftD01
P00174 272.271 57.215 7.72e-16 4.15e-16 2.04e-16 0.001 -4.39 undef 0.0 LeftD01
P09313 272.345 56.376 6.27e-16 3.65e-16 1.75e-16 -0.0 -3.95 undef 0.0 LeftD01
P07179 273.091 57.456 1.4e-17 1.25e-17 8.19e-18 -0.002 -4.71 undef 50.24875621890547 LeftD01
P10039 273.075 57.42 1.02e-17 8.79e-18 6.03e-18 0.001 -4.79 undef 48.949919224555735 LeftD01
P04089 273.287 59.05 3.53e-17 2.5e-17 1.51e-17 0.002 -4.2 undef 0.0 LeftD01
P00255 273.367 57.338 2.71e-16 1.53e-16 7.91e-17 0.0 -4.82 undef 0.0 LeftD01
P02516 273.472 54.954 6.62e-16 3.69e-16 1.83e-16 0.002 -2.96 undef 0.0 LeftD01
P08865 273.525 58.155 1.3e-15 6.78e-16 3.3e-16 0.001 -4.69 undef 0.0 LeftD01
P07573 273.758 57.951 3.54e-14 1.84e-14 7.83e-15 -0.001 -4.81 undef 0.0 LeftD01
P02397 274.83 57.664 2.35e-17 1.8e-17 1.17e-17 0.001 -4.9 undef 0.0 LeftD01
