Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P01954 352.269 50.189 4.11e-13 2.29e-13 1.03e-13 0.0 -0.43 undef 0.0 FrontC01
P00166 352.375 49.882 2.46e-16 1.92e-16 1.14e-16 0.0 -0.26 undef 0.0 FrontC01
P07737 352.236 51.22 2.37e-14 1.11e-14 5.08e-15 0.001 0.43 undef 0.0 FrontC01
P07369 352.324 50.776 4.04e-16 2.66e-16 1.58e-16 0.002 0.14 undef 0.0 FrontC01
P06027 352.443 50.58 2.3e-14 1.19e-14 5.4e-15 0.002 -0.28 undef 0.0 FrontC01
P01790 352.472 50.486 6.32e-15 3.59e-15 1.68e-15 0.004 -0.22 undef 0.0 FrontC01
P08873 352.285 50.168 1.26e-14 6.77e-15 3.2e-15 -0.0 -0.45 undef 0.0 FrontC01
P06478 352.324 50.123 6.93e-16 4.22e-16 2.6e-16 0.0 -0.68 undef 0.0 FrontC01
P09003 352.317 51.523 2.76e-17 2.74e-17 2.2e-17 0.001 0.49 undef 0.0 FrontC01
P10215 352.415 51.357 1.01e-17 1.21e-17 9.99e-18 -0.001 0.55 undef 0.0 FrontC01
P01755 352.499 50.387 6.22e-13 5.25e-13 3.84e-13 0.004 -0.55 undef 0.0 FrontC01
P02581 352.743 50.412 2.53e-13 3.66e-13 3.71e-13 0.002 -0.67 undef 19.75657465768311 FrontC01
P00353 352.631 51.086 2.32e-14 1.16e-14 5.35e-15 0.001 -0.42 undef 0.0 FrontC01
P03155 352.609 50.468 5.48e-15 2.93e-15 1.43e-15 0.002 -0.57 undef 0.0 FrontC01
P09850 352.674 51.48 3.33e-17 3.32e-17 2.45e-17 0.001 0.19 undef 0.0 FrontC01
P08015 352.749 50.522 2.18e-16 1.61e-16 1.03e-16 0.001 -0.85 undef 0.0 FrontC01
P03997 352.87 49.516 1.8e-15 1.08e-15 5.98e-16 0.001 -0.67 undef 0.0 FrontC01
P01670 352.982 50.467 2.23e-14 1.07e-14 4.89e-15 0.002 -0.6 undef 0.0 FrontC01
P00497 353.085 50.381 2.54e-15 1.51e-15 7.76e-16 0.002 -0.91 undef 0.0 FrontC01
P01422 353.097 49.985 1.04e-15 6.57e-16 3.37e-16 0.002 -0.94 undef 0.0 FrontC01
P09169 353.122 50.058 1.37e-17 1.48e-17 1.22e-17 0.0 -1.19 undef 0.0 FrontC01
P02431 353.259 49.765 1.15e-14 6.36e-15 2.95e-15 0.003 -0.89 undef 0.0 FrontC01
P00380 353.088 50.271 3.22e-14 1.6e-14 6.67e-15 0.001 -1.18 undef 0.0 FrontC01
P10075 353.231 50.239 1.29e-14 6.51e-15 3.08e-15 0.001 -1.28 undef 0.0 FrontC01
P07989 353.362 49.974 9.7e-17 7.81e-17 5.61e-17 0.002 -0.96 undef 49.16170903190913 FrontC01
P08028 353.353 51.076 1.52e-17 1.61e-17 1.35e-17 0.004 -0.75 undef 0.0 FrontC01
P08146 353.644 48.948 1.09e-15 6.58e-16 3.55e-16 0.001 -1.22 undef 0.0 FrontC01
P06048 353.925 50.39 6.95e-16 4.58e-16 2.61e-16 0.0 -1.52 undef 0.0 FrontC01
P02171 354.387 48.822 3.54e-14 1.72e-14 7.55e-15 0.003 -1.53 undef 0.0 FrontC01
P05154 354.575 49.456 3.82e-17 2.81e-17 1.61e-17 0.0 2.33 undef 0.0 FrontC01
P04042 354.555 49.408 1.83e-17 1.84e-17 1.47e-17 0.002 -1.48 undef 0.0 FrontC01
P05733 354.649 50.217 3.81e-15 2.2e-15 1.13e-15 0.001 -1.76 undef 0.0 FrontC01
P03362 354.681 49.564 2.52e-15 1.31e-15 5.95e-16 0.001 2.3 undef 0.0 FrontC01
P02412 354.685 49.694 2.87e-13 1.45e-13 6.47e-14 0.001 -1.72 undef 0.0 FrontC01
P02613 354.746 50.226 4.39e-17 3.84e-17 2.98e-17 0.001 -1.75 undef 48.63563402889245 FrontC01
P08112 354.97 50.06 1.72e-15 1.01e-15 5.12e-16 0.002 -1.87 undef 0.0 FrontC01
P00554 355.164 49.81 3.41e-14 1.8e-14 8.14e-15 0.001 2.29 undef 0.0 FrontC01
P07496 355.51 50.268 9.25e-17 5.8e-17 3.15e-17 0.001 2.39 undef 0.0 FrontC01
P02684 355.643 48.647 2.07e-15 1.26e-15 6.53e-16 0.004 -1.75 undef 0.0 FrontC01
P08625 356.122 48.775 1.62e-17 1.34e-17 8.44e-18 0.003 0.72 undef 50.58430717863105 FrontC01
P00589 356.482 49.203 9.37e-16 6.12e-16 3.57e-16 0.002 -1.98 undef 0.0 FrontC01
P08386 357.391 48.293 4.32e-17 3.98e-17 2.86e-17 0.002 -2.14 undef 49.26829268292683 FrontC01
