Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P08826 261.876 152.901 2e-16 2.21e-16 1.79e-16 0.004 -0.65 undef 0.0 DownB04
P02266 247.439 151.94 9.63e-17 5.14e-17 2.07e-17 0.005 1.69 undef 0.0 DownB04
P05864 249.864 152.398 1.63e-14 1.05e-14 4.95e-15 0.005 1.61 undef 0.0 DownB04
P01481 257.427 153.089 1.07e-13 4.92e-14 2.37e-14 0.004 -0.27 undef 0.0 DownB04
P02622 249.418 152.368 8.44e-15 5.69e-15 2.86e-15 0.005 1.33 undef 0.0 DownB04
P04704 243.985 151.713 1.15e-13 5.14e-14 2.64e-14 0.005 1.91 undef 0.0 DownB04
P04800 248.483 152.465 6.17e-12 3.07e-12 1.41e-12 0.007 1.69 143 0.0 DownB04
P01662 242.028 151.625 4.5e-13 2.17e-13 8.83e-14 0.004 1.99 undef 0.0 DownB04
P03200 258.783 153.693 5.44e-14 3.1e-14 1.46e-14 0.005 -0.39 undef 0.0 DownB04
P02780 250.018 152.956 1.52e-15 1.08e-15 7.49e-16 0.004 1.48 undef 51.03874227961819 DownB04
P03836 258.449 153.708 3.96e-15 2.96e-15 1.57e-15 0.004 -0.29 undef 0.0 DownB04
P09937 256.378 153.597 1.92e-16 7.83e-17 3.59e-17 0.005 0.09 undef 0.0 DownB04
P00531 246.249 152.539 3.5e-12 1.93e-12 8.05e-13 0.005 1.63 undef 0.0 DownB04
P06868 264.206 154.073 3.3e-14 1.97e-14 8.24e-15 0.005 -1.01 undef 0.0 DownB04
P04218 252.336 153.37 1.35e-14 9.33e-15 4.69e-15 0.004 1.08 undef 0.0 DownB04
P00032 245.27 152.444 3.08e-13 1.68e-13 7.39e-14 0.004 1.82 undef 0.0 DownB04
P01697 247.304 152.74 9.86e-16 8.2e-16 5.66e-16 0.005 1.81 undef 49.375339489407935 DownB04
P09060 254.157 153.679 8.35e-17 4.56e-17 2.03e-17 0.004 0.6 undef 0.0 DownB04
P07220 247.807 152.994 7.22e-14 3.46e-14 1.79e-14 0.005 1.62 undef 0.0 DownB04
P10114 252.743 153.656 3.26e-14 1.59e-14 8.31e-15 0.006 0.96 167 0.0 DownB04
P05717 251.208 153.572 7.09e-12 4.88e-12 2.28e-12 0.006 1.28 167 0.0 DownB04
P04127 252.345 153.688 4.97e-16 5.31e-16 3.55e-16 0.006 1.11 167 48.428343100692594 DownB04
P08359 252.161 153.713 6.61e-17 7.89e-17 7.67e-17 0.003 1.08 undef 0.0 DownB04
P05722 254.061 153.876 1.8e-16 1.93e-16 1.65e-16 0.004 0.84 undef 0.0 DownB04
P01022 258.792 154.318 1.27e-14 8.07e-15 4.58e-15 0.004 -0.68 undef 0.0 DownB04
P02062 253.566 154.021 6.83e-17 8.05e-17 7.77e-17 0.006 0.92 167 0.0 DownB04
P01003 250.915 153.843 5.64e-12 3.3e-12 1.53e-12 0.007 0.69 143 0.0 DownB04
P07089 258.08 154.296 3.99e-14 2.12e-14 1.01e-14 0.004 -0.37 undef 0.0 DownB04
P10153 254.747 154.131 7.25e-12 5.69e-12 3.67e-12 0.005 0.07 undef 0.0 DownB04
P08106 253.598 154.108 2.91e-12 4.35e-12 4.51e-12 0.004 0.23 undef 3.0625652774502203 DownB04
P02711 259.897 154.712 7.71e-17 9.11e-17 9.6e-17 0.004 -1.29 undef 0.0 DownB04
P06837 254.072 154.267 7.67e-15 5.02e-15 2.99e-15 0.006 0.64 167 0.0 DownB04
P06915 253.906 154.339 6.21e-16 6.18e-16 4.15e-16 0.003 0.79 undef 48.73994638069705 DownB04
P00154 252.422 154.322 2.47e-17 3.67e-17 3.96e-17 0.003 0.81 undef 0.0 DownB04
P03869 266.926 155.157 1.99e-13 9.25e-14 4.18e-14 0.005 -1.64 undef 0.0 DownB04
P05748 259.002 154.87 2.89e-15 2.09e-15 1.35e-15 0.006 -0.71 167 0.0 DownB04
P03621 253.814 154.536 7.47e-12 5.71e-12 3.95e-12 0.005 0.92 undef 0.0 DownB04
P02550 245.46 153.567 1.79e-14 1.14e-14 6.07e-15 0.003 1.25 undef 0.0 DownB04
P10023 256.814 154.792 3.5e-15 2.35e-15 1.48e-15 0.005 -0.25 undef 0.0 DownB04
P09047 252.263 154.506 6.69e-15 4.7e-15 2.7e-15 0.004 1.04 undef 0.0 DownB04
P06976 261.84 155.276 1.71e-13 7.92e-14 3.88e-14 0.005 -1.98 undef 0.0 DownB04
P10025 259.303 155.28 7.65e-16 5.98e-16 4.28e-16 0.006 -0.9 167 49.48285247686445 DownB04
P02759 257.729 154.942 4.54e-12 2.41e-12 1.2e-12 0.005 -0.95 undef 0.0 DownB04
P02770 259.513 155.272 4.82e-14 2.8e-14 1.23e-14 0.005 -0.93 undef 0.0 DownB04
P08577 257.256 155.033 1.37e-15 1.21e-15 7.56e-16 0.004 -0.52 undef 51.03874227961819 DownB04
P08456 255.014 154.85 1.78e-13 8.04e-14 3.73e-14 0.006 0.5 167 0.0 DownB04
P03051 260.452 155.328 3.98e-17 2.02e-17 9.68e-18 0.005 -1.32 undef 0.0 DownB04
P10279 253.885 154.806 6.83e-16 6.59e-16 4.4e-16 0.006 0.56 167 48.84470714669533 DownB04
P04349 260.046 155.257 1.93e-13 1.04e-13 4.58e-14 0.005 -0.93 undef 0.0 DownB04
P02435 257.758 155.152 1.03e-17 1.63e-17 2.05e-17 0.007 -0.8 143 0.0 DownB04
P07906 256.926 155.146 1.4e-17 2.15e-17 2.57e-17 0.005 -0.33 undef 0.0 DownB04
P09115 268.122 155.469 5.35e-14 3.15e-14 1.53e-14 0.005 -2.33 undef 0.0 DownB04
P03934 258.485 155.381 3.96e-12 5.61e-12 5.34e-12 0.005 -0.92 undef 19.369273385893884 DownB04
P00100 257.037 155.328 6.63e-12 3.93e-12 2.27e-12 0.005 -0.21 undef 0.0 DownB04
P02224 253.855 154.984 4.86e-12 2.94e-12 1.22e-12 0.005 0.38 undef 0.0 DownB04
P01885 259.027 155.582 1.79e-14 9.88e-15 5.62e-15 0.005 -1.56 undef 0.0 DownB04
P03802 256.275 155.348 2.7e-13 1.31e-13 5.98e-14 0.005 -0.32 undef 0.0 DownB04
P08931 256.516 155.49 3.64e-12 1.59e-12 6.82e-13 0.007 -0.2 143 0.0 DownB04
P08771 266.471 155.758 4.22e-15 2.97e-15 1.69e-15 0.006 -2.46 167 0.0 DownB04
P01754 257.208 155.504 1.18e-14 6.27e-15 3.72e-15 0.005 -0.64 undef 0.0 DownB04
P06639 251.049 154.979 1.76e-16 1.98e-16 1.66e-16 0.003 0.84 undef 0.0 DownB04
P07659 254.903 155.362 3.54e-14 2.12e-14 1e-14 0.004 0.33 undef 0.0 DownB04
P09158 257.937 155.652 7.75e-12 4.8e-12 2.41e-12 0.004 -1.16 undef 0.0 DownB04
P10191 253.417 155.453 1.03e-15 9.18e-16 5.98e-16 0.005 0.42 undef 49.375339489407935 DownB04
P03468 265.157 156.132 7.82e-16 5.97e-16 4.07e-16 0.004 -1.78 undef 50.13789299503585 DownB04
P03968 258.809 155.861 4.74e-12 2.54e-12 1.25e-12 0.004 -1.15 undef 0.0 DownB04
P00293 255.443 155.483 1.91e-15 1.49e-15 9.99e-16 0.005 0.19 undef 50.02751788662631 DownB04
P03804 243.421 154.054 1.4e-14 9.31e-15 5.69e-15 0.003 1.06 undef 0.0 DownB04
P07278 258.498 155.878 2.57e-14 1.56e-14 8.11e-15 0.005 -1.55 undef 0.0 DownB04
P10338 255.981 155.923 3.15e-17 5.28e-17 4.94e-17 0.004 -0.25 undef 0.0 DownB04
P03720 258.315 155.979 2.16e-15 1.77e-15 1.2e-15 0.006 -1.56 167 0.0 DownB04
P00398 255.469 155.672 2.46e-13 1.43e-13 5.85e-14 0.006 -0.34 167 0.0 DownB04
P06907 254.984 155.57 3.47e-13 1.78e-13 8.29e-14 0.004 -0.28 undef 0.0 DownB04
P04873 263.822 156.214 1.88e-15 1.59e-15 1.07e-15 0.004 -2.36 undef 0.0 DownB04
P08960 255.405 155.99 3.03e-16 2.7e-16 2.42e-16 0.004 -0.3 undef 0.0 DownB04
P03877 259.631 155.963 8.98e-12 5.55e-12 2.98e-12 0.005 -1.92 undef 0.0 DownB04
P03114 260.225 156.188 1.09e-13 5.54e-14 2.74e-14 0.005 -1.73 undef 0.0 DownB04
P07329 252.734 155.715 2.96e-15 1.97e-15 1.24e-15 0.004 0.61 undef 0.0 DownB04
P02029 269.074 156.602 3.42e-12 2.1e-12 8.3e-13 0.005 -2.02 undef 0.0 DownB04
P09570 258.132 156.338 5.73e-17 7.47e-17 8.12e-17 0.004 -1.2 undef 0.0 DownB04
P06990 256.51 156.284 7.17e-17 8.32e-17 7.4e-17 0.004 -1.14 undef 0.0 DownB04
P10427 251.007 155.754 2.83e-17 3.83e-17 4.07e-17 0.007 0.24 143 0.0 DownB04
P06840 256.837 156.312 9.09e-12 7.28e-12 4.91e-12 0.005 -0.84 undef 0.0 DownB04
P06660 263.604 156.763 3e-17 5.13e-17 5.44e-17 0.006 -2.4 167 0.0 DownB04
P05136 255.802 156.367 9.15e-12 6.4e-12 3.9e-12 0.005 -0.89 undef 0.0 DownB04
P07072 256.644 156.525 6.8e-15 5.09e-15 2.39e-15 0.004 -1.5 undef 0.0 DownB04
P03082 260.28 156.845 2.22e-15 1.72e-15 1.32e-15 0.004 -1.9 undef 0.0 DownB04
P03158 260.293 156.918 1.14e-14 9.07e-14 5.11e-13 0.005 -1.65 undef 0.0 DownB04
P07143 251.418 156.573 4.72e-12 2.5e-12 1.19e-12 0.005 -0.13 undef 0.0 DownB04
P05941 263.058 157.378 4.85e-12 2.71e-12 1.47e-12 0.005 -2.48 undef 0.0 DownB04
P01364 257.821 157.269 4.1e-13 2.28e-13 9.57e-14 0.007 -1.03 143 0.0 DownB04
P06441 251.808 156.721 3.23e-15 2.24e-15 1.41e-15 0.006 -0.1 167 0.0 DownB04
P03628 252.811 156.894 9.8e-12 5.59e-12 2.47e-12 0.007 -0.37 143 0.0 DownB04
P02698 247.289 156.378 1.79e-14 1.13e-14 5.46e-15 0.008 0.19 125 0.0 DownB04
P06629 248.198 156.639 8.39e-17 9.49e-17 9.45e-17 0.006 0.0 167 0.0 DownB04
P09679 264.164 157.675 4.04e-14 2.09e-14 1.11e-14 0.005 -2.29 undef 0.0 DownB04
P06694 260.944 157.842 4.22e-16 4.17e-16 3.2e-16 0.005 -1.99 undef 0.0 DownB04
P08999 255.375 157.41 1.17e-15 9.24e-16 6.42e-16 0.005 -0.77 undef 49.26829268292683 DownB04
P02074 245.799 156.593 1.15e-17 1.82e-17 2.26e-17 0.005 1.32 undef 0.0 DownB04
P09633 267.244 158.233 5.8e-16 4.73e-16 3.56e-16 0.004 -2.62 undef 48.949919224555735 DownB04
P03660 258.976 157.833 5.11e-17 6.86e-17 6.57e-17 0.005 -1.4 undef 0.0 DownB04
P01207 258.179 157.956 1.76e-15 1.71e-15 9.92e-16 0.004 -1.28 undef 50.360110803324105 DownB04
P08100 257.873 157.857 1.28e-17 7.65e-18 5.35e-18 0.007 -1.19 143 0.0 DownB04
P05205 254.458 157.76 1.61e-13 8.39e-14 3.49e-14 0.005 -0.89 undef 0.0 DownB04
P04669 264.503 158.422 1.47e-13 8.36e-14 4.02e-14 0.004 -2.62 undef 0.0 DownB04
P01356 269.742 158.717 1.74e-13 6.95e-13 1.76e-12 0.006 -2.82 167 0.0 DownB04
P07924 269.374 159.42 8.45e-12 4.8e-12 2.77e-12 0.006 -2.54 167 0.0 DownB04
P00012 265.31 159.417 4.01e-13 1.82e-13 8.98e-14 0.004 -2.64 undef 0.0 DownB04
P08750 262.667 159.679 1.63e-13 8.79e-14 4.1e-14 0.005 -1.78 undef 0.0 DownB04
P00550 241.332 148.233 8.7e-12 6.16e-12 3.26e-12 0.005 2.16 undef 0.0 DownB05
P04926 239.855 149.525 7.62e-14 4.23e-14 1.87e-14 0.005 2.14 undef 0.0 DownB05
P07099 235.071 149.484 3.51e-15 2.15e-15 1.45e-15 0.004 2.02 undef 0.0 DownB05
P04715 238.313 151.041 1.36e-16 1.25e-16 1.2e-16 0.005 2.06 undef 0.0 DownB05
