Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P02948 259.054 78.934 4.09e-14 2.19e-14 1.09e-14 0.003 0.9 undef 0.0 LeftC03
P02291 259.079 77.996 2.68e-12 1.26e-12 6.4e-13 0.003 0.27 undef 0.0 LeftC03
P06614 259.346 77.534 8.99e-17 4.25e-17 2.04e-17 0.003 0.5 undef 0.0 LeftC03
P08384 259.338 78.267 7.55e-14 3.59e-14 1.57e-14 0.005 0.77 undef 0.0 LeftC03
P06079 259.508 77.641 2.42e-14 1.38e-14 7.57e-15 0.005 -0.64 undef 0.0 LeftC03
P01985 259.699 78.135 8.63e-14 4.61e-14 2.21e-14 0.004 -0.45 undef 0.0 LeftC03
P06926 259.804 77.979 2.08e-13 1.2e-13 4.72e-14 0.004 0.06 undef 0.0 LeftC03
P10250 259.798 78.884 1.35e-13 6.76e-14 3.24e-14 0.003 0.69 undef 0.0 LeftC03
P08920 259.802 76.744 7.81e-14 3.82e-14 2.15e-14 0.005 -1.26 undef 0.0 LeftC03
P04512 259.894 78.486 6.44e-16 5.54e-16 3.66e-16 0.005 0.27 undef 49.80821917808219 LeftC03
P01265 260.149 77.933 1.4e-14 9.05e-15 4.71e-15 0.004 0.2 undef 0.0 LeftC03
P00519 260.217 79.131 1.21e-14 9.35e-15 4.26e-15 0.004 0.41 undef 0.0 LeftC03
P07287 260.128 78.537 5.4e-12 4.01e-12 3.04e-12 0.004 0.36 undef 0.0 LeftC03
P06293 260.154 79.163 3.44e-14 1.88e-14 9.65e-15 0.004 0.47 undef 0.0 LeftC03
P06257 260.503 79.678 1.66e-15 1.25e-15 8.26e-16 0.003 0.19 undef 0.0 LeftC03
P06511 260.735 76.616 3.64e-17 5.23e-17 5.03e-17 0.003 -1.74 undef 0.0 LeftC03
P09958 260.662 75.847 6.58e-12 3.59e-12 2.79e-12 0.005 -1.92 undef 0.0 LeftC03
P03077 260.641 78.891 4.6e-12 3.86e-12 3.19e-12 0.005 0.44 undef 0.0 LeftC03
P06758 260.663 77.864 1.76e-16 1.97e-16 1.49e-16 0.002 0.21 undef 0.0 LeftC03
P04485 260.791 77.768 3.57e-16 2.97e-16 2.18e-16 0.003 -0.27 undef 48.84470714669533 LeftC03
P05527 260.912 77.749 4.16e-12 4.2e-12 3.39e-12 0.003 -0.96 undef 0.0 LeftC03
P05791 260.876 78.764 1.19e-15 9.99e-16 5.81e-16 0.004 -0.06 undef 0.0 LeftC03
P09402 260.99 76.914 8.19e-17 8.77e-17 8.35e-17 0.004 -1.71 undef 0.0 LeftC03
P09159 261.089 77.625 2.85e-13 1.21e-13 5.69e-14 0.003 -0.72 undef 0.0 LeftC03
P05730 260.978 78.432 1.87e-14 1.17e-14 5.81e-15 0.005 0.1 undef 0.0 LeftC03
P04269 261.193 78.488 6.13e-15 3.87e-15 2.08e-15 0.003 -0.72 undef 0.0 LeftC03
P05209 261.231 77.583 5.46e-17 2.51e-17 1.27e-17 0.003 -0.54 undef 0.0 LeftC03
P10204 261.234 77.43 6.31e-16 5.53e-16 3.6e-16 0.004 -0.28 undef 50.92436974789916 LeftC03
P06929 261.273 77.421 1.28e-14 8.84e-14 3.94e-13 0.003 -0.28 undef 0.0 LeftC03
P04149 261.323 78.233 7.16e-17 8.34e-17 7.64e-17 0.005 -0.59 undef 0.0 LeftC03
P04980 261.385 77.754 2.09e-17 3.12e-17 2.95e-17 0.004 -0.73 undef 0.0 LeftC03
P06935 261.418 77.021 2.54e-15 1.73e-15 9.94e-16 0.004 -1.44 undef 0.0 LeftC03
P10172 261.485 78.873 5.71e-15 3.56e-15 2.2e-15 0.003 -0.46 undef 0.0 LeftC03
P00677 261.444 76.303 7.72e-15 4.75e-15 2.8e-15 0.005 -1.73 undef 0.0 LeftC03
P08295 261.595 77.398 4.24e-17 4.9e-17 4.63e-17 0.004 -0.56 undef 0.0 LeftC03
P07825 261.584 76.098 2.47e-14 1.37e-14 6.58e-15 0.005 -2.28 undef 0.0 LeftC03
P00076 261.908 77.737 9.36e-14 4.65e-14 2.29e-14 0.005 -1.41 undef 0.0 LeftC03
P06731 261.948 79.978 2.97e-15 1.98e-15 1.07e-15 0.003 -0.74 undef 0.0 LeftC03
P02263 261.969 78.559 6.48e-16 4.75e-16 3.63e-16 0.002 -0.84 undef 49.59083469721767 LeftC03
P03489 262.027 76.586 5.35e-12 4.51e-12 2.84e-12 0.005 -2.37 undef 0.0 LeftC03
P02508 262.128 77.696 3.07e-15 2.17e-15 1.21e-15 0.004 -1.21 undef 0.0 LeftC03
P05051 262.027 77.431 1.17e-13 4.82e-14 2.38e-14 0.005 -1.11 undef 0.0 LeftC03
P04110 261.912 77.272 5.54e-14 2.92e-14 1.27e-14 0.005 -1.51 undef 0.0 LeftC03
P03172 262.07 77.325 1.11e-13 5.21e-14 2.49e-14 0.005 -1.42 undef 0.0 LeftC03
P05232 262.087 78.466 1.47e-16 1.62e-16 1.16e-16 0.005 -0.5 undef 0.0 LeftC03
P04842 262.021 78.024 2.01e-17 2.84e-17 3.24e-17 0.003 -0.85 undef 0.0 LeftC03
P01626 262.085 77.906 3.05e-14 1.91e-14 9e-15 0.003 -1.38 undef 0.0 LeftC03
P09770 262.081 77.962 7.67e-16 6.14e-16 4.19e-16 0.003 -0.85 undef 50.81050866405813 LeftC03
P02847 262.21 77.941 4.27e-12 3.79e-12 3.15e-12 0.002 -1.16 undef 0.0 LeftC03
P06572 262.139 77.122 3.61e-12 2.2e-12 1.17e-12 0.005 -2.11 undef 0.0 LeftC03
P00818 262.204 77.106 1.27e-15 1.01e-15 6.74e-16 0.002 -1.7 undef 0.0 LeftC03
P04826 262.304 76.664 4.3e-15 2.81e-15 1.68e-15 0.004 -3.05 undef 0.0 LeftC03
P04896 262.212 81.139 9.1e-17 4.53e-17 1.87e-17 0.003 -0.42 undef 0.0 LeftC03
P05892 262.391 77.457 2.05e-13 9.79e-14 4.62e-14 0.004 -2.04 undef 0.0 LeftC03
P05777 262.281 77.554 1.27e-14 6.66e-15 3.63e-15 0.002 -1.83 undef 0.0 LeftC03
P04687 262.307 77.817 1.55e-13 8.09e-14 3.54e-14 0.003 -1.42 undef 0.0 LeftC03
P06279 262.309 76.758 1.42e-16 6.12e-17 2.85e-17 0.003 -3.02 undef 0.0 LeftC03
P02328 262.236 78.63 1.52e-17 1.94e-17 2.35e-17 0.004 -1.1 undef 0.0 LeftC03
P03795 262.36 78.262 1.66e-16 1.52e-16 1.27e-16 0.003 -1.08 undef 0.0 LeftC03
P00862 262.407 77.363 5.01e-16 4.19e-16 3.3e-16 0.005 -1.99 undef 49.80821917808219 LeftC03
P08087 262.457 76.972 6.78e-16 5.1e-16 3.88e-16 0.006 -3.2 167 49.59083469721767 LeftC03
P08764 262.515 76.559 2.73e-12 1.36e-12 6.1e-13 0.004 -3.34 undef 0.0 LeftC03
P06991 262.503 78.775 1.88e-16 1.98e-16 1.64e-16 0.003 -0.76 undef 0.0 LeftC03
P09083 262.603 77.275 1.59e-12 8.67e-13 4.22e-13 0.004 -2.42 undef 0.0 LeftC03
P06684 262.592 78.154 1.77e-16 1.74e-16 1.34e-16 0.004 -2.08 undef 0.0 LeftC03
P04392 262.677 78.173 3.52e-12 3.81e-12 2.85e-12 0.004 -1.91 undef 18.53211009174312 LeftC03
P01326 262.524 75.852 2.83e-13 1.3e-13 5.44e-14 0.003 -3.58 undef 0.0 LeftC03
P08654 262.495 76.965 1.14e-17 1.73e-17 1.79e-17 0.003 -2.91 undef 0.0 LeftC03
P09072 262.572 77.878 2.18e-12 1.14e-12 5.76e-13 0.003 -2.14 undef 0.0 LeftC03
P02457 262.538 77.515 1.86e-17 2.76e-17 2.61e-17 0.003 -2.55 undef 0.0 LeftC03
P08763 262.625 77.913 3.49e-17 4.74e-17 4.28e-17 0.004 -2.14 undef 0.0 LeftC03
P05832 262.646 81.435 2.35e-16 2.49e-16 1.59e-16 0.003 -3.38 undef 0.0 LeftC03
P09270 262.443 77.842 1.09e-16 1.33e-16 9.93e-17 0.004 -2.31 undef 0.0 LeftC03
P10090 262.75 77.758 1.22e-17 8.51e-18 4.87e-18 0.005 -2.39 undef 0.0 LeftC03
P00637 262.748 77.614 8e-15 4.27e-15 2.75e-15 0.003 -2.9 undef 0.0 LeftC03
P00802 262.945 77.04 9.21e-14 4.46e-14 2.23e-14 0.003 -3.1 undef 0.0 LeftC03
P07480 262.803 77.961 5.99e-17 6.28e-17 6.08e-17 0.003 -2.58 undef 0.0 LeftC03
P09309 262.842 77.485 5.52e-14 2.58e-14 1.29e-14 0.007 -3.22 143 0.0 LeftC03
P05329 262.958 77.834 1.52e-13 7.91e-14 3.67e-14 0.004 -3.33 undef 0.0 LeftC03
P10395 263.038 77.475 6.19e-16 5.01e-16 3.28e-16 0.004 -3.76 undef 49.9176276771005 LeftC03
P04232 262.874 75.375 2.2e-14 1.14e-14 5.43e-15 0.005 -3.16 undef 0.0 LeftC03
P07751 263.066 76.573 1.01e-14 6.16e-15 3.7e-15 0.004 -3.37 undef 0.0 LeftC03
P07157 263.107 78.062 1.03e-14 7.26e-15 3.64e-15 0.005 -3.01 undef 0.0 LeftC03
P02270 263.081 78.628 2.13e-14 1.05e-14 6.44e-15 0.006 -2.41 167 0.0 LeftC03
P09625 263.143 77.078 1.26e-17 5.86e-18 2.6e-18 0.004 -3.54 undef 0.0 LeftC03
P10321 263.179 77.935 2.91e-17 4.19e-17 3.62e-17 0.004 -3.65 undef 0.0 LeftC03
P02139 263.21 77.136 1.46e-17 2.02e-17 2.36e-17 0.002 -3.89 undef 0.0 LeftC03
P06782 263.179 78.103 3e-12 3.11e-12 2.92e-12 0.004 -2.86 undef 18.54723525811059 LeftC03
P02715 263.167 78.688 2.07e-15 1.63e-15 9.29e-16 0.003 -2.56 undef 0.0 LeftC03
P00929 263.185 76.288 3.38e-17 4.81e-17 5.04e-17 0.005 -3.6 undef 0.0 LeftC03
P09204 263.148 77.294 1.55e-17 2.15e-17 2.29e-17 0.004 -3.59 undef 0.0 LeftC03
P08930 263.337 78.467 1.56e-15 1.04e-15 7.37e-16 0.004 -2.8 undef 0.0 LeftC03
P00251 263.326 76.659 1.35e-17 2.02e-17 2.06e-17 0.003 -4.56 undef 0.0 LeftC03
P07654 263.399 79.021 1.24e-16 1.2e-16 1.07e-16 0.003 -2.48 undef 0.0 LeftC03
P10313 263.244 77.344 5.21e-12 3.95e-12 2.13e-12 0.002 -4.14 undef 0.0 LeftC03
P08000 263.312 79.866 4.35e-16 3.88e-16 3.07e-16 0.003 -0.31 undef 48.531767218366255 LeftC03
P00908 263.334 77.58 1.37e-16 1.46e-16 1.36e-16 0.004 -4.29 undef 0.0 LeftC03
P07362 263.42 75.92 2.54e-13 1.48e-13 5.81e-14 0.004 -3.71 undef 0.0 LeftC03
P06785 263.499 75.761 1.15e-17 5.9e-18 2.83e-18 0.004 -3.93 undef 0.0 LeftC03
P02203 263.587 76.69 1.05e-14 5.47e-15 3.47e-15 0.004 -4.54 undef 0.0 LeftC03
P08694 263.579 77.985 1.31e-14 8.46e-15 4.19e-15 0.004 -3.26 undef 0.0 LeftC03
P04795 263.484 77.21 1.19e-17 1.73e-17 1.89e-17 0.004 -4.07 undef 0.0 LeftC03
P06092 263.604 78.539 3.9e-12 2.31e-12 1.33e-12 0.003 -2.94 undef 0.0 LeftC03
P01982 263.574 76.754 2.04e-17 9.71e-18 4.66e-18 0.002 -4.77 undef 0.0 LeftC03
P01638 263.784 75.979 1.22e-17 1.95e-17 1.96e-17 0.003 -4.44 undef 0.0 LeftC03
P04343 263.806 75.785 3.47e-13 8.29e-13 1.88e-12 0.003 -4.38 undef 0.0 LeftC03
P04091 263.911 76.936 4.93e-14 2.51e-14 1.32e-14 0.004 -4.87 undef 0.0 LeftC03
P10009 264.123 77.641 6.41e-15 3.81e-15 2.27e-15 0.003 -4.49 undef 0.0 LeftC03
P07192 264.099 80.052 6.99e-17 8.34e-17 6.9e-17 0.004 -2.62 undef 0.0 LeftC03
P02874 264.028 79.388 5.08e-16 4.07e-16 2.93e-16 0.002 -2.76 undef 49.699289229086936 LeftC03
P02396 264.158 76.309 2.76e-17 4.05e-17 3.75e-17 0.004 -4.54 undef 0.0 LeftC03
P04304 264.172 75.816 7.82e-14 4.39e-14 1.8e-14 0.003 -4.79 undef 0.0 LeftC03
P04932 264.415 75.344 1.71e-17 2.37e-17 2.73e-17 0.003 -4.57 undef 0.0 LeftC03
P06864 264.473 77.418 1.02e-14 5.36e-15 2.98e-15 0.005 -4.93 undef 0.0 LeftC03
P07149 264.55 77.7 4.83e-17 5.59e-17 4.49e-17 0.004 -3.82 undef 0.0 LeftC03
P00678 264.501 76.564 2.32e-16 2.24e-16 1.78e-16 0.004 -5.31 undef 0.0 LeftC03
P03652 264.56 77.607 7.19e-15 4.92e-15 2.51e-15 0.003 -4.42 undef 0.0 LeftC03
P01831 264.683 76.537 4.22e-16 3.75e-16 2.41e-16 0.004 -4.24 undef 48.73994638069705 LeftC03
P06914 264.673 75.329 3.64e-16 3.54e-16 2.76e-16 0.006 -5.22 167 48.63563402889245 LeftC03
P08534 264.537 77.649 2.92e-15 1.81e-15 1.1e-15 0.003 -4.13 undef 0.0 LeftC03
P06013 264.619 77.414 1.02e-16 1.05e-16 9.03e-17 0.003 -4.81 undef 0.0 LeftC03
P03950 264.939 77.792 5.96e-17 6.28e-17 5.66e-17 0.003 -4.72 undef 0.0 LeftC03
P07499 265.046 75.489 1.39e-14 8.66e-15 4.98e-15 0.005 -5.68 undef 0.0 LeftC03
P09886 264.998 76.153 1.34e-13 7.12e-14 3.21e-14 0.003 -5.52 undef 0.0 LeftC03
P10309 265.147 76.158 1.76e-12 8.9e-13 3.96e-13 0.003 -5.7 undef 0.0 LeftC03
P09339 265.432 75.054 5.1e-12 2.3e-12 1.28e-12 0.005 -0.32 undef 0.0 LeftC03
P06138 265.503 75.355 5.11e-16 4.84e-16 3.46e-16 0.006 -5.72 167 49.375339489407935 LeftC03
P08777 265.612 75.671 6.67e-15 4.01e-15 2.34e-15 0.004 -5.88 undef 0.0 LeftC03
P03888 265.703 79.319 1.26e-15 8.5e-16 5.44e-16 0.003 -4.03 undef 0.0 LeftC03
P08772 265.666 76.061 1.19e-17 7.02e-18 3.67e-18 0.005 -5.83 undef 0.0 LeftC03
P03304 265.739 76.432 1.67e-16 1.52e-16 1.2e-16 0.005 -5.76 undef 0.0 LeftC03
P07934 265.713 76.886 1.15e-13 5.44e-14 2.69e-14 0.003 -5.73 undef 0.0 LeftC03
P06093 266.02 75.336 3.18e-15 2.45e-15 1.31e-15 0.006 -5.62 167 0.0 LeftC03
P02021 266.557 77.796 1.98e-14 1.28e-14 6.96e-15 0.003 -4.84 undef 0.0 LeftC03
P04383 266.824 77.404 1.17e-16 1.15e-16 1.09e-16 0.002 -4.92 undef 0.0 LeftC03
P05561 267.074 76.858 2.1e-14 1.07e-14 6.08e-15 0.004 -5.67 undef 0.0 LeftC03
P07073 266.987 75.896 9.67e-17 1.07e-16 8.02e-17 0.004 -5.61 undef 0.0 LeftC03
P09903 267.116 77.255 3.86e-15 2.63e-15 1.51e-15 0.003 -4.73 undef 0.0 LeftC03
P04558 267.178 75.813 4.97e-16 4.73e-16 3.08e-16 0.002 -6.02 undef 49.375339489407935 LeftC03
P05830 267.445 76.851 2.1e-13 1.09e-13 4.64e-14 0.004 -6.25 undef 0.0 LeftC03
P01104 267.587 77.19 1.41e-17 7.09e-18 3.76e-18 0.003 -5.16 undef 0.0 LeftC03
P00056 267.712 75.735 2.5e-16 3.12e-16 2.27e-16 0.007 -1.09 143 0.0 LeftC03
P09195 267.651 75.457 3.15e-13 1.6e-13 6.86e-14 0.005 -0.41 undef 0.0 LeftC03
P07902 267.864 76.666 1.49e-14 9.1e-15 4.48e-15 0.004 -5.17 undef 0.0 LeftC03
P04025 268.799 75.087 1.44e-15 1.14e-15 7.14e-16 0.005 -0.51 undef 49.9176276771005 LeftC03
P03470 269.746 75.484 2.99e-14 1.69e-14 8.95e-15 0.005 -5.65 undef 0.0 LeftC03
P07163 270.271 74.482 2.27e-16 2.13e-16 1.66e-16 0.005 -6.66 undef 0.0 LeftD02
P06485 270.397 74.661 1.21e-13 5.74e-14 2.66e-14 0.004 -6.51 undef 0.0 LeftD02
