Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P06790 341.687 53.83 8.61e-13 4.47e-13 2.23e-13 0.002 0.7 undef 0.0 FrontB01
P08051 341.594 56.629 7.89e-16 5.33e-16 3.26e-16 0.001 0.53 undef 0.0 FrontB01
P06649 341.704 56.971 9.11e-17 8.37e-17 6.13e-17 0.002 0.31 undef 49.16170903190913 FrontB01
P06994 341.755 55.927 2.33e-17 2.68e-17 2.22e-17 0.002 0.9 undef 0.0 FrontB01
P01416 341.828 55.988 6.87e-15 3.75e-15 1.9e-15 0.002 0.8 undef 0.0 FrontB01
P06397 341.752 57.108 8.11e-15 4.43e-15 2.26e-15 0.001 0.26 undef 0.0 FrontB01
P02512 341.678 55.465 2.47e-14 1.27e-14 5.94e-15 0.003 0.96 undef 0.0 FrontB01
P06953 341.688 55.959 2.78e-15 1.76e-15 9e-16 0.004 0.85 undef 0.0 FrontB01
P06528 341.779 55.874 5.42e-13 7.38e-13 7.71e-13 0.002 0.85 undef 19.369273385893884 FrontB01
P10329 341.859 54.771 5.2e-15 3e-15 1.53e-15 0.003 0.67 undef 0.0 FrontB01
P09707 341.895 55.863 1.31e-15 8.59e-16 4.84e-16 0.001 0.86 undef 0.0 FrontB01
P07731 341.92 56.195 1.68e-15 1.05e-15 5.84e-16 0.002 0.54 undef 0.0 FrontB01
P06142 341.944 56.047 7.95e-14 2.3e-13 4.29e-13 0.001 0.69 undef 0.0 FrontB01
P03024 341.965 56.307 1.55e-15 9.46e-16 5.53e-16 0.001 0.53 undef 0.0 FrontB01
P07622 342.106 55.667 6.07e-17 5.91e-17 4.4e-17 0.002 0.72 undef 0.0 FrontB01
P08613 341.94 55.733 5.23e-16 3.84e-16 2.35e-16 0.001 0.73 undef 0.0 FrontB01
P08703 342.091 55.872 5.74e-15 3.21e-15 1.64e-15 0.004 0.67 undef 0.0 FrontB01
P01630 342.129 56.193 8.45e-17 7.46e-17 5.71e-17 0.002 0.44 undef 48.73994638069705 FrontB01
P06927 342.132 54.975 1.1e-15 7.41e-16 4.15e-16 0.003 0.47 undef 0.0 FrontB01
P02137 342.226 55.323 2.58e-14 1.37e-14 6.28e-15 0.003 0.47 undef 0.0 FrontB01
P02889 342.127 55.831 1.07e-15 7.34e-16 4.21e-16 0.0 0.43 undef 0.0 FrontB01
P03284 342.238 55.713 7.85e-15 4.26e-15 2.15e-15 0.001 0.46 undef 0.0 FrontB01
P08825 342.277 55.755 8.18e-15 4.66e-15 2.24e-15 0.002 0.4 undef 0.0 FrontB01
P08081 342.361 56.052 3.74e-16 2.8e-16 1.75e-16 0.002 0.3 undef 0.0 FrontB01
P07673 342.275 55.796 2.16e-14 1.14e-14 5.37e-15 0.004 0.34 undef 0.0 FrontB01
P00096 342.197 57.95 3.42e-17 3.71e-17 3e-17 0.002 -0.19 undef 0.0 FrontB01
P01931 342.252 56.049 8.09e-15 4.57e-15 2.33e-15 0.003 0.11 undef 0.0 FrontB01
P06995 342.234 55.814 9.88e-13 5.82e-13 3.05e-13 0.004 0.35 undef 0.0 FrontB01
P08995 342.377 56.005 4.33e-15 2.55e-15 1.33e-15 0.003 0.0 undef 0.0 FrontB01
P10084 342.53 55.89 6.77e-13 3.71e-13 1.64e-13 0.003 0.22 undef 0.0 FrontB01
P06353 342.36 55.946 2.41e-15 1.41e-15 7.71e-16 0.001 0.09 undef 0.0 FrontB01
P04438 342.426 55.868 1.22e-12 8.12e-13 4.8e-13 0.001 0.15 undef 0.0 FrontB01
P06881 342.455 56.29 9.26e-13 5.48e-13 2.84e-13 0.002 -0.06 undef 0.0 FrontB01
P08629 342.439 55.871 1.22e-16 1.07e-16 7.74e-17 0.001 -0.08 undef 50.13789299503585 FrontB01
P03326 342.452 55.978 8.06e-17 7.2e-17 5.45e-17 0.0 -0.07 undef 49.16170903190913 FrontB01
P04847 342.427 55.735 3.84e-14 1.97e-14 8.52e-15 0.001 0.01 undef 0.0 FrontB01
P05553 342.449 55.851 1.97e-14 1.02e-14 4.78e-15 0.003 -0.11 undef 0.0 FrontB01
P06264 342.557 55.821 6.38e-14 3.05e-14 1.39e-14 0.002 0.04 undef 0.0 FrontB01
P05915 342.655 55.71 1.23e-12 1.03e-12 6.77e-13 0.002 -0.11 undef 0.0 FrontB01
P07761 342.471 55.953 2.12e-13 4.37e-13 6.22e-13 0.002 -0.22 undef 0.0 FrontB01
P09921 342.428 55.953 2.36e-15 1.42e-15 7.25e-16 0.003 -0.17 undef 0.0 FrontB01
P09584 342.554 56.029 6.56e-16 4.82e-16 2.82e-16 0.0 -0.35 undef 0.0 FrontB01
P08834 342.394 55.818 3.46e-17 3.61e-17 2.91e-17 0.0 -0.13 undef 0.0 FrontB01
P08102 342.498 56.546 4.4e-16 3.49e-16 2.12e-16 0.003 -0.3 undef 0.0 FrontB01
P05758 342.627 55.827 5.36e-17 5.3e-17 4.11e-17 0.002 -0.25 undef 0.0 FrontB01
P00552 342.487 55.806 1.52e-14 8.42e-15 3.87e-15 0.002 -0.31 undef 0.0 FrontB01
P07686 342.515 55.728 3.54e-17 3.7e-17 3.05e-17 0.001 -0.2 undef 0.0 FrontB01
P09375 342.624 56.62 7.97e-16 5.69e-16 3.31e-16 0.002 -0.32 undef 0.0 FrontB01
P00532 342.706 58.754 1.35e-17 1.66e-17 1.46e-17 0.001 -0.29 undef 0.0 FrontB01
P10245 342.57 57.787 4.8e-14 2.54e-14 1.16e-14 0.001 -0.29 undef 0.0 FrontB01
P10066 342.577 55.972 4.01e-15 2.37e-15 1.2e-15 0.001 -0.44 undef 0.0 FrontB01
P03674 342.648 55.617 9.26e-17 8.78e-17 6.37e-17 0.001 -0.25 undef 48.84470714669533 FrontB01
P07044 342.769 56.554 1.72e-14 9.11e-15 4.14e-15 0.001 -0.4 undef 0.0 FrontB01
P05986 342.696 56.463 3.8e-14 1.84e-14 8.51e-15 0.002 -0.48 undef 0.0 FrontB01
P09097 342.67 54.797 7.58e-16 5.24e-16 2.99e-16 0.001 0.08 undef 0.0 FrontB01
P05513 342.704 56.459 8.58e-16 6.09e-16 3.53e-16 0.002 -0.42 undef 0.0 FrontB01
P02179 342.697 56.117 5.43e-13 2.61e-13 1.33e-13 0.004 -0.52 undef 0.0 FrontB01
P03540 342.659 55.479 2.84e-14 1.44e-14 6.58e-15 0.002 -0.16 undef 0.0 FrontB01
P00230 342.699 55.688 4.54e-17 4.56e-17 3.46e-17 0.0 -0.48 undef 0.0 FrontB01
P09622 342.879 51.541 2.96e-14 1.46e-14 6.64e-15 0.001 0.32 undef 0.0 FrontB01
P08591 342.936 55.916 1.68e-17 1.86e-17 1.68e-17 0.003 -0.61 undef 0.0 FrontB01
P10092 342.867 56.156 2.89e-14 1.55e-14 6.92e-15 0.002 -0.7 undef 0.0 FrontB01
P04312 342.92 52.761 1.03e-17 1.31e-17 1.19e-17 0.003 0.14 undef 0.0 FrontB01
P07994 342.899 57.297 1.16e-14 6.03e-15 2.85e-15 0.002 -0.45 undef 0.0 FrontB01
P10303 342.905 57.116 1.92e-14 1.01e-14 4.65e-15 0.003 -0.58 undef 0.0 FrontB01
P04667 342.762 55.991 1.89e-17 9.07e-18 4.01e-18 0.001 -0.75 undef 0.0 FrontB01
P08372 342.992 53.957 7.27e-17 6.84e-17 5.3e-17 0.002 0.0 undef 0.0 FrontB01
P09597 343.02 54.584 1.18e-14 6.43e-15 3.02e-15 0.002 -0.16 undef 0.0 FrontB01
P01205 343.255 55.465 1.02e-14 5.37e-15 2.77e-15 0.001 -0.43 undef 0.0 FrontB01
P02272 343.055 56.665 3.29e-16 2.5e-16 1.58e-16 0.002 -0.75 undef 0.0 FrontB01
P00296 343.221 56.602 2.53e-15 1.55e-15 8.46e-16 0.001 -0.89 undef 0.0 FrontB01
P03719 343.152 57.903 1.11e-14 6.04e-15 2.72e-15 0.002 -0.56 undef 0.0 FrontB01
P03181 343.206 53.361 9.54e-17 8.6e-17 6.14e-17 0.001 0.1 undef 48.428343100692594 FrontB01
P04459 343.212 56.582 1.81e-17 2.07e-17 1.81e-17 0.001 -0.89 undef 0.0 FrontB01
P01690 343.23 55.216 7.62e-13 9.11e-13 8.16e-13 -0.001 -0.4 undef 18.98099812069325 FrontB01
P04068 343.325 56.229 9.43e-15 5.37e-15 2.54e-15 -0.0 -0.89 undef 0.0 FrontB01
P06833 343.321 55.292 4.56e-14 2.28e-14 9.98e-15 0.002 -0.54 undef 0.0 FrontB01
P09934 343.229 59.372 2.83e-15 1.77e-15 9.76e-16 0.002 -0.49 undef 0.0 FrontB01
P01121 343.233 55.692 1.38e-17 1.65e-17 1.42e-17 0.0 -0.76 undef 0.0 FrontB01
P08522 343.321 57.473 2.59e-14 1.27e-14 5.8e-15 0.001 -0.75 undef 0.0 FrontB01
P01946 343.444 56.177 1.62e-14 8.55e-15 4.09e-15 0.003 -0.99 undef 0.0 FrontB01
P04950 343.33 56.462 2.6e-14 1.35e-14 6.09e-15 0.003 -0.99 undef 0.0 FrontB01
P00684 343.619 56.479 2.81e-16 2.21e-16 1.42e-16 0.001 -1.01 undef 50.24875621890547 FrontB01
P05812 343.681 55.821 6.32e-17 6.08e-17 4.73e-17 0.002 -0.97 undef 0.0 FrontB01
P05345 343.836 57.191 9.29e-15 5.15e-15 2.49e-15 0.001 -0.96 undef 0.0 FrontB01
P07111 343.951 56.989 1.16e-14 6.46e-15 3.05e-15 0.003 -1.09 undef 0.0 FrontB01
P02576 343.997 55.678 8.97e-13 5.39e-13 2.61e-13 0.002 -1.0 undef 0.0 FrontB01
P01170 344.031 56.272 2.73e-17 3e-17 2.51e-17 0.002 -1.13 undef 0.0 FrontB01
P07863 344.245 56.994 6.82e-14 3.4e-14 1.48e-14 0.002 -1.22 undef 0.0 FrontB01
P09275 344.186 57.338 1.07e-12 6.55e-13 3.43e-13 0.002 -1.15 undef 0.0 FrontB01
P03225 344.306 57.146 3e-16 2.29e-16 1.53e-16 0.001 -1.11 undef 0.0 FrontB01
P04509 344.589 53.274 2.4e-15 1.5e-15 8.11e-16 0.002 -0.36 undef 0.0 FrontB01
P06466 344.467 55.62 1.42e-16 1.19e-16 8.68e-17 0.002 -1.06 undef 49.375339489407935 FrontB01
P00501 344.624 54.583 1.5e-17 1.76e-17 1.58e-17 0.001 -0.68 undef 0.0 FrontB01
P07739 344.747 57.492 7.65e-13 9.1e-13 8.04e-13 0.002 -1.23 undef 19.189360354654845 FrontB01
P04292 344.966 52.707 4.96e-13 3.05e-13 1.59e-13 0.003 2.68 undef 0.0 FrontB01
P06127 344.917 57.216 7.22e-17 6.9e-17 5.16e-17 0.003 -1.31 undef 0.0 FrontB01
P09803 344.984 56.255 2.71e-14 1.34e-14 6.15e-15 0.003 -1.19 undef 0.0 FrontB01
P10410 340.173 60.726 4.34e-17 4.54e-17 3.36e-17 0.003 0.17 undef 0.0 FrontB02
P09803 345.014 56.081 2.66e-14 1.34e-14 6.1e-15 0.001 -1.2 undef 0.0 FrontC01
P10219 345.466 56.378 1.06e-14 5.81e-15 2.85e-15 0.003 -1.25 undef 0.0 FrontC01
P02844 345.326 57.499 1.49e-17 1.71e-17 1.54e-17 0.002 -1.25 undef 0.0 FrontC01
P03305 346.138 54.159 4.99e-14 2.52e-14 1.09e-14 0.002 -0.81 undef 0.0 FrontC01
P06201 346.089 58.319 2.87e-15 1.82e-15 9.37e-16 0.001 -1.22 undef 0.0 FrontC01
P09359 346.367 56.805 1.01e-14 5.92e-15 2.78e-15 0.002 -1.33 undef 0.0 FrontC01
P01253 346.943 59.285 4.52e-17 4.66e-17 3.67e-17 0.003 -1.23 undef 0.0 FrontC01
P06749 347.398 58.65 3.54e-15 2.14e-15 1.08e-15 0.003 -1.31 undef 0.0 FrontC01
