Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P05193 345.984 63.792 2.71e-17 2.32e-17 2.2e-17 0.001 1.0 undef 0.0 FrontC02
P03379 345.874 63.076 2.17e-15 1.18e-15 6.11e-16 0.001 1.34 undef 0.0 FrontC02
P03094 346.012 63.331 3.65e-15 2e-15 9.28e-16 0.002 2.05 undef 0.0 FrontC02
P03763 346.123 63.528 1.25e-17 1.35e-17 1.2e-17 0.001 1.32 undef 0.0 FrontC02
P05149 346.003 63.902 4.93e-16 3.09e-16 1.84e-16 0.003 0.93 undef 0.0 FrontC02
P00631 346.09 63.61 1.79e-15 1.06e-15 5.52e-16 0.004 1.91 undef 0.0 FrontC02
P03577 345.875 63.446 1.27e-16 9.3e-17 5.95e-17 0.001 1.82 undef 49.9176276771005 FrontC02
P05008 346.18 63.128 6.6e-15 3.52e-15 1.6e-15 0.001 1.98 undef 0.0 FrontC02
P02883 346.184 63.253 8.41e-16 5.09e-16 2.82e-16 0.0 1.74 undef 0.0 FrontC02
P02198 346.087 63.41 2.78e-13 3.51e-13 4.11e-13 0.001 0.91 undef 19.50225273546449 FrontC02
P06726 346.225 63.489 3.39e-15 1.78e-15 9.05e-16 0.002 1.47 undef 0.0 FrontC02
P10394 346.164 62.974 3.24e-17 3.35e-17 2.35e-17 0.0 1.19 undef 0.0 FrontC02
P02566 346.253 63.537 1.23e-17 1.49e-17 1.15e-17 -0.0 0.94 undef 0.0 FrontC02
P06216 346.173 63.363 2.34e-15 1.34e-15 7.12e-16 0.0 1.12 undef 0.0 FrontC02
P07655 346.254 63.283 1.13e-16 1.02e-16 6.61e-17 0.001 0.91 undef 51.03874227961819 FrontC02
P02205 346.333 62.91 1.01e-16 7.21e-17 5.25e-17 0.001 0.62 undef 50.02751788662631 FrontC02
P09231 346.225 63.642 3.42e-16 2.14e-16 1.39e-16 0.002 0.73 undef 0.0 FrontC02
P09566 346.322 63.263 4.02e-13 4.51e-13 4.18e-13 0.002 0.86 undef 18.777112166907663 FrontC02
P00059 346.448 63.348 2.17e-17 2.24e-17 1.77e-17 0.001 1.11 undef 0.0 FrontC02
P10150 346.256 63.534 1.39e-14 6.81e-15 3.29e-15 -0.0 0.89 undef 0.0 FrontC02
P05490 346.377 63.706 4.95e-16 3.26e-16 1.88e-16 0.002 0.48 undef 0.0 FrontC02
P07343 346.379 63.441 1.58e-15 9.14e-16 4.36e-16 0.001 0.67 undef 0.0 FrontC02
P09271 346.481 63.568 1.81e-14 9.18e-15 3.68e-15 0.002 0.51 undef 0.0 FrontC02
P01124 346.516 63.701 3.35e-14 1.66e-14 6.66e-15 0.003 -0.09 undef 0.0 FrontC02
P05206 346.486 63.393 1.97e-17 1.95e-17 1.53e-17 0.001 0.28 undef 0.0 FrontC02
P06502 346.483 63.499 2.18e-14 1.05e-14 4.78e-15 0.002 0.31 undef 0.0 FrontC02
P10140 346.503 63.517 9.58e-17 7.89e-17 5.22e-17 0.002 0.07 undef 49.80821917808219 FrontC02
P02197 346.488 63.698 1.17e-17 1.24e-17 1.11e-17 0.001 -0.16 undef 0.0 FrontC02
P04172 346.512 63.998 3.48e-16 2.61e-16 1.39e-16 0.001 0.18 undef 0.0 FrontC02
P07511 346.527 63.658 2.4e-16 1.71e-16 1.14e-16 0.003 -0.49 undef 0.0 FrontC02
P01803 346.57 63.568 2.2e-15 1.29e-15 6.43e-16 -0.0 -0.5 undef 0.0 FrontC02
P07489 346.54 63.319 6.08e-17 5.68e-17 4e-17 0.003 -0.25 undef 50.360110803324105 FrontC02
P09776 346.564 62.93 3.61e-16 2.69e-16 1.72e-16 0.002 0.29 undef 0.0 FrontC02
P00495 346.597 63.401 1.53e-17 1.51e-17 1.34e-17 0.001 0.01 undef 0.0 FrontC02
P00570 346.713 63.985 4.86e-16 3.26e-16 1.92e-16 0.002 -0.13 undef 0.0 FrontC02
P10260 346.739 64.169 1.92e-16 1.38e-16 9.02e-17 0.001 0.06 undef 0.0 FrontC02
P06380 346.639 63.514 2.72e-15 1.52e-15 7.69e-16 0.002 -0.72 undef 0.0 FrontC02
P08092 346.699 63.279 2.05e-17 1.94e-17 1.63e-17 -0.0 -0.17 undef 0.0 FrontC02
P01383 346.728 62.938 9.28e-15 5.03e-15 2.43e-15 0.002 0.16 undef 0.0 FrontC02
P09798 346.737 63.827 3.2e-15 1.81e-15 9.43e-16 -0.0 -1.03 undef 0.0 FrontC02
P03312 346.792 63.448 2.11e-15 1.23e-15 6.5e-16 0.001 -0.66 undef 0.0 FrontC02
P04061 346.804 63.51 5.2e-15 2.86e-15 1.35e-15 0.002 -1.02 undef 0.0 FrontC02
P04844 346.796 63.831 6.96e-17 5.56e-17 3.83e-17 0.001 -0.86 undef 49.48285247686445 FrontC02
P02239 346.75 63.938 6.94e-17 5.77e-17 3.91e-17 0.001 -0.24 undef 49.05558553696708 FrontC02
P02496 346.849 63.704 3.44e-14 1.66e-14 7.36e-15 0.003 -0.95 undef 0.0 FrontC02
P00144 346.995 64.144 2.72e-17 2.6e-17 1.92e-17 0.003 -0.26 undef 0.0 FrontC02
P05418 346.886 63.468 1.21e-15 7.23e-16 3.89e-16 0.003 -1.0 undef 0.0 FrontC02
P05481 346.923 63.25 4.25e-15 2.35e-15 1.26e-15 0.003 -0.88 undef 0.0 FrontC02
P07792 346.931 63.36 6.22e-16 4.22e-16 2.28e-16 0.003 -0.56 undef 0.0 FrontC02
P00341 346.817 62.626 2.75e-17 2.66e-17 2e-17 0.001 -0.0 undef 0.0 FrontC02
P03387 346.962 63.447 1.14e-16 9.48e-17 6.35e-17 0.001 -1.11 undef 51.03874227961819 FrontC02
P01280 347.091 63.402 2.01e-14 1.01e-14 4.61e-15 0.002 -1.1 undef 0.0 FrontC02
P10358 347.129 64.22 2.98e-15 1.72e-15 8.99e-16 0.001 -0.68 undef 0.0 FrontC02
P02839 347.257 63.547 1.57e-14 8.9e-15 3.65e-15 0.001 -1.63 undef 0.0 FrontC02
P06105 347.245 63.937 2.24e-16 1.69e-16 9.74e-17 0.002 -1.05 undef 0.0 FrontC02
P06000 347.121 63.671 3.47e-16 2.48e-16 1.64e-16 0.002 -1.68 undef 0.0 FrontC02
P06423 347.28 63.552 2.33e-16 1.69e-16 1.08e-16 0.001 -1.82 undef 0.0 FrontC02
P01424 347.332 63.651 7.69e-17 6.97e-17 4.7e-17 0.001 -1.86 undef 49.26829268292683 FrontC02
P08394 347.503 63.991 1.84e-16 1.43e-16 9e-17 0.001 -1.85 undef 0.0 FrontC02
P01092 347.444 63.133 3.49e-17 3.25e-17 2.45e-17 0.0 -1.05 undef 0.0 FrontC02
P09314 347.864 63.938 2.65e-13 1.25e-13 5.4e-14 0.002 -2.18 undef 0.0 FrontC02
P02905 347.904 63.598 3.34e-14 1.5e-14 7.16e-15 0.003 -1.93 undef 0.0 FrontC02
P03653 347.956 63.883 1.92e-17 8.96e-18 3.78e-18 0.0 -2.29 undef 0.0 FrontC02
P01849 348.119 64.287 6.26e-13 3.98e-13 2.1e-13 0.003 -1.6 undef 0.0 FrontC02
P05873 348.073 63.932 2.67e-16 2.02e-16 1.26e-16 0.002 -2.46 undef 0.0 FrontC02
P05296 348.797 64.029 4.73e-16 3.06e-16 1.89e-16 -0.0 -2.65 undef 0.0 FrontC02
P01940 349.1 63.084 3.33e-15 1.88e-15 9.78e-16 0.001 -1.5 undef 0.0 FrontC02
P00068 349.209 64.601 1.04e-14 5.5e-15 2.41e-15 0.003 -2.61 undef 0.0 FrontC02
P02033 349.354 65.124 7.39e-13 5.05e-13 3.03e-13 0.003 -1.63 undef 0.0 FrontC02
P06393 349.776 65.303 9.92e-16 6.54e-16 3.79e-16 0.002 -2.1 undef 0.0 FrontC02
P07830 350.208 64.587 6.01e-17 5.45e-17 4e-17 0.001 -2.86 undef 49.16170903190913 FrontC02
P07645 350.196 65.898 4.05e-17 3.72e-17 2.49e-17 0.002 -1.7 undef 0.0 FrontC02
P09192 351.883 64.145 7.44e-17 6.3e-17 4.11e-17 0.001 -2.98 undef 49.375339489407935 FrontC02
