Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P09714 292.023 98.721 1.72e-16 1.83e-16 1.58e-16 0.005 -1.36 undef 0.0 LeftE04
P09069 292.033 95.26 3.61e-15 2.9e-15 1.38e-15 0.004 -2.43 undef 0.0 LeftE04
P01880 292.015 97.028 1.58e-14 8.51e-15 4.19e-15 0.003 -2.38 undef 0.0 LeftE04
P04387 292.216 98.289 2.74e-13 1.23e-13 5.11e-14 0.003 -1.74 undef 0.0 LeftE04
P05098 292.125 99.768 9.35e-15 5.64e-15 2.86e-15 0.004 -1.04 undef 0.0 LeftE04
P07993 292.325 98.573 1.88e-14 9.64e-15 5.38e-15 0.004 -1.67 undef 0.0 LeftE04
P00544 292.227 95.308 3.56e-15 2.47e-15 1.25e-15 0.003 -3.73 undef 0.0 LeftE04
P07261 292.179 103.243 1.22e-16 1.16e-16 8.74e-17 0.003 -1.02 undef 49.80821917808219 LeftE04
P03433 292.35 96.854 6.38e-12 4.08e-12 2.04e-12 0.004 -2.3 undef 0.0 LeftE04
P04868 292.381 98.926 6.36e-17 8.67e-17 7.67e-17 0.004 -1.38 undef 0.0 LeftE04
P06736 292.46 98.997 1.23e-17 2.04e-17 2.46e-17 0.005 -1.29 undef 0.0 LeftE04
P10031 292.469 99.692 2.71e-14 1.4e-14 6.28e-15 0.002 -0.8 undef 0.0 LeftE04
P06180 292.58 100.292 1.22e-14 8.08e-15 4.6e-15 0.005 -0.96 undef 0.0 LeftE04
P01038 292.4 98.603 2.21e-16 2.58e-16 1.59e-16 0.004 -1.73 undef 0.0 LeftE04
P10259 292.568 100.183 5.87e-15 3.37e-15 1.84e-15 0.004 -1.01 undef 0.0 LeftE04
P05951 292.647 99.369 2.2e-17 3.22e-17 3.47e-17 0.005 -1.33 undef 0.0 LeftE04
P07663 292.696 99.395 1.17e-12 1.08e-12 8.18e-13 0.001 -0.82 undef 0.0 LeftE04
P05664 292.668 100.487 7.68e-16 6.2e-16 5.21e-16 0.004 -1.11 undef 49.375339489407935 LeftE04
P07216 292.72 98.44 7.12e-16 6.29e-16 3.89e-16 0.005 -1.96 undef 49.59083469721767 LeftE04
P09983 292.848 99.108 4.63e-14 2.8e-14 1.03e-14 0.005 -1.46 undef 0.0 LeftE04
P07131 292.775 98.594 3.37e-17 1.96e-17 9.51e-18 0.005 -1.83 undef 0.0 LeftE04
P07508 292.822 103.486 6.57e-14 3.24e-14 1.47e-14 0.004 -0.6 undef 0.0 LeftE04
P01148 292.898 101.442 3.41e-14 1.95e-14 9.53e-15 0.005 -0.88 undef 0.0 LeftE04
P06242 292.83 97.29 1.43e-17 2.05e-17 2.29e-17 0.004 -2.31 undef 0.0 LeftE04
P10228 292.726 98.577 6.81e-15 3.78e-15 1.83e-15 0.001 -0.75 undef 0.0 LeftE04
P01272 292.893 97.262 3.24e-14 1.82e-14 1.03e-14 0.005 -2.4 undef 0.0 LeftE04
P03583 292.781 100.13 1.38e-12 8.61e-13 5.25e-13 0.002 -0.86 undef 0.0 LeftE04
P07932 292.932 95.834 2.28e-13 1.08e-13 4.03e-14 0.003 -2.57 undef 0.0 LeftE04
P01333 292.896 98.22 2.75e-13 4.7e-13 7.62e-13 0.002 -0.78 undef 0.0 LeftE04
P06636 292.95 102.043 1.56e-17 2.04e-17 1.79e-17 0.003 -1.12 undef 0.0 LeftE04
P04435 292.961 100.482 8.05e-17 3.76e-17 1.83e-17 0.005 -1.13 undef 0.0 LeftE04
P02491 293.115 99.963 4.2e-17 5.02e-17 4.58e-17 0.004 -1.26 undef 0.0 LeftE04
P08500 293.184 103.552 1.34e-15 9.24e-16 4.75e-16 0.002 -1.15 undef 0.0 LeftE04
P02738 293.134 97.988 5.76e-13 3.15e-13 1.48e-13 0.001 -0.82 undef 0.0 LeftE04
P06857 293.105 99.861 1.26e-15 7.4e-16 5.32e-16 0.002 -0.92 undef 0.0 LeftE04
P07971 293.144 96.752 1.55e-15 1.03e-15 5.77e-16 0.001 -1.11 undef 0.0 LeftE04
P03207 293.127 97.17 1.42e-16 1.47e-16 1.32e-16 0.003 -2.37 undef 0.0 LeftE04
P09745 293.191 101.583 2.09e-15 1.33e-15 6.88e-16 0.001 -1.14 undef 0.0 LeftE04
P01011 293.319 95.28 2.06e-17 2.61e-17 2.81e-17 0.005 -2.66 undef 0.0 LeftE04
P04737 293.369 101.758 6.82e-14 4.29e-14 1.8e-14 0.004 -0.92 undef 0.0 LeftE04
P07352 293.39 96.576 3.16e-14 1.72e-14 9.6e-15 0.004 -2.58 undef 0.0 LeftE04
P00131 293.48 97.255 5.48e-13 2.93e-13 1.31e-13 0.002 -1.03 undef 0.0 LeftE04
P09928 293.349 98.133 1.1e-13 5.97e-14 3.42e-14 0.004 -2.13 undef 0.0 LeftE04
P05244 293.357 98.48 8.7e-16 5.85e-16 3.61e-16 0.003 -0.96 undef 0.0 LeftE04
P03031 293.375 102.054 6.4e-15 4.55e-15 2.77e-15 0.004 -0.94 undef 0.0 LeftE04
P00379 293.351 97.579 1.62e-17 2.17e-17 1.7e-17 0.003 -1.01 undef 0.0 LeftE04
P09340 293.393 97.03 7.46e-16 6.23e-16 4.65e-16 0.005 -2.45 undef 49.59083469721767 LeftE04
P06226 293.678 98.627 3.46e-17 4.56e-17 4.17e-17 0.005 -1.9 undef 0.0 LeftE04
P00576 293.743 101.172 8.25e-16 7.34e-16 4.47e-16 0.002 -1.16 undef 0.0 LeftE04
P10045 293.655 101.797 2.81e-17 4.06e-17 3.99e-17 0.003 -0.98 undef 0.0 LeftE04
P08802 293.66 98.807 8.84e-17 7.52e-17 6.38e-17 0.002 -0.99 undef 48.531767218366255 LeftE04
P06557 293.745 96.834 3.9e-16 3.3e-16 2.01e-16 0.002 -1.2 undef 0.0 LeftE04
P04963 293.671 98.993 4.13e-12 2.17e-12 1.19e-12 0.005 -1.87 undef 0.0 LeftE04
P06728 293.863 98.572 1.4e-17 1.6e-17 1.54e-17 0.001 -1.09 undef 0.0 LeftE04
P01822 293.834 100.186 1.73e-14 9.57e-15 4.01e-15 0.003 -1.3 undef 0.0 LeftE04
P01547 293.996 98.338 4.5e-14 2.33e-14 1e-14 0.002 -1.19 undef 0.0 LeftE04
P05910 294.073 97.183 2.66e-16 1.9e-16 1.29e-16 0.001 -1.44 undef 50.471960022209885 LeftE04
P01404 293.969 97.995 1.19e-15 8.33e-16 5.02e-16 -0.001 -1.26 undef 0.0 LeftE04
P08645 294.145 96.602 2.51e-14 1.41e-14 6.51e-15 0.003 -2.49 undef 0.0 LeftE04
P06894 294.028 100.573 2.4e-16 1.67e-16 1.11e-16 0.002 -1.36 undef 49.80821917808219 LeftE04
P02962 294.189 100.491 3.2e-17 4.41e-17 4.89e-17 0.004 -1.33 undef 0.0 LeftE04
P05870 294.208 98.721 4.12e-14 2.1e-14 9.46e-15 0.001 -1.26 undef 0.0 LeftE04
P05224 294.143 97.879 6.58e-17 7.52e-17 8.56e-17 0.003 -2.26 undef 0.0 LeftE04
P08554 294.156 95.587 1.62e-15 1.23e-15 7.74e-16 0.002 -2.7 undef 0.0 LeftE04
P09860 294.137 95.957 2.27e-15 1.54e-15 9.22e-16 0.003 -2.61 undef 0.0 LeftE04
P07076 294.28 98.891 1.8e-16 1.65e-16 1.01e-16 -0.0 -1.5 undef 49.80821917808219 LeftE04
P09746 294.269 98.573 1.11e-12 6.07e-13 3e-13 0.003 -1.49 undef 0.0 LeftE04
P09514 294.35 95.191 2.31e-12 1.07e-12 4.82e-13 0.004 -2.74 undef 0.0 LeftE04
P01948 294.505 98.496 2.24e-15 1.3e-15 7.73e-16 0.002 -1.81 undef 0.0 LeftE04
P08220 294.51 99.65 1.68e-17 1.84e-17 1.79e-17 0.002 -1.59 undef 0.0 LeftE04
P08599 294.685 100.494 3.51e-16 2.82e-16 1.72e-16 0.002 -1.58 undef 0.0 LeftE04
P00867 294.646 99.012 2.75e-16 2.21e-16 1.57e-16 0.0 -1.8 undef 50.81050866405813 LeftE04
P01152 294.782 98.769 4.89e-17 4.32e-17 3.42e-17 0.003 -1.9 undef 0.0 LeftE04
P02757 294.952 97.847 1.27e-17 1.22e-17 1.27e-17 0.001 -1.89 undef 0.0 LeftE04
P02256 294.819 98.0 6.23e-16 3.43e-16 2.42e-16 0.001 -1.9 undef 0.0 LeftE04
P03518 294.938 103.796 7.83e-17 8.44e-17 5.41e-17 0.001 -1.45 undef 0.0 LeftE04
P01483 294.87 97.855 2.62e-14 1.39e-14 5.52e-15 0.001 -2.0 undef 0.0 LeftE04
P05756 294.863 100.094 4.66e-14 2.31e-14 9.24e-15 0.003 -1.72 undef 0.0 LeftE04
P06083 294.883 98.449 6.65e-16 4.59e-16 3.06e-16 0.002 -2.03 undef 0.0 LeftE04
P04661 294.767 100.595 9.13e-15 8.73e-14 3.2e-13 0.005 -1.49 undef 0.0 LeftE04
P01560 294.963 100.189 1.45e-15 9.94e-16 6.31e-16 0.004 -1.64 undef 50.58430717863105 LeftE04
P05276 295.353 98.365 1.24e-15 7.84e-16 4.73e-16 0.003 -2.19 undef 0.0 LeftE04
P07637 295.319 100.071 4.63e-16 4.11e-16 2.07e-16 0.003 -1.97 undef 0.0 LeftE04
P00039 295.436 97.927 1.56e-15 1.17e-15 7.34e-16 0.004 -2.27 undef 0.0 LeftE04
P05985 295.385 100.047 1.82e-17 9.5e-18 4.08e-18 0.004 -1.97 undef 0.0 LeftE04
P05845 295.803 101.179 2.19e-15 1.61e-15 9.88e-16 0.003 -1.5 undef 0.0 LeftE04
P10184 295.837 97.331 5.29e-17 7.59e-17 5.9e-17 0.003 -2.43 undef 0.0 LeftE04
P02166 296.1 101.171 9.65e-14 5.3e-14 2.89e-14 0.005 -1.44 undef 0.0 LeftE04
P03276 295.991 97.01 6.03e-14 2.77e-14 1.06e-14 0.003 -2.22 undef 0.0 LeftE04
P06012 296.159 95.761 1.26e-15 7.62e-16 3.84e-16 0.003 -2.06 undef 0.0 LeftE04
P01965 296.295 101.787 2.25e-16 2.36e-16 1.81e-16 0.004 -1.44 undef 0.0 LeftE04
P00008 296.562 100.278 1.06e-16 1.33e-16 1.02e-16 0.005 -1.77 undef 0.0 LeftE04
P05427 296.724 96.969 4.88e-17 5.18e-17 3.95e-17 0.002 -2.32 undef 0.0 LeftE04
P02532 296.872 98.599 9.82e-15 5.86e-15 3.39e-15 0.002 -2.44 undef 0.0 LeftE04
