Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P06812 235.17 46.513 1.17e-15 8.37e-16 4.98e-16 0.003 -2.09 undef 0.0 LeftA01
P05447 235.303 53.116 1.08e-14 5.9e-15 2.8e-15 0.001 -2.38 undef 0.0 LeftA01
P07198 235.112 51.967 1.61e-12 1.02e-12 5.43e-13 0.003 -2.3 undef 0.0 LeftA01
P05703 235.24 52.478 7.68e-16 5.76e-16 3.53e-16 0.003 -2.16 undef 0.0 LeftA01
P05738 235.23 49.96 3.86e-17 4.37e-17 3.76e-17 0.001 -2.01 undef 0.0 LeftA01
P08721 235.277 52.506 1.25e-12 1.34e-12 1.16e-12 0.002 -2.34 undef 18.746133223345016 LeftA01
P00403 235.203 49.951 5.22e-17 5.38e-17 4.43e-17 0.002 -1.58 undef 0.0 LeftA01
P08211 235.484 50.041 1.86e-17 2.27e-17 2.1e-17 0.003 -1.8 undef 0.0 LeftA01
P00679 235.451 48.928 6.43e-14 3.17e-14 1.44e-14 0.001 -2.04 undef 0.0 LeftA01
P06453 235.422 51.239 4.78e-17 2.33e-17 1.01e-17 0.0 -2.07 undef 0.0 LeftA01
P04763 235.426 52.701 6.28e-15 3.66e-15 1.88e-15 0.003 -2.43 undef 0.0 LeftA01
P06162 235.476 53.373 1.56e-16 1.43e-16 1.05e-16 0.002 -2.44 undef 48.949919224555735 LeftA01
P02114 235.392 54.842 1.57e-15 1.05e-15 5.88e-16 0.002 -2.56 undef 0.0 LeftA01
P05079 235.443 49.26 1.33e-12 7.23e-13 3.64e-13 0.002 -1.69 undef 0.0 LeftA01
P02879 235.519 50.37 5.66e-16 4.3e-16 2.74e-16 0.002 -2.21 undef 0.0 LeftA01
P06975 235.598 49.755 2.51e-17 1.14e-17 4.9e-18 0.005 -2.11 undef 0.0 LeftA01
P07404 235.655 49.934 1.96e-12 1.36e-12 7.78e-13 0.001 -1.95 undef 0.0 LeftA01
P05303 235.754 53.146 3.83e-16 3.05e-16 1.97e-16 0.003 -2.6 undef 51.97255574614066 LeftA01
P01455 235.677 50.179 1.32e-17 1.69e-17 1.67e-17 0.003 -2.29 undef 0.0 LeftA01
P07840 235.711 53.13 2.93e-14 1.51e-14 6.93e-15 0.003 -2.63 undef 0.0 LeftA01
P08257 235.762 50.073 7.29e-15 4.29e-15 2.1e-15 0.003 -2.42 undef 0.0 LeftA01
P07032 235.718 49.315 5.64e-15 3.41e-15 1.82e-15 0.002 -2.32 undef 0.0 LeftA01
P00616 235.926 49.875 1.72e-12 1.59e-12 1.2e-12 0.0 -2.59 undef 0.0 LeftA01
P01977 235.763 49.887 5.53e-16 4.2e-16 2.7e-16 0.002 -2.77 undef 0.0 LeftA01
P09643 235.824 50.03 1.45e-17 1.79e-17 1.76e-17 0.003 -2.65 undef 0.0 LeftA01
P07125 235.94 49.692 3.49e-16 2.77e-16 1.85e-16 0.004 -2.75 undef 50.02751788662631 LeftA01
P09386 235.894 54.816 1.95e-16 1.64e-16 1.17e-16 0.002 -2.65 undef 50.02751788662631 LeftA01
P09305 235.973 49.992 4.51e-17 4.78e-17 4.11e-17 0.003 -2.71 undef 0.0 LeftA01
P07545 235.912 50.246 5.67e-15 3.31e-15 1.71e-15 0.002 -2.89 undef 0.0 LeftA01
P06211 236.009 51.059 1.51e-17 7.89e-18 3.54e-18 0.002 -2.78 undef 0.0 LeftA01
P08738 236.08 51.613 2.44e-15 1.53e-15 8.54e-16 0.003 -2.91 undef 0.0 LeftA01
P07328 235.995 49.856 2.94e-14 1.55e-14 7.23e-15 0.002 -3.04 undef 0.0 LeftA01
P06633 236.04 52.489 1.87e-17 2.27e-17 2.11e-17 0.004 -2.83 undef 0.0 LeftA01
P10380 236.196 50.977 3.31e-14 1.74e-14 8.27e-15 0.002 -3.39 undef 0.0 LeftA01
P08256 236.628 50.862 2.7e-15 1.73e-15 9.27e-16 0.002 -3.35 undef 0.0 LeftA01
P05179 236.469 50.605 2.32e-17 2.79e-17 2.46e-17 0.004 -3.33 undef 0.0 LeftA01
P01115 236.689 50.781 5.95e-17 5.95e-17 4.84e-17 0.002 -3.48 undef 0.0 LeftA01
P04298 236.864 48.218 1.93e-14 1.06e-14 5.12e-15 0.002 -2.92 undef 0.0 LeftA01
P09406 237.008 49.725 1.01e-17 5.64e-18 2.7e-18 0.003 -3.49 undef 0.0 LeftA01
P02480 237.154 48.605 5.33e-16 4.06e-16 2.62e-16 0.004 -3.27 undef 0.0 LeftA01
P00626 237.43 50.623 6.74e-16 4.86e-16 3.14e-16 0.002 -3.99 undef 0.0 LeftA01
P08134 237.673 50.429 3.97e-16 3.24e-16 2.11e-16 0.002 -3.94 undef 51.97255574614066 LeftA01
P03397 237.868 50.342 1.04e-17 5.57e-18 2.52e-18 0.001 -3.99 undef 0.0 LeftA01
P01584 237.81 52.156 2e-12 1.41e-12 8.45e-13 0.002 -4.1 undef 0.0 LeftA01
P01980 237.93 53.551 3.57e-16 2.97e-16 1.92e-16 0.002 -3.71 undef 49.699289229086936 LeftA01
P02246 238.186 50.182 1.93e-14 1.05e-14 5.14e-15 0.003 -4.0 undef 0.0 LeftA01
P05583 238.25 52.699 1.88e-15 1.25e-15 6.79e-16 0.004 -3.91 undef 0.0 LeftA01
P10452 238.683 52.167 1.31e-16 1.2e-16 8.74e-17 0.003 -4.15 undef 49.05558553696708 LeftA01
P09420 238.721 52.553 6.4e-16 4.89e-16 2.94e-16 0.003 -4.19 undef 0.0 LeftA01
P03410 239.133 49.299 1.84e-16 1.65e-16 1.18e-16 0.002 -4.0 undef 50.360110803324105 LeftA01
P04701 240.042 54.224 2.17e-14 1.14e-14 5.43e-15 0.0 -4.25 undef 0.0 LeftB01
P00905 240.149 49.764 1.2e-12 6.5e-13 3.12e-13 0.004 -4.32 undef 0.0 LeftB01
P02692 240.221 49.867 2.53e-14 1.36e-14 6.21e-15 0.004 -4.34 undef 0.0 LeftB01
P01839 240.576 48.688 3.75e-14 1.88e-14 8.8e-15 0.003 -3.97 undef 0.0 LeftB01
P08192 240.918 47.434 5.12e-15 3.18e-15 1.67e-15 0.002 -3.85 undef 0.0 LeftB01
P09473 240.95 50.144 6.62e-17 6.98e-17 5.3e-17 0.003 -4.53 undef 0.0 LeftB01
P04668 241.658 52.82 7.79e-14 3.91e-14 1.72e-14 0.004 -4.8 undef 0.0 LeftB01
P07453 241.926 56.419 6.81e-15 3.92e-15 2.01e-15 0.002 -4.14 undef 0.0 LeftB01
P07368 244.774 54.965 7.19e-16 5.36e-16 3.26e-16 0.003 -4.9 undef 0.0 LeftB01
P10111 229.272 44.94 6.76e-17 6.91e-17 5.68e-17 0.002 -0.82 undef 0.0 UpA01
