Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P02502 276.791 88.982 6.93e-16 4.41e-16 2.28e-16 0.001 -1.9 undef 0.0 LeftD03
P07407 276.92 89.06 1.19e-17 1.26e-17 1.02e-17 0.002 -2.05 undef 0.0 LeftD03
P09763 276.966 89.868 1.4e-14 6.96e-15 3.02e-15 -0.0 -4.14 undef 0.0 LeftD03
P07771 277.023 88.191 1.3e-15 9.75e-16 3.8e-16 0.002 -0.37 undef 0.0 LeftD03
P02521 277.029 89.304 1.7e-14 8.21e-15 3.51e-15 0.001 -3.41 undef 0.0 LeftD03
P00404 277.058 88.628 6.11e-16 3.77e-16 1.9e-16 0.001 -1.98 undef 0.0 LeftD03
P04631 277.015 89.805 2.23e-15 1.24e-15 6.28e-16 -0.0 -4.16 undef 0.0 LeftD03
P00840 277.045 89.468 6.89e-17 5.72e-17 3.22e-17 -0.001 -3.3 undef 50.471960022209885 LeftD03
P01888 277.127 89.472 3.54e-17 3.51e-17 2.32e-17 -0.0 -3.38 undef 49.16170903190913 LeftD03
P01235 277.101 89.593 1.4e-15 7.97e-16 3.62e-16 0.004 -4.02 undef 0.0 LeftD03
P03252 277.295 89.836 2.52e-15 1.47e-15 7.01e-16 -0.0 -3.79 undef 0.0 LeftD03
P09830 277.284 89.758 1.35e-15 8.39e-16 3.75e-16 0.001 -4.46 undef 0.0 LeftD03
P05459 277.32 89.187 1.43e-16 9.95e-17 6.04e-17 0.003 -2.53 undef 0.0 LeftD03
P02414 277.371 89.496 1.48e-16 1.01e-16 6.16e-17 0.001 -3.95 undef 0.0 LeftD03
P05796 277.476 89.287 1.01e-14 4.46e-15 2.28e-15 -0.0 -3.45 undef 0.0 LeftD03
P00320 277.324 89.447 5.25e-17 4.64e-17 2.99e-17 0.001 -3.11 undef 49.48285247686445 LeftD03
P06060 277.403 89.807 8e-16 4.44e-16 2.7e-16 0.003 -4.24 undef 0.0 LeftD03
P10304 277.475 89.207 1.2e-13 5.85e-14 2.54e-14 0.002 -1.16 undef 0.0 LeftD03
P00412 277.545 89.675 2.1e-15 1.18e-15 6.41e-16 0.0 -3.9 undef 0.0 LeftD03
P09656 277.81 89.824 3.99e-16 2.47e-16 1.49e-16 -0.0 -3.95 undef 0.0 LeftD03
P02660 276.762 90.075 9.59e-17 6.73e-17 4.71e-17 0.001 -2.98 undef 0.0 LeftD04
P01475 277.183 90.139 2.28e-13 1.04e-13 5.26e-14 0.001 -3.54 undef 0.0 LeftD04
P05199 277.278 90.101 4.82e-15 2.76e-15 1.22e-15 0.001 -3.82 undef 0.0 LeftD04
P09302 277.586 90.44 5.61e-14 3.05e-14 1.29e-14 0.005 -0.74 undef 0.0 LeftD04
P07648 278.134 90.084 7.48e-17 7.76e-17 6.18e-17 0.005 -1.08 undef 0.0 LeftD04
P01852 278.004 90.104 3.68e-16 4.02e-16 2.53e-16 0.003 -0.88 undef 49.26829268292683 LeftD04
P09436 278.063 90.368 7.97e-17 8.82e-17 7.87e-17 0.001 -0.93 undef 0.0 LeftD04
P01191 278.062 90.32 1.76e-13 1.07e-13 4.08e-14 0.005 -3.88 undef 0.0 LeftD04
P07396 278.542 90.368 8.46e-14 4.41e-14 2.21e-14 0.003 -1.39 undef 0.0 LeftD04
P01524 278.646 90.485 1.88e-14 1.05e-14 5.31e-15 0.005 -1.68 undef 0.0 LeftD04
P07095 278.664 90.59 3.15e-16 2.11e-16 1.23e-16 -0.0 -5.09 undef 0.0 LeftD04
