Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P00041 283.373 151.66 3.29e-15 1.82e-15 9.78e-16 0.003 0.23 undef 0.0 DownB03
P09226 290.693 150.991 2.11e-15 1.47e-15 7.04e-16 0.003 0.04 undef 0.0 DownB03
P06791 290.776 150.885 1.79e-16 1.43e-16 9.6e-17 -0.0 0.1 undef 0.0 DownB03
P09608 290.353 150.958 2.9e-14 1.54e-14 5.72e-15 0.002 0.26 undef 0.0 DownB03
P01823 290.083 151.049 8.86e-17 8.98e-17 5.37e-17 0.002 0.21 undef 49.59083469721767 DownB03
P05970 288.844 151.126 3.13e-15 1.94e-15 1.1e-15 0.003 0.25 undef 0.0 DownB03
P04684 291.297 150.99 2.18e-14 1.2e-14 5.46e-15 0.002 -0.36 undef 0.0 DownB03
P05973 291.017 150.99 5.25e-16 3.94e-16 2.26e-16 0.001 -0.21 undef 0.0 DownB03
P08659 291.129 150.946 7.88e-15 4.61e-15 2.07e-15 0.001 -0.42 undef 0.0 DownB03
P00175 291.481 150.909 7.43e-13 5.32e-13 2.31e-13 0.002 -0.79 undef 0.0 DownB03
P05031 290.951 151.167 2.05e-14 9.98e-15 4.95e-15 0.001 -0.3 undef 0.0 DownB03
P02383 288.274 151.37 1.87e-15 1.09e-15 6.12e-16 0.002 0.09 undef 0.0 DownB03
P04471 290.059 150.992 1.4e-17 1.59e-17 1.37e-17 0.001 0.01 undef 0.0 DownB03
P08044 293.815 150.575 2.35e-15 1.3e-15 7.15e-16 0.003 -0.77 undef 0.0 DownB03
P04810 290.533 151.195 6.19e-15 4.01e-15 1.7e-15 0.001 -0.39 undef 0.0 DownB03
P00524 290.141 151.18 6.16e-13 3.37e-13 1.82e-13 0.002 -0.29 undef 0.0 DownB03
P05640 290.632 151.194 4.5e-13 2.56e-13 1.18e-13 0.0 -0.73 undef 0.0 DownB03
P03852 288.752 151.449 6.72e-15 3.76e-15 1.71e-15 0.002 -0.13 undef 0.0 DownB03
P02714 291.726 150.896 3.95e-15 2.45e-15 1.21e-15 0.003 -1.01 undef 0.0 DownB03
P03140 291.377 151.1 5.95e-13 3.53e-13 1.67e-13 0.001 -1.08 undef 0.0 DownB03
P07839 286.865 151.719 8.91e-15 4.52e-15 2.12e-15 -0.0 -0.06 undef 0.0 DownB03
P03609 289.834 151.418 7.57e-15 4.67e-15 2.38e-15 0.003 -0.61 undef 0.0 DownB03
P09277 292.974 150.956 3.52e-16 2.38e-16 1.36e-16 0.005 -1.03 undef 0.0 DownB03
P08533 292.236 151.158 1.77e-14 8.58e-15 4.34e-15 0.001 -1.12 undef 0.0 DownB03
P06284 290.159 151.445 4.01e-17 3.93e-17 2.85e-17 0.001 -0.63 undef 0.0 DownB03
P06346 291.402 151.396 2.82e-13 1.36e-13 6.73e-14 0.001 -1.24 undef 0.0 DownB03
P01271 291.127 151.331 1.05e-14 5.26e-15 2.3e-15 0.003 -1.34 undef 0.0 DownB03
P03446 291.946 151.29 5.49e-17 4.61e-17 3.29e-17 0.002 -1.21 undef 48.84470714669533 DownB03
P03710 289.624 151.334 4.42e-13 2.31e-13 1.09e-13 0.001 -0.7 undef 0.0 DownB03
P03510 290.299 151.415 3.13e-14 1.45e-14 6.4e-15 0.002 -1.06 undef 0.0 DownB03
P07983 290.083 151.49 1.76e-14 9.7e-15 4.43e-15 0.001 -0.9 undef 0.0 DownB03
P08348 288.374 151.742 6.36e-13 6.62e-13 4.75e-13 0.001 -0.42 undef 0.0 DownB03
P05417 290.387 151.472 3.59e-14 1.74e-14 7.25e-15 0.001 -1.21 undef 0.0 DownB03
P02318 291.25 151.452 1.12e-15 6.62e-16 4.06e-16 0.001 -1.63 undef 0.0 DownB03
P06447 293.269 151.234 1.69e-15 9.63e-16 5.06e-16 0.001 -1.46 undef 0.0 DownB03
P04880 293.772 151.086 6.94e-16 4.72e-16 2.46e-16 0.001 -1.06 undef 0.0 DownB03
P04178 290.822 151.517 3.5e-13 1.58e-13 7.67e-14 0.003 -1.54 undef 0.0 DownB03
P01142 290.914 151.524 1.99e-15 1.18e-15 6.72e-16 0.001 -1.61 undef 0.0 DownB03
P06945 290.687 151.532 1.14e-16 8.6e-17 6.06e-17 0.001 -1.2 undef 49.80821917808219 DownB03
P03539 292.266 151.459 4.45e-17 4.34e-17 3.2e-17 0.001 -1.63 undef 0.0 DownB03
P08531 291.353 151.442 1.95e-16 1.53e-16 9.73e-17 -0.001 -1.7 undef 0.0 DownB03
P05386 287.008 152.108 2.01e-15 1.12e-15 6.03e-16 -0.001 -0.55 undef 0.0 DownB03
P06251 292.23 151.557 3.43e-17 3.24e-17 2.42e-17 -0.0 -1.79 undef 0.0 DownB03
P06937 292.84 151.588 2.7e-16 2.45e-16 1.32e-16 0.002 -1.58 undef 0.0 DownB03
P08247 289.882 151.981 5.63e-13 2.83e-13 1.28e-13 0.001 -1.21 undef 0.0 DownB03
P05813 294.198 151.359 2.04e-15 1.29e-15 6.55e-16 0.0 -1.55 undef 0.0 DownB03
P07559 291.653 151.762 3.2e-15 1.71e-15 8.07e-16 -0.0 -1.94 undef 0.0 DownB03
P06751 289.514 152.064 8.45e-13 4.92e-13 3.1e-13 0.002 -1.18 undef 0.0 DownB03
P03718 294.582 151.465 7.98e-17 7.57e-17 5.31e-17 0.0 -1.54 undef 50.81050866405813 DownB03
P01736 290.163 152.069 4.13e-13 2.14e-13 1.21e-13 0.003 -1.51 undef 0.0 DownB03
P08788 291.905 151.956 4.86e-16 3.42e-16 2.18e-16 -0.0 -2.07 undef 0.0 DownB03
P01826 289.255 152.352 2.5e-14 1.29e-14 6.25e-15 0.003 -1.26 undef 0.0 DownB03
P04708 293.144 151.822 9.05e-15 5.05e-15 2.15e-15 0.002 -2.09 undef 0.0 DownB03
P07876 288.973 152.391 3.23e-15 1.8e-15 8.65e-16 0.004 -1.56 undef 0.0 DownB03
P01066 288.807 152.669 1.45e-15 9.54e-16 4.92e-16 0.003 -1.18 undef 0.0 DownB03
P06424 292.032 152.488 3.87e-15 2.19e-15 1.05e-15 0.002 -2.32 undef 0.0 DownB03
P07236 293.917 152.34 3.81e-16 3e-16 1.73e-16 0.003 -2.32 undef 0.0 DownB03
P09046 296.598 152.561 3.25e-17 3.08e-17 2.17e-17 0.003 -2.14 undef 0.0 DownB03
P09661 294.041 152.959 5.98e-16 3.83e-16 2.66e-16 0.002 -2.42 undef 0.0 DownB03
P06068 292.125 153.193 1.61e-16 1.38e-16 7.6e-17 0.003 -2.5 undef 50.471960022209885 DownB03
P06769 291.423 155.137 1.34e-16 1.07e-16 7.36e-17 0.001 -2.28 undef 50.471960022209885 DownB03
P00125 294.624 156.812 1.81e-16 1.29e-16 7.88e-17 0.001 -2.57 undef 51.97255574614066 DownB03
P07246 290.672 159.547 3.24e-17 4.91e-17 4.95e-17 0.003 -2.81 undef 0.0 DownB03
P05129 290.936 159.987 1.4e-13 8.02e-14 3.46e-14 0.004 -3.12 undef 0.0 DownB03
P08315 292.828 162.488 3.46e-15 2.9e-15 1.8e-15 0.007 -3.05 143 0.0 DownB03
