Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P05719 86.402 1.339 7.16e-15 3.16e-15 1.57e-15 -0.0 1.12 undef 0.0 UpD04
P06288 63.682 1.351 5.53e-15 2.64e-15 1.3e-15 0.002 -1.74 undef 0.0 UpD04
P04570 72.661 1.372 9.19e-14 3.9e-14 1.9e-14 -0.001 -1.16 undef 0.0 UpD04
P06919 67.645 1.517 1.78e-16 1.15e-16 6.74e-17 0.002 -2.97 undef 0.0 UpD04
P00935 82.346 1.396 1.5e-13 1.31e-13 1.03e-13 0.002 0.71 undef 0.0 UpD04
P02423 70.167 1.309 1.44e-16 1.01e-16 5.91e-17 0.001 -1.34 undef 0.0 UpD04
P04416 81.421 1.28 8.36e-17 5.51e-17 3.79e-17 0.0 1.21 undef 0.0 UpD04
P00167 81.536 1.236 5.35e-15 2.7e-15 1.12e-15 0.001 1.15 undef 0.0 UpD04
P07435 74.262 1.364 5.92e-14 3.17e-14 1.59e-14 -0.001 0.22 undef 0.0 UpD04
P06960 73.954 1.404 3.6e-17 2.89e-17 1.99e-17 0.0 -0.25 undef 50.471960022209885 UpD04
P09431 79.809 1.306 1.78e-15 7.23e-16 4.27e-16 0.001 1.36 undef 0.0 UpD04
P08190 74.467 1.337 3.17e-15 1.61e-15 6.94e-16 0.0 -0.24 undef 0.0 UpD04
P10386 67.037 1.438 1.92e-15 9.69e-16 4.96e-16 0.003 -1.92 undef 0.0 UpD04
P01730 58.996 1.456 5.63e-15 2.51e-15 1.09e-15 0.002 -2.73 undef 0.0 UpD04
P03824 74.879 1.422 9.58e-16 5.47e-16 2.75e-16 0.0 0.08 undef 0.0 UpD04
P01653 83.614 1.25 1.79e-16 1.14e-16 6.39e-17 0.001 1.64 undef 0.0 UpD04
P07699 69.506 1.522 3.17e-16 1.93e-16 1.05e-16 0.002 -2.35 undef 0.0 UpD04
P05124 81.966 1.431 6.06e-14 3.3e-14 1.39e-14 0.001 1.55 undef 0.0 UpD04
P04856 87.23 1.449 1.22e-15 7.14e-16 3.51e-16 -0.001 2.02 undef 0.0 UpD04
P08226 68.351 1.602 4.68e-17 3.27e-17 1.81e-17 0.001 -2.15 undef 0.0 UpD04
P02472 82.906 1.377 1.87e-16 1.31e-16 6.47e-17 -0.0 1.21 undef 0.0 UpD04
P03443 69.523 1.349 1.17e-16 9.29e-17 4.94e-17 0.001 -1.8 undef 0.0 UpD04
P03792 70.795 1.529 4.12e-16 2.47e-16 1.51e-16 0.001 -0.48 undef 0.0 UpD04
P01306 42.219 1.967 4.34e-15 2.22e-15 8.56e-16 -0.002 -3.36 undef 0.0 UpD04
P09777 63.097 1.591 2.22e-15 1.2e-15 6.08e-16 0.003 -2.69 undef 0.0 UpD04
P02464 74.065 1.464 4.63e-16 2.42e-16 1.37e-16 0.002 0.25 undef 0.0 UpD04
P02781 85.737 1.292 2.61e-17 1.88e-17 1.43e-17 0.001 1.79 undef 49.699289229086936 UpD04
P02961 58.264 1.602 6.21e-16 3.25e-16 1.71e-16 0.0 -2.67 undef 0.0 UpD04
P10062 80.474 1.468 1.07e-13 4.98e-14 2.69e-14 0.001 0.93 undef 0.0 UpD04
P07822 70.786 1.559 8.15e-15 3.47e-15 1.97e-15 0.001 -1.81 undef 0.0 UpD04
P08279 65.111 1.651 2.47e-15 1.14e-15 5.86e-16 0.001 -1.81 undef 0.0 UpD04
P00457 84.164 1.367 1.74e-15 9.1e-16 3.69e-16 0.001 1.64 undef 0.0 UpD04
P01924 70.66 1.522 3.67e-17 3.3e-17 2.01e-17 0.001 -0.48 undef 0.0 UpD04
P08497 65.745 1.609 9.79e-15 4.3e-15 1.64e-15 0.004 -1.61 undef 0.0 UpD04
P05826 53.239 1.889 1.78e-16 1.12e-16 6.36e-17 0.001 -2.96 undef 0.0 UpD04
P02526 63.564 1.588 2.84e-17 2.26e-17 1.53e-17 -0.002 -2.55 undef 50.58430717863105 UpD04
P02935 87.515 1.522 1.83e-15 9.33e-16 4.65e-16 -0.001 1.86 undef 0.0 UpD04
P03819 64.646 1.672 7.51e-17 5.17e-17 2.87e-17 0.002 -1.99 undef 0.0 UpD04
P07081 72.918 1.593 9.15e-17 7.45e-17 4.18e-17 -0.0 -0.64 undef 0.0 UpD04
P09845 58.555 1.94 6.01e-15 3.5e-15 1.17e-15 0.0 -2.46 undef 0.0 UpD04
P01569 67.431 1.662 5.14e-17 3.49e-17 2.49e-17 0.0 -1.38 undef 0.0 UpD04
P07535 87.789 1.607 1.22e-15 6.52e-16 3.27e-16 0.0 2.11 undef 0.0 UpD04
P07662 82.572 1.663 1.29e-17 1.23e-17 8.04e-18 0.001 1.16 undef 49.05558553696708 UpD04
P04015 85.249 1.545 5.97e-15 2.49e-15 1.11e-15 0.002 2.08 undef 0.0 UpD04
P07646 59.767 1.789 5.12e-17 4.02e-17 2.94e-17 -0.0 -1.57 undef 0.0 UpD04
P03385 76.003 1.79 1.22e-17 1.22e-17 8.92e-18 0.001 -0.35 undef 48.428343100692594 UpD04
P09897 73.778 1.793 2.28e-15 1.48e-15 5.82e-16 0.001 -0.68 undef 0.0 UpD04
P09316 61.034 1.879 2.28e-16 1.64e-16 9.03e-17 -0.0 -1.64 undef 0.0 UpD04
P06936 72.847 2.007 1.14e-15 5.93e-16 2.88e-16 0.0 -0.45 undef 0.0 UpD04
P03196 89.387 1.775 1.91e-16 1.27e-16 6.84e-17 0.0 2.44 undef 0.0 UpD04
P04320 42.883 2.832 2.18e-15 1.13e-15 4.99e-16 0.001 -2.84 undef 0.0 UpD04
P05067 74.031 3.042 1.62e-16 9.57e-17 5.78e-17 0.001 -0.22 undef 0.0 UpD04
