Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P04560 269.135 27.55 5.53e-15 3.31e-15 1.54e-15 0.002 -2.5 undef 0.0 UpB03
P00376 265.925 27.487 3.15e-14 1.51e-14 7.7e-15 0.001 -2.07 undef 0.0 UpB03
P05711 268.251 27.251 3.22e-17 3.4e-17 3.25e-17 0.004 -2.47 undef 0.0 UpB03
P05846 258.854 27.482 7.97e-17 6.64e-17 5.55e-17 0.001 -1.02 undef 48.22281167108753 UpB03
P02127 266.946 27.145 8.75e-17 7.86e-17 5.33e-17 0.001 -2.23 undef 48.428343100692594 UpB03
P02419 263.786 27.225 3.03e-14 1.52e-14 7.11e-15 0.003 -1.53 undef 0.0 UpB03
P02042 267.709 27.007 6.55e-16 4.25e-16 2.52e-16 0.002 -2.29 undef 0.0 UpB03
P03349 266.094 26.972 1.74e-17 1.91e-17 1.9e-17 0.003 -2.2 undef 0.0 UpB03
P02493 266.968 27.194 3.58e-15 2.16e-15 1.1e-15 0.003 -2.34 undef 0.0 UpB03
P05304 262.32 27.06 1.13e-12 7.5e-13 4.23e-13 0.002 -1.28 undef 0.0 UpB03
P09475 262.818 27.046 3.08e-17 2.99e-17 2.6e-17 0.001 -1.42 undef 0.0 UpB03
P08294 264.122 26.852 8.41e-13 8.76e-13 7.78e-13 0.002 -1.62 undef 18.933555509268903 UpB03
P10246 267.28 26.862 2.75e-17 2.86e-17 2.45e-17 0.0 -2.34 undef 0.0 UpB03
P02443 264.279 26.918 6.62e-17 6.97e-17 5.33e-17 0.001 -1.57 undef 0.0 UpB03
P01609 263.856 26.902 1.51e-15 8.42e-16 4.95e-16 0.002 -1.39 undef 0.0 UpB03
P09572 263.068 26.792 5.45e-13 3.06e-13 1.56e-13 0.001 -1.28 undef 0.0 UpB03
P09219 264.391 26.84 1.59e-15 9.58e-16 5.16e-16 0.003 -1.63 undef 0.0 UpB03
P09887 265.835 26.81 1.24e-12 1.01e-12 6.27e-13 0.003 -2.08 undef 0.0 UpB03
P04407 251.854 27.59 2.5e-17 2.65e-17 2.23e-17 -0.0 -0.74 undef 0.0 UpB03
P06051 261.466 26.87 3.3e-15 2.07e-15 1.13e-15 0.002 -1.06 undef 0.0 UpB03
P04865 264.786 26.658 4.87e-13 2.67e-13 1.21e-13 0.001 -1.8 undef 0.0 UpB03
P02585 265.439 26.58 6.57e-15 3.47e-15 1.72e-15 0.0 -2.03 undef 0.0 UpB03
P03338 263.415 26.674 1.23e-12 1.01e-12 6.68e-13 0.003 -1.26 undef 0.0 UpB03
P09601 265.545 26.609 9.46e-17 7.35e-17 5.58e-17 0.002 -2.06 undef 48.531767218366255 UpB03
P02337 264.678 26.642 2.81e-16 2.22e-16 1.38e-16 0.003 -1.7 undef 0.0 UpB03
P08648 265.352 26.504 7.29e-17 7.67e-17 5.08e-17 0.001 -2.02 undef 0.0 UpB03
P08964 264.478 26.426 8.12e-14 2.13e-13 3.86e-13 0.003 -1.42 undef 0.0 UpB03
P09415 264.226 26.513 1.93e-16 1.5e-16 1.09e-16 0.003 -1.69 undef 50.13789299503585 UpB03
P09577 264.665 26.417 1.12e-16 1e-16 7.68e-17 0.001 -1.71 undef 49.16170903190913 UpB03
P03651 264.567 26.362 2.31e-16 2.04e-16 1.24e-16 0.002 -1.61 undef 51.61839863713799 UpB03
P01981 265.113 26.458 2.6e-15 1.47e-15 8.6e-16 0.001 -1.93 undef 0.0 UpB03
P04113 266.022 26.3 3.55e-16 2.69e-16 1.73e-16 0.002 -2.17 undef 0.0 UpB03
P04923 269.686 26.277 2.63e-16 2.37e-16 1.38e-16 0.003 -2.45 undef 50.471960022209885 UpB03
P06415 267.676 26.251 1.3e-15 9.26e-16 5.27e-16 0.001 -2.32 undef 0.0 UpB03
P09335 264.186 26.37 1.38e-14 8.15e-15 3.64e-15 0.002 -1.66 undef 0.0 UpB03
P06234 264.591 26.384 1.04e-16 9.89e-17 6.76e-17 0.003 -1.44 undef 49.05558553696708 UpB03
P04561 269.082 26.336 1.03e-14 5.53e-15 2.93e-15 0.003 -2.31 undef 0.0 UpB03
P02505 268.085 26.27 1.37e-14 7.13e-15 3.5e-15 0.002 -2.34 undef 0.0 UpB03
P09243 264.545 26.259 1.79e-16 1.44e-16 1.03e-16 0.003 -1.37 undef 49.9176276771005 UpB03
P00664 265.472 26.242 1.86e-14 1.03e-14 4.68e-15 0.003 -1.98 undef 0.0 UpB03
P10189 259.622 26.143 1.27e-17 1.64e-17 1.41e-17 0.001 -0.82 undef 0.0 UpB03
P00185 265.017 26.078 6.66e-17 6.68e-17 5.44e-17 0.001 -1.68 undef 0.0 UpB03
P08935 265.971 26.053 5.71e-16 4.07e-16 2.43e-16 0.004 -1.87 undef 0.0 UpB03
P05841 263.913 25.951 1.51e-16 1.27e-16 9.58e-17 0.003 -1.26 undef 50.13789299503585 UpB03
P06386 249.911 27.022 2.16e-14 1.02e-14 4.86e-15 0.003 -0.67 undef 0.0 UpB03
P03032 269.026 25.823 3.93e-16 3.24e-16 1.94e-16 0.003 -2.2 undef 0.0 UpB03
P07740 263.966 25.971 9.22e-13 5.3e-13 2.4e-13 0.002 -1.32 undef 0.0 UpB03
P05988 267.91 25.852 1.03e-16 9.57e-17 6.37e-17 0.003 -2.16 undef 49.48285247686445 UpB03
P07006 265.341 25.778 5.62e-13 3.06e-13 1.4e-13 0.004 -1.58 undef 0.0 UpB03
P03337 263.19 25.606 1.16e-12 6.56e-13 3.8e-13 0.002 -1.12 undef 0.0 UpB03
P01553 262.79 25.74 1.12e-12 6.5e-13 3.83e-13 0.003 -1.07 undef 0.0 UpB03
P06254 260.539 25.395 2.64e-17 3.03e-17 2.54e-17 0.003 -0.82 undef 0.0 UpB03
P03800 262.793 25.453 1.99e-15 1.28e-15 6.08e-16 0.002 -1.1 undef 0.0 UpB03
P00449 267.287 25.115 5.23e-14 2.61e-14 1.2e-14 0.0 -1.87 undef 0.0 UpB03
P08048 267.014 24.826 1.82e-15 1.9e-15 1.49e-15 0.015 -1.28 67 0.0 UpB03
P00188 265.971 24.192 4.87e-16 3.79e-16 2.21e-16 0.001 -1.54 undef 0.0 UpB03
P00479 248.082 24.477 6.1e-17 3.62e-17 1.79e-17 0.014 -1.38 71 0.0 UpB03
P05469 248.669 23.451 3.88e-16 2.05e-16 1.03e-16 0.015 -1.29 67 0.0 UpB03
P09600 269.157 21.822 1.18e-17 1.45e-17 1.35e-17 0.004 -1.44 undef 0.0 UpB03
P10221 266.04 21.173 2.01e-15 1.19e-15 6.39e-16 0.001 -1.23 undef 0.0 UpB03
P03256 271.256 28.455 5.3e-14 2.06e-14 9.99e-15 0.002 -2.57 undef 0.0 UpB04
P03654 270.87 28.171 9.91e-17 1.01e-16 6.99e-17 0.004 -2.58 undef 49.48285247686445 UpB04
P01449 272.013 27.81 6.83e-13 3.54e-13 1.99e-13 0.003 -2.61 undef 0.0 UpB04
P10106 270.206 26.109 1.24e-16 1.09e-16 7.32e-17 0.004 -2.37 undef 50.24875621890547 UpB04
P08215 277.453 25.587 1.24e-17 1.74e-17 1.55e-17 0.001 -2.44 undef 0.0 UpB04
P08439 271.049 24.855 6.91e-15 3.65e-15 1.81e-15 0.001 -2.21 undef 0.0 UpB04
P05388 280.508 24.566 2.49e-14 1.1e-14 4.87e-15 0.002 -2.29 undef 0.0 UpB04
P04237 280.777 22.969 3.88e-15 2.53e-15 1.22e-15 0.002 -2.08 undef 0.0 UpB04
