Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P07319 186.977 122.374 7.11e-16 5.88e-16 4.01e-16 0.006 -0.88 167 49.05558553696708 BackD06
P08371 187.066 121.675 4.89e-12 2.58e-12 1.33e-12 0.004 -0.98 undef 0.0 BackD06
P02878 187.213 120.442 6.59e-16 5.94e-16 4.66e-16 0.004 -0.79 undef 49.16170903190913 BackD06
P00899 187.082 121.803 1.23e-15 9.23e-16 6.55e-16 0.005 -1.2 undef 50.13789299503585 BackD06
P02786 187.3 121.333 7.61e-16 7.03e-16 4.96e-16 0.006 -1.15 167 50.24875621890547 BackD06
P08519 187.244 128.607 1.62e-13 7.27e-14 2.67e-14 0.004 1.56 undef 0.0 BackD06
P06081 187.225 121.965 1.91e-14 1.08e-14 5.9e-15 0.006 -1.06 167 0.0 BackD06
P03110 187.16 124.044 2.11e-14 1.14e-14 6.71e-15 0.005 -0.99 undef 0.0 BackD06
P01995 187.499 121.482 7.58e-14 4.14e-14 1.61e-14 0.008 -1.22 125 0.0 BackD06
P03906 187.494 120.169 3.28e-17 4.44e-17 4.88e-17 0.004 -1.21 undef 0.0 BackD06
P05876 187.721 121.39 1.61e-14 9.6e-15 5.93e-15 0.006 -1.53 167 0.0 BackD06
P08013 187.942 120.836 7.01e-16 7.17e-16 4.54e-16 0.003 -1.67 undef 49.05558553696708 BackD06
P02364 187.908 121.497 2.84e-15 1.85e-15 1.3e-15 0.004 -1.83 undef 0.0 BackD06
P08748 188.441 121.71 1.78e-16 9.2e-17 4.07e-17 0.005 -2.03 undef 0.0 BackD06
P06607 188.476 121.148 2.91e-14 1.49e-14 6.73e-15 0.004 -1.82 undef 0.0 BackD06
P00460 188.614 120.851 1.56e-13 6.77e-14 3.35e-14 0.003 -2.14 undef 0.0 BackD06
P01346 188.838 122.414 1.93e-15 2.01e-15 9.88e-16 0.003 -1.92 undef 0.0 BackD06
P02810 188.939 120.68 2.56e-14 1.52e-14 7.74e-15 0.006 -2.14 167 0.0 BackD06
P03783 189.161 123.817 3.61e-14 1.85e-14 1.06e-14 0.004 -1.78 undef 0.0 BackD06
P04696 189.083 122.499 7.53e-12 5.01e-12 2.85e-12 0.005 -2.09 undef 0.0 BackD06
P08301 189.223 123.091 2.16e-13 1.06e-13 5.39e-14 0.004 -2.15 undef 0.0 BackD06
P06107 189.953 120.84 1.16e-15 9.14e-16 5.61e-16 0.004 -2.37 undef 50.13789299503585 BackD06
P05897 190.121 123.031 2.6e-14 1.37e-14 7.1e-15 0.004 -2.44 undef 0.0 BackD06
P09749 190.694 125.729 4.66e-14 2.43e-14 1.33e-14 0.005 -1.92 undef 0.0 BackD06
P00223 190.924 122.297 1.12e-17 1.75e-17 2.25e-17 0.004 -2.73 undef 0.0 BackD06
P07107 190.876 123.931 8.96e-15 4.59e-15 2.9e-15 0.004 -2.39 undef 0.0 BackD06
P05628 191.17 124.456 5.6e-15 3.43e-15 1.76e-15 0.006 -2.36 167 0.0 BackD06
P07341 191.604 123.588 1.45e-15 1.24e-15 8.31e-16 0.006 -2.57 167 51.38496325607689 BackD06
P01726 192.049 121.494 1.54e-17 2.2e-17 2.65e-17 0.003 -2.77 undef 0.0 BackD06
P02366 192.228 126.073 1.9e-15 1.58e-15 9.61e-16 0.005 -2.22 undef 50.471960022209885 BackD06
P09525 192.622 125.197 1.54e-13 7.9e-14 3.49e-14 0.004 -2.45 undef 0.0 BackD06
P01598 193.508 120.148 1.03e-15 8.71e-16 5.84e-16 0.004 -2.81 undef 51.03874227961819 BackD06
P04282 194.027 123.279 1.84e-16 2.02e-16 1.81e-16 0.006 -3.16 167 0.0 BackD06
P10135 194.376 120.971 2.58e-15 2.1e-15 1.51e-15 0.005 -2.87 undef 0.0 BackD06
P02418 196.87 119.9 6.53e-15 3.16e-15 2.35e-15 0.004 -3.11 undef 0.0 BackE05
P00113 200.413 119.742 7.76e-14 4.35e-14 2.13e-14 0.004 -3.54 undef 0.0 BackE05
P00588 202.691 118.448 2.45e-14 1.28e-14 6.27e-15 0.003 -3.31 undef 0.0 BackE05
P02303 204.876 118.824 2.09e-14 1.45e-14 6.32e-15 0.006 1.14 167 0.0 BackE05
P02788 206.22 119.511 2.48e-12 1.21e-12 5.81e-13 0.004 -3.54 undef 0.0 BackE05
P01682 195.275 123.176 3.77e-14 2.43e-14 1.04e-14 0.004 -3.25 undef 0.0 BackE06
P03091 195.537 123.575 5.75e-15 4.25e-15 2.51e-15 0.006 -3.27 167 0.0 BackE06
P04739 196.302 121.473 1.27e-13 8.35e-14 2.8e-14 0.006 -3.36 167 0.0 BackE06
P05362 196.796 123.626 6.7e-15 4.84e-15 2.75e-15 0.005 -3.41 undef 0.0 BackE06
P02288 197.078 120.536 2.05e-14 9.86e-15 5.37e-15 0.004 -3.29 undef 0.0 BackE06
P05975 200.394 128.503 1.88e-13 1e-13 3.59e-14 0.005 -3.27 undef 0.0 BackE06
P07578 201.75 123.004 3.55e-15 2.75e-15 1.31e-15 0.005 -3.74 undef 0.0 BackE06
P10348 201.87 125.356 7.09e-14 3.78e-14 1.97e-14 0.005 -3.76 undef 0.0 BackE06
