Name Equatorial Polar BlueFlux GreenFlux RedFlux Parallax RadialVelocity Distance Periodicity Location
P07555 135.204 154.886 1.53e-17 1.04e-17 7.2e-18 0.002 0.81 undef 50.24875621890547 DownE05
P04102 134.058 155.229 4.13e-17 2.82e-17 1.69e-17 0.001 1.68 undef 0.0 DownE05
P07463 136.468 154.318 1.69e-15 9.09e-16 3.85e-16 0.001 -0.04 undef 0.0 DownE05
P06870 134.583 154.979 1.12e-15 6.37e-16 2.61e-16 0.001 1.54 undef 0.0 DownE05
P08874 134.787 154.929 9.3e-16 5.79e-16 2.21e-16 -0.0 1.08 undef 0.0 DownE05
P05597 135.111 154.908 6.3e-14 3.82e-14 1.81e-14 -0.0 0.59 undef 0.0 DownE05
P05014 134.587 154.958 3.65e-14 1.93e-14 8.39e-15 0.0 1.31 undef 0.0 DownE05
P01222 134.933 155.001 7.01e-17 5.35e-17 2.63e-17 0.001 1.09 undef 0.0 DownE05
P06452 135.397 154.581 4.89e-14 5.25e-14 4.92e-14 0.0 0.1 undef 18.94934333958724 DownE05
P06159 135.057 154.802 3.01e-15 1.71e-15 5.93e-16 0.002 0.5 undef 0.0 DownE05
P09481 135.534 154.58 1.55e-17 1.45e-17 9.52e-18 -0.0 0.26 undef 50.92436974789916 DownE05
P06025 135.058 154.802 2.48e-17 2.24e-17 1.3e-17 -0.001 0.99 undef 0.0 DownE05
P05163 134.739 154.763 2.93e-14 4.15e-14 5.19e-14 -0.0 0.86 undef 19.79098628347485 DownE05
P08292 134.736 154.779 2.41e-16 1.42e-16 6.31e-17 0.001 1.05 undef 0.0 DownE05
P10000 135.485 154.095 4.92e-14 2.89e-14 1.63e-14 0.002 0.16 undef 0.0 DownE05
P00099 136.074 154.042 5.6e-16 3.42e-16 1.4e-16 -0.001 0.02 undef 0.0 DownE05
P08546 134.521 154.893 1.84e-17 1.57e-17 9.21e-18 0.001 1.22 undef 0.0 DownE05
P07090 134.167 154.881 2.47e-15 1.05e-15 6.02e-16 0.001 1.28 undef 0.0 DownE05
P05275 134.576 154.564 3.35e-15 1.61e-15 8.07e-16 -0.0 0.48 undef 0.0 DownE05
P01809 134.3 154.681 1.93e-15 8.18e-16 3.7e-16 0.0 0.91 undef 0.0 DownE05
P06589 133.933 154.745 6.91e-16 3.51e-16 1.89e-16 -0.001 1.24 undef 0.0 DownE05
P08377 134.444 154.547 1.86e-15 7.81e-16 4.19e-16 -0.002 0.77 undef 0.0 DownE05
P08843 133.689 154.71 2.13e-15 9.92e-16 5.21e-16 -0.0 1.28 undef 0.0 DownE05
P01269 134.319 153.886 2.52e-16 1.39e-16 7.81e-17 0.001 0.56 undef 0.0 DownE05
P02537 132.911 154.435 1.82e-17 1.64e-17 1.01e-17 0.001 1.21 undef 0.0 DownE05
P02555 133.052 153.211 3.13e-15 1.45e-15 7.64e-16 -0.001 0.64 undef 0.0 DownE05
P09961 127.473 151.894 1.57e-15 8.27e-16 3.81e-16 -0.001 1.29 undef 0.0 DownE05
