name x y flux0 flux1 flux2 width rv
F12056   1.004  26.781 1.77e-17 1.27e-17 8.83e-18 17.61 -888.01
F01541   1.060  17.033 4.63e-17 3.07e-17 2.09e-17 15.01 -756.92
F01570   1.712  16.625 3.94e-17 2.52e-17 1.67e-17 13.95 -756.81
F07438   2.643  20.650 2.12e-17 1.91e-17 1.22e-17 13.82 -791.32
F07421   2.713  21.054 3.83e-17 2.61e-17 1.79e-17 15.94 -791.07
F07439   2.728  20.973 3.68e-17 2.30e-17 1.75e-17  8.64 -791.15
F07429   2.786  20.954 3.12e-17 2.00e-17 1.37e-17 10.95 -791.17
F07419   2.832  21.065 2.79e-17 2.10e-17 1.70e-17 18.89 -791.22
F07436   2.856  21.019 3.38e-17 2.09e-17 1.55e-17 14.74 -791.25
F07423   2.856  20.978 3.71e-17 3.01e-17 2.13e-17  8.90 -791.10
F07420   2.865  20.941 2.41e-17 1.66e-17 1.16e-17 10.62 -791.33
F07427   2.872  21.053 3.41e-17 2.20e-17 1.46e-17 13.14 -791.17
F07426   2.876  20.973 3.04e-17 1.91e-17 1.41e-17 12.72 -791.28
F07432   2.884  20.980 2.43e-17 1.73e-17 1.06e-17 15.49 -791.31
F07431   2.886  20.996 2.64e-17 1.63e-17 1.37e-17 12.22 -791.13
F07433   2.887  20.971 3.25e-17 2.07e-17 1.28e-17 11.21 -791.14
F07430   2.889  20.979 3.04e-17 1.82e-17 1.25e-17 14.18 -791.30
F07440   2.914  20.974 3.28e-17 2.17e-17 1.38e-17 13.34 -791.04
F07435   2.924  20.965 3.51e-17 2.09e-17 1.54e-17 13.11 -791.10
F07434   2.931  20.987 2.86e-17 2.26e-17 1.39e-17 14.78 -791.22
F07437   2.974  20.971 3.23e-17 2.24e-17 1.29e-17 12.56 -791.18
F07428   3.025  21.087 2.10e-17 1.51e-17 9.42e-18 14.90 -791.23
F07425   3.101  21.021 3.04e-17 2.27e-17 1.58e-17  8.12 -791.44
F07422   3.210  20.720 2.35e-17 1.90e-17 1.50e-17 15.95 -791.10
F07424   3.226  21.005 2.32e-17 1.95e-17 1.41e-17 13.92 -791.20
F07822   8.611  24.392 1.65e-17 1.14e-17 9.14e-18  9.03 -1118.98
F07824   8.670  24.150 2.26e-17 1.28e-17 8.09e-18 13.93 -1119.13
F07810   8.743  24.681 1.86e-17 1.10e-17 9.04e-18  9.84 -1118.86
F07843   8.766  24.281 1.32e-17 1.07e-17 7.17e-18 12.31 -1119.05
F07811   8.774  24.387 1.33e-17 1.09e-17 6.88e-18 12.62 -1118.77
F07842   8.809  24.214 1.80e-17 1.05e-17 7.13e-18 15.17 -1118.84
F07813   8.846  24.383 1.48e-17 1.10e-17 6.67e-18 17.26 -1118.86
F07837   8.867  24.356 1.30e-17 1.08e-17 6.91e-18 10.06 -1119.14
F07814   8.878  24.374 1.98e-17 1.21e-17 8.85e-18  9.28 -1118.72
F07831   8.879  24.420 1.78e-17 1.15e-17 8.91e-18  8.71 -1118.89
F07815   8.885  24.359 1.85e-17 1.13e-17 7.57e-18 10.02 -1118.87
F07856   8.896  24.388 2.05e-17 1.36e-17 9.32e-18 12.20 -1119.18
F07845   8.900  24.346 1.80e-17 1.39e-17 8.27e-18  7.25 -1118.85
F07848   8.903  24.429 1.96e-17 1.37e-17 8.61e-18 13.35 -1119.00
F07834   8.904  24.368 2.34e-17 1.49e-17 9.31e-18 13.01 -1118.82
F07809   8.906  24.371 1.96e-17 1.04e-17 7.57e-18  6.34 -1118.87
F07846   8.908  24.369 1.62e-17 1.19e-17 7.37e-18  6.97 -1118.87
F07857   8.910  24.377 1.85e-17 1.16e-17 7.37e-18 15.53 -1119.06
F07849   8.910  24.351 1.61e-17 1.23e-17 8.07e-18 10.86 -1118.91
F07823   8.912  24.389 1.70e-17 1.08e-17 5.78e-18  9.77 -1119.03
F07840   8.916  24.351 2.09e-17 1.15e-17 8.01e-18 11.91 -1119.02
F07836   8.923  24.365 1.67e-17 1.15e-17 9.55e-18 13.55 -1119.01
F07854   8.928  24.436 1.92e-17 1.11e-17 7.45e-18 14.75 -1119.02
F07832   8.935  24.415 1.73e-17 1.06e-17 7.85e-18 11.53 -1118.95
F07855   8.938  24.355 1.64e-17 1.27e-17 7.86e-18  6.99 -1119.08
F07820   8.940  24.329 1.54e-17 1.17e-17 8.39e-18  8.56 -1119.03
F07817   8.959  24.478 1.82e-17 1.06e-17 7.05e-18 12.07 -1118.98
F07833   8.967  24.338 1.35e-17 1.17e-17 7.48e-18 14.70 -1119.02
F07808   8.974  24.339 1.50e-17 1.14e-17 7.40e-18 11.33 -1118.95
F07818   8.975  24.585 1.71e-17 1.16e-17 7.58e-18  9.99 -1118.90
F07850   8.977  24.413 1.38e-17 1.07e-17 6.58e-18 11.45 -1119.01
F07828   8.981  24.484 1.57e-17 1.12e-17 8.91e-18 16.05 -1118.90
F07819   9.029  24.180 1.39e-17 1.20e-17 6.96e-18  8.70 -1119.01
F07816   9.177  24.516 1.48e-17 1.20e-17 6.55e-18 11.35 -1118.90
F07830   9.188  24.385 1.38e-17 1.26e-17 7.72e-18  9.29 -1118.89
F07838   9.197  24.458 1.59e-17 1.17e-17 8.47e-18  7.19 -1118.93
