name x y flux0 flux1 flux2 width rv
F02552  31.544  30.842 3.86e-17 2.83e-17 1.85e-17 19.64 -634.23
F02543  31.585  30.510 5.10e-17 3.09e-17 1.98e-17 15.44 -634.04
F02553  31.607  30.537 4.00e-17 2.43e-17 1.70e-17 15.83 -634.25
F02541  31.626  30.590 5.02e-17 3.27e-17 2.18e-17 13.67 -634.25
F11287  31.851  31.207 1.58e-17 1.07e-17 8.59e-18 10.98 -1133.02
F11300  31.943  31.205 1.51e-17 1.10e-17 7.46e-18 10.05 -1133.04
F11301  31.959  31.263 1.40e-17 1.06e-17 6.47e-18 10.61 -1132.97
F11284  32.012  31.288 2.24e-17 1.41e-17 9.12e-18 11.28 -1133.05
F11288  32.032  31.287 1.74e-17 1.19e-17 7.17e-18 11.41 -1132.95
F11302  32.044  31.246 1.60e-17 1.03e-17 7.71e-18  9.49 -1133.04
F11279  32.051  31.268 1.59e-17 1.24e-17 8.51e-18  9.89 -1133.03
F11299  32.053  31.243 1.56e-17 1.13e-17 7.82e-18 10.87 -1133.00
F11281  32.066  31.279 1.60e-17 1.13e-17 7.43e-18 11.14 -1132.77
F11282  32.066  31.261 1.50e-17 1.08e-17 6.45e-18 11.03 -1132.85
F11280  32.070  31.263 2.03e-17 1.10e-17 8.15e-18 10.36 -1132.88
F11286  32.074  31.266 1.50e-17 1.07e-17 6.34e-18  7.08 -1133.04
F11283  32.075  31.241 1.84e-17 1.55e-17 9.16e-18  9.75 -1132.97
F11291  32.100  31.213 1.71e-17 1.11e-17 7.55e-18  6.67 -1132.97
F11297  32.109  31.228 1.27e-17 1.04e-17 6.66e-18  8.63 -1132.87
F02562  32.452  30.715 4.91e-17 3.35e-17 2.16e-17 13.42 -634.19
F09610  37.739  30.469 2.16e-17 1.36e-17 9.57e-18 11.27 -953.24
F09638  37.795  30.597 2.07e-17 1.33e-17 1.07e-17  8.19 -953.14
F09624  37.891  30.480 2.39e-17 1.57e-17 1.02e-17  9.57 -953.07
F09615  37.971  30.917 2.29e-17 1.32e-17 9.78e-18 14.78 -953.29
F09621  38.000  30.463 1.76e-17 1.24e-17 8.15e-18  7.38 -953.33
F09640  38.022  30.728 1.90e-17 1.26e-17 9.47e-18 10.49 -953.13
F09607  38.039  30.720 2.12e-17 1.61e-17 1.01e-17 11.56 -953.36
F09636  38.043  30.741 2.24e-17 1.46e-17 1.08e-17 16.88 -953.53
F09616  38.061  30.672 1.99e-17 1.51e-17 1.03e-17 12.39 -953.41
F09628  38.081  30.621 1.71e-17 1.10e-17 7.34e-18 11.21 -953.25
F09643  38.082  30.676 1.61e-17 1.20e-17 7.59e-18 15.65 -953.49
F09633  38.105  30.744 1.94e-17 1.49e-17 8.68e-18 11.23 -953.44
F09625  38.113  30.648 1.72e-17 1.03e-17 8.33e-18  8.58 -953.33
F09634  38.118  30.700 2.33e-17 1.49e-17 8.82e-18  9.10 -953.32
F09620  38.120  30.515 2.18e-17 1.79e-17 1.17e-17 13.02 -953.30
F09617  38.130  30.757 1.78e-17 1.20e-17 8.08e-18 17.59 -953.29
F09630  38.135  30.712 2.66e-17 2.09e-17 1.25e-17 12.43 -953.27
F09604  38.135  30.749 1.84e-17 1.33e-17 9.79e-18  9.48 -953.19
F09629  38.136  30.711 2.52e-17 1.81e-17 1.38e-17 14.22 -953.32
F09613  38.139  30.424 2.56e-17 1.84e-17 1.20e-17  7.20 -953.01
F09608  38.140  30.743 2.28e-17 1.40e-17 1.10e-17  9.62 -953.28
F09632  38.141  30.773 1.84e-17 1.28e-17 8.78e-18 12.41 -953.26
F09622  38.141  30.746 2.29e-17 1.78e-17 1.21e-17 11.90 -953.28
F09611  38.141  30.700 2.76e-17 1.90e-17 1.13e-17 11.29 -953.47
F09619  38.143  30.745 2.21e-17 1.65e-17 1.07e-17  5.31 -953.24
F09641  38.145  30.646 1.91e-17 1.36e-17 8.96e-18 15.74 -953.38
F09618  38.157  30.767 2.25e-17 1.37e-17 1.02e-17 13.72 -953.16
F09639  38.159  30.733 1.51e-17 1.19e-17 8.27e-18  9.83 -953.42
F09612  38.159  30.648 1.73e-17 1.35e-17 8.81e-18  9.03 -953.26
F09631  38.160  30.766 2.18e-17 1.48e-17 8.37e-18 12.89 -953.06
F09606  38.163  30.697 1.97e-17 1.28e-17 7.83e-18 10.46 -953.38
F09637  38.169  30.833 1.96e-17 1.28e-17 7.59e-18 10.17 -953.36
F09627  38.195  30.749 1.76e-17 1.49e-17 8.71e-18 11.50 -953.48
F09626  38.203  30.651 1.89e-17 1.32e-17 8.27e-18  7.67 -953.38
F09623  38.231  30.741 1.60e-17 1.12e-17 7.62e-18 13.60 -953.10
F09614  38.332  31.085 2.06e-17 1.24e-17 7.78e-18 18.72 -953.36
F09605  38.375  30.777 2.72e-17 1.88e-17 1.24e-17 13.37 -953.29
F09642  38.383  31.045 1.54e-17 1.03e-17 6.28e-18  9.06 -953.36
F09609  38.460  30.819 2.66e-17 2.04e-17 1.18e-17  9.22 -953.18
F09635  38.474  30.780 2.71e-17 1.88e-17 1.17e-17 15.17 -953.23
