name x y flux0 flux1 flux2 width rv
F10872  39.613 -29.677 4.14e-17 2.55e-17 1.51e-17 20.08 -676.39
F10896  39.614 -29.598 4.00e-17 1.69e-17 1.99e-17 15.22 -676.29
F10897  39.623 -29.756 3.31e-17 3.19e-17 1.60e-17 10.96 -676.28
F10882  39.634 -29.541 3.34e-17 2.45e-17 1.68e-17 16.02 -676.36
F10876  39.688 -29.922 4.13e-17 2.30e-17 2.17e-17 14.79 -676.27
F10898  39.691 -29.733 3.29e-17 2.57e-17 1.62e-17 20.13 -676.35
F10881  39.790 -29.863 4.52e-17 2.71e-17 1.38e-17 22.11 -676.21
F10871  39.812 -29.947 4.32e-17 2.74e-17 2.16e-17 20.83 -676.37
F10887  39.853 -29.405 3.11e-17 3.20e-17 1.67e-17 19.92 -676.52
F10873  39.863 -29.238 5.35e-17 3.64e-17 1.70e-17 18.93 -676.24
F10889  40.125 -29.940 4.79e-17 3.14e-17 1.55e-17  8.68 -676.41
